GeneID	GSM5239695	GSM5239696	GSM5239697	GSM5239698	GSM5239699	GSM5239700	GSM5239701	GSM5239702
28434	0.5959	4.627	0	2.317	9.857	1.81	3.567	0.9102
28369	0	1.49	0	0	1.411	1.399	0.5744	0
28433	0	2.301	0	0	5.445	2.52	2.66	0
28395	3.606	9.334	1.625	3.505	15.1	5.842	8.094	2.754
28382	0.6011	5.834	2.437	2.336	4.418	3.651	2.248	3.672
28432	1.192	1.157	1.611	0	8.031	5.793	4.459	1.82
28431	0	2.281	0	1.142	3.24	1.785	1.319	0.8975
28430	0.5993	0	0.81	1.165	1.836	2.185	5.381	3.662
28429	0.6062	0	0.8193	0	0	0	0	0.926
28346	0	0	0	1.395	0	0	0	1.097
28394	0.5909	0	0	1.149	1.448	0.359	2.211	0
28381	0	0	0	0	0	0	0	0
28368	0	0	0	0	0	0	2.044	0
28428	0	0	0	0	0	0	0.8917	0
28427	0	1.23	0	0	0	0	0	0
28426	0	0	1.602	0	0.363	0	0.4434	0
28367	0	0	0	0	0	0	0	0
28345	0	0	0	0	0	0	0	0
338005	0	0	0	0	0.1471	0	0	0
28337	0	0	0	0	0	0	0	0
28366	0	0	0	0	0	0	0	0
112268139	0	0	0.6149	0	0.09291	0.09214	0	0.2317
28466	0.5959	0	0	2.317	0	0	1.783	1.82
28465	0.5959	3.47	0	0	0	0.362	0.8917	0.9102
28365	0	2.002	0	0	0	0	2.315	1.575
28425	0.5943	1.154	0	1.155	0	0	0.4446	0.9076
28344	0	0	0	0	0	0	0	0
28424	0	0	0	1.158	1.095	0	0.8917	0
28423	0	0	0	0	0	0.356	0.4384	0
28364	0	0	0	0	0	0	0	0
28422	0	0	0	0	0	0	0	0
28388	0	1.157	0	0	0	0.362	0	0
28343	0	0	0	0	0	0	0	0
28363	0	0	0	0	0	0	0	0
28421	0	0	0	0	0	0	0	0
28420	0	0	0	0	1.105	0	0.4497	0
28362	0	0	0	0	0	0	0	0
28419	0	0	0	0	0	0	0	0
28393	0	0	0	0	0	0	0.8917	0
28380	0	0	0	0	0	0	0	0
28418	0	0	0	0	0	0	0	0
28464	0	0	0	0	0	0	0.4459	0
28392	2.404	3.5	0.8123	1.168	0.3682	1.826	0.8994	0
28417	0	0	0	0	0	0	0	0
28361	0	0	0	0	0	0	0	0
28391	0	1.147	0	0	0.724	0.359	0.8842	0
28416	0	0	0	0	0	0	0	0
28360	0	0	0	0	0	0	0	0
28415	0	0	0	0	0	0	0	0
28414	0	0	0	0	0	0	0	0
102724977	0	0	0	0	0	0	0	0
28413	0	0	0	0	0	0	0	0
28359	0	0	0	0	0	0	0	0
28412	0.6011	0	0	0	0.7364	0	0	0
28463	0	0	0	0	0	0	0	0
28358	0	0	0	0	0	0	0	0
28342	0	0	0	0	0	0	0	0
28341	0	0	0	0	0	0	0	0
28340	0	0	0	0	0	0	0	0
28462	0	0	0	0	0	0	0	0
28461	0	0	0	1.158	0.3651	0	0	0
102723168	0	0	0	0	0	0	0	0
28402	0	0	0	0	0	0	0.4497	0
28458	0	0	0	0	0	0	0	0
102723169	0	1.157	0	1.158	0.3651	0	0	0
28454	0	0	0	0	0.36	0	0	0
28411	0	0	0	0	0	0	0	0
28410	0	0	0	0	0	0	0	0
28409	0	0	0	0	0	0	0	0
28408	0	0	0	0	0.7301	0.362	1.783	0.9102
28357	0	0	0	0	0	0	0	0
28407	0	0	0	0	0	0	0	0
28406	0	0	0	0	0	0	0	0
28339	0	0	0	0	0	0	0	0
100847062	0	3.551	0	0	0	0	0	0
28387	0	0	0	1.162	0.3661	0.3631	0.4471	0
28356	0	0	0	0	0	0	0	0
28405	0	0	0	0	0	0.354	0	0
28390	0	0	0	0	0	0	0	0
28378	0.5959	0	0	0	0	0.362	0	0
28338	0	0	0	0	0	0	0	0
105379271	0.8532	0.4732	1.702	1.737	0.1244	0.09873	0.0304	0.4964
105379272	0.2164	0	0.2925	0	0.1326	0	0	0.3306
105379274	0.7828	0.3799	0.2645	0	0	0.2378	0.1464	0.2989
727764	10.51	1.07	3.406	3.827	0.989	1.459	0.5893	4.15
112268314	0	0	0	0	0	0	0	0
105379527	0	0	0	0	0.1053	0	0	0
28451	0.899	0	1.822	0	0.5507	0	0	0
102723407	1.481	0	0.8009	0	0	0.36	0	0
105379202	0	0	0	0	0	0	0	0
105379203	0	0	0	0	0	0	0	0
646096	0	0	0	0	0	0	0	0
283755	10.72	7.444	10.96	13.76	3.915	3.166	10.59	16.07
100996379	0	0	0	0	0	0	0	0
727832	0	0	0	0	0	0	0	0
729786	0	0	0	0	0	0	0	0
606	0	0.7452	2.075	0	1.646	0.4664	0	0.5863
100422949	0	0	0	0	0	0	0	0
100287399	0	0	0	0	0	0	0	0
100847060	0	0	0	0	0	0	0	0
348120	0	0	0	0	0	0	0	0
654499	0	0	0.6464	0.1549	0	0	0	0
105379205	0	0	0	0	0	0	0	0
105370715	0	1.926	1.341	0	1.216	0	1.485	1.516
105370714	0.1541	0.2992	0.1041	0	0.3304	0.09363	0.2883	0.5885
646214	0.6649	1.142	0.3802	0.3479	0.2193	0.07768	0.5549	0.625
112268154	0	0	0	0	0	0	0	0
646243	0	0	0	0	0	0	0.06357	0
100422844	0	0	0	0	0	0	0	0
102724631	0.05287	0	0	0	0	0	0	0
100847005	0	0	0	0	0	0	0	0
727924	0	0	0	0	0	0	0	0
105369274	0	0	0	0	0	0	0	0
107987218	0	0	0	0	0	0	0	0
102724760	6.798	2.199	9.698	8.075	13.19	8.948	21.76	5.768
107987219	2.706	3.821	4.655	2.63	1.356	0.8221	2.393	3.194
646370	0.3202	0.6215	0.4327	0.6223	1.177	0.7781	0.9582	0
102724971	0.2746	0.5331	0.3712	0.5338	0.1682	0.3337	0.2055	0.4195
105379208	0.2449	0.2377	0.1655	0	0	0.07439	0.1832	0
105379207	0	0	0	0	0	0	0	0
100422935	0	0	0	0	0	0	0	0
100996331	0	0	0	0	0	0	0	0
440225	0	0	0	0	0	0	0	0
103504741	0	0	0	0	0	0	0	0
101927079	0	0	0	0	0	0	0	0
390538	0	0	0	0	0	0	0	0
283694	0	0	0	0	0	0	0	0
390539	0	0	0	0	0	0	0	0
107984743	0	0	0	0	0	0	0	0
388077	6.798	2.199	9.698	8.075	12.96	9.178	21.76	5.192
107984785	3.076	3.821	4.822	2.63	1.432	0.8969	2.393	3.758
642131	0.3202	0.6215	0.4327	0.6223	0.9807	0.7781	1.198	0
107983983	0.449	0.4358	0.3034	0.4364	0.1375	0.4092	0.168	0.3429
101928039	1.006	0.3906	0	0.2608	0.4109	0.04075	0.2509	0.1025
100302233	0	0	0	0	0	0	0	0
646396	13.61	10.16	4.597	8.645	6.411	9.378	10.38	7.193
105370721	6.514	2.975	2.762	1.986	0.7042	0.9312	2.485	1.171
390535	0	0	0	0	0	0	0	0
440243	0	0	0	0	0	0	0	0
100132101	0.2385	0	0.1612	0.2318	0	0	0	0.1821
400322	13.61	19.43	15.02	8.077	4.412	8.436	12.2	10.63
101927846	0.495	0	0	0	0	0	0	2.268
283796	0.1108	0	0.2994	0.4306	0.06786	0	0.1658	0.3384
339005	2.579	4.551	3.961	4.101	1.831	2.101	2.719	3.939
283683	0.7279	0	0.3935	0	0	0	0.2178	0.2224
123606	5.757	4.905	6.268	8.641	2.077	1.827	4.116	3.762
81614	18.85	17.89	16.63	18.82	9.054	8.416	11.71	15.1
23191	19.39	22.29	16.27	11.11	9.004	11.95	8.317	16.42
114791	6.383	6.592	8.075	8.251	3.467	4.356	6.211	7.877
283767	0	0	0	0	0	0	0	0
100132979	0	0	0	0	0	0	0	0
100616223	0	0	0	0	0	0	0	0
102723534	0.5337	0.518	0.2404	1.037	0.05449	0.1081	0.1331	0.951
102723564	1.942	1.219	1.158	1.776	0.4547	0.2775	1.239	2.442
102723623	0	0	0	0	0	0	0	0
105376698	0	0	0	0	0	0	0	0
653061	0.1799	0.3492	0.1459	0.5594	0.02204	0.04372	0.05384	0.1099
105370726	0	0	0	0	0	0	0	0
105370728	0	0	0	0	0	0	0	0
283685	0	0	0	0.2337	0	0	0	0
105370729	0	0	0	0	0	0	0	0
105370730	0	0	0	0	0	0	0	0
107984793	0	0	0	0	0	0	0	0
100616275	0	0	0	0	0	0	0	0
7681	2.573	0.1722	0.8394	1.38	0.2718	0.7007	2.722	0.5421
54551	0	0	0	0	0	0	0	0
4692	0.5519	0	0	0	0.4057	0	0.2477	0.1686
107984787	0	0	0	0	0	0	0	0
105370731	0	0	0	0	0	0	0	0
105370734	0	0	0	0	0	0	0	0
105370733	0	0	0	0	0	0	0	0
105370732	0	0	0	0	0	0	0	0
791115	0	0	0	0	0	0	0	0
102723749	0	0	0	0	0	0	0	0
102725165	0	0	0	0	0	0	0	0
101928840	0	0	0	0	0	0	0	0
791114	0	0	0	0	0	0	0	0
23742	0	0	0	0	0	0	0	0
104472715	7.295	7.102	8.531	8.045	2.609	3.397	5.491	11.16
6638	16.6	5.881	10.24	10.5	3.873	5.722	10.55	12.98
8926	29.66	10.02	15.39	16.21	7.542	10.46	18.42	19.41
347746	20.84	11.13	25.16	28.44	3.514	7.183	19.44	30.93
91380	19.63	10.89	22.74	27.26	6.873	5.112	18.89	38.56
8123	16.4	14.16	32.62	29.94	4.126	7.54	13.11	23.53
347686	31.4	30.47	55.16	61.03	3.847	17.17	28.19	57.55
338427	39.63	35.51	82.41	82.96	16.81	46.3	84.4	74.51
100506965	3.508	3.625	6.772	7.26	0.8371	1.328	1.772	10.58
338428	3.14	6.095	21.22	6.103	3.847	0	11.75	19.18
100033413	2.169	8.42	5.862	0	1.329	0	14.6	26.5
100033414	2.169	8.42	5.862	4.215	1.329	3.953	4.868	9.937
100033415	15.18	4.21	2.931	4.215	0	3.953	4.868	3.312
100033416	4.293	8.334	26.11	8.344	3.945	9.129	14.45	36.06
100033417	2.169	4.21	0	0	0	1.318	3.245	0
100033418	2.147	20.83	17.41	4.172	7.89	2.608	12.85	22.95
100033419	4.337	12.63	11.72	4.215	10.63	10.54	22.72	23.19
100033420	4.337	0	5.862	0	0	3.953	11.36	6.625
100033421	4.337	8.42	14.66	8.43	5.314	2.635	14.6	23.19
100033422	6.068	0	2.734	3.931	0	0	3.027	6.179
100033423	0	4.344	9.074	0	1.371	0	5.023	3.418
100033424	4.476	8.688	12.1	0	1.371	1.36	6.697	20.51
100033425	17.9	21.72	45.37	21.75	21.93	42.15	31.81	71.78
100033426	13.43	17.38	30.25	30.45	24.68	32.63	46.88	58.11
100033427	2.238	8.688	9.074	8.699	0	4.079	10.05	6.836
100033428	6.714	4.344	9.074	4.35	1.371	2.719	16.74	3.418
100033429	6.714	13.03	6.049	8.699	4.113	5.438	10.05	27.35
100033430	24.62	21.72	30.25	39.15	69.92	54.38	98.79	75.2
727708	13.43	13.03	27.22	26.1	27.42	29.91	33.49	47.85
100033431	29.09	56.47	81.66	65.25	65.8	54.38	80.37	85.45
100033432	40.28	43.44	51.42	39.15	61.69	65.26	98.79	119.6
100033433	6.714	13.03	15.12	8.699	0	10.88	6.697	30.76
100033434	6.714	0	12.1	34.8	2.742	2.719	5.023	13.67
100033435	8.952	4.344	3.025	8.699	5.484	2.719	10.05	20.51
100033436	2.238	0	9.074	4.35	4.113	0	5.023	3.418
100033438	6.44	16.67	23.21	20.86	0	1.304	14.45	13.11
100033439	0	0	24.2	13.05	2.742	2.719	23.44	27.35
100033820	13.57	8.782	15.29	13.19	2.771	5.497	6.769	17.27
100033821	0	0	3.345	9.621	6.064	3.007	18.52	11.34
100873856	0	9.608	23.41	0	3.032	3.007	1.852	18.9
3653	1.964	1.362	1.707	2	0.487	0.7671	0.4899	3.857
145624	0.5233	0	0.4715	0.339	0.05343	0.05299	0.1958	0.7993
338433	0	0	0	0	0	0	0	0
100033437	0	0	0	0	0	0	0	0
100033440	0	0	0	0	0	0	0	0
100033441	0	0	0	0	0	0	0	0
100033442	0	0	0	0	0	0	0	0
100033443	0	0	0	0	0	0	0	0
100033444	0	0	0	0	0	0	0	0
100033445	0	0	0	0	0	0	0	0
100033446	0	0	0	0	0	0	0	0
100033447	0	0	0	0	0	0	0	0
100033448	0	0	0	0	0	0	0	0
100033449	0	0	0	0	0	0	0	0
100033450	0	0	0	0	0	0	0	0
100033451	0	0	0	0	0	0	0	0
100033453	0	0	0	0	0	0	0	0
100033454	0	0	0	0	0	0	0	0
100033455	0	0	0	0	0	0	0	0
100033456	0	0	0	0	0	0	0	0
100033458	0	0	0	0	0	0	0	0
100033460	0	0	0	0	0	0	0	0
100033603	0	0	0	0	0	0	0	0
100033799	0	0	0	0	0	0	0	0
347745	0	0	0	0	0	0	0	0
100033800	0	0	0	0	0	0	0	0
100036563	0	0	0	0	0	0	0	0
100033801	0	0	0	0	0	0	0	0
100033802	0	0	0	0	0	0	0	0
100036564	0	0	0	0	0	0	0	4.228
100036565	0	0	0	0	0	0	0	0
100033803	0	0	0	0	0	0	0	0
100033804	0	0	0	0	0	0	0	0
100033805	0	0	0	0	0	0	0	0
100033806	0	0	0	0	0	0	0	0
100033807	0	0	0	0	0	0	0	0
100033808	0	0	0	0	0	0	0	0
100033809	0	0	0	0	0	0	0	0
100033810	0	0	0	0	0	0	0	0
100033811	0	0	0	0	0	0	0	0
100033812	0	0	0	0	0	0	0	0
100033813	0	0	0	0	0	0	0	0
100033814	0	0	0	0	0	0	0	0
100033815	0	0	0	0	0	0	0	0
100033816	0	0	0	0	0	0	0	0
100033817	0	0	0	0	0	0	0	0
100033818	0	0	0	0	0	0	0	0
100036566	0	0	5.364	0	0	0	0	6.062
100873857	0	0	0	0	0	0	0	0
100036567	0	0	0	0	0	0	0	0
100033822	0	0	0	0	0	0	0	0
338429	0	0	0	0	0	0	0	0
7337	22.85	24.62	22.8	26.51	8.998	11.56	13.42	20.81
105370737	0	0.3188	0.07398	0.2128	0	0	0.04095	0.08361
107984789	0	0.08613	0	0.08624	0	0	0	0
57194	11.01	6.649	9.024	13.39	4.597	6.138	8.322	13.43
107984770	4.991	2.051	1.428	2.511	0.5035	1.32	2.108	5.47
100616474	0	0	0	0	0	0	1.992	0
105370738	0	0	0	0	0	0	0	0
100128714	0	0	0	0	0	0	0	0
100189063	0	0	0	0	0	0	2.186	0
105370739	0	0	0	0	0.033	0	0	0
503519	0	0	0	0	0	0	0	0
107984780	0	0	0	0	0	0	0	0
105370740	0	0	0	0	0	0	0	0
2562	0	0	0.03768	0	0	0.03388	0.02086	0.04259
112268151	0	0	0	0	0	0	0	0
2558	0	0	0	0	0	0	0	0
2567	0	0	0	0	0	0	0	0
107984766	0	0	0	0	0	0	0	0
101928869	0	0	0	0	0	0	0	0
105370741	0	0	0	0	0	0	0	0
4948	0.1069	0	0.04816	0	0.1092	0	0	0
8924	12.97	10.62	16.57	12.29	4.017	4.558	11.08	12.05
645202	0	0	0	0	0	0	0	0.1034
100132565	0	0	0	0	0	0	0	0
100616228	0	0	0	0	0	0	0	0
100616382	0	0	0	0	0	0	0	0
283768	0	0	0	0	0	0	0	0
100132202	0	0	0	0	0	0	0	0
100996738	0.09186	0	0	0	0.05627	0	0	0
440248	8.923	10.39	8.297	12.49	2.755	4.51	6.195	13.08
653720	0.9913	0.8102	1.034	1.149	0.1705	0.4121	0.8718	1.594
107984746	0.4927	0.9563	1.332	0.9576	0	0.5986	0	0.7525
440253	3.81	2.491	8.78	4.988	2.284	3.264	4.62	9.003
100289656	0	0	0	0.4568	0	0	0	0
646278	2.504	0.7778	1.218	0.9735	0.4909	0.6694	0.1499	0.918
728310	0	0	0.265	0	0	0	0.07334	0.7486
321	17.66	8.979	21.4	20.89	4.57	8.094	21.28	26.57
23359	0.682	0.331	0.2304	0.4143	0.05222	0.2072	0.287	0.6511
56160	9.182	7.18	11.7	11.93	7.491	6.107	13.97	7.046
100130111	0	0	0	0	0	0	0	0
105370743	0	0	0	0	0	0	0	0
7082	0	0	0	0	0	0	0.01765	0
653073	1.028	0.966	0.6725	0.9672	0.04064	0.1209	0.2234	0.6587
89837	2.929	1.066	0.7423	0.3559	0.1122	1.112	0.5479	0.5593
653075	1.795	2.391	1.379	2.394	0.194	0.449	0.5529	1.451
105370747	0.3393	0.2195	0	0	0	0	0.08462	0
26082	0.1481	0	0.2002	0.09598	0	0	0.1478	0.07542
102724055	0.2448	0.2852	0.06618	0.09518	0	0.0595	0.1099	0.1496
89832	0.8388	1.737	0.529	0.2174	0.1713	0.06794	0.2929	0.3416
105370751	0.2626	1.02	0	0	0.1609	0	0	0.4011
101059918	2.115	3.079	2.529	3.637	0.299	0.9884	1.217	2.236
101927788	1.644	1.914	1.777	2.555	0.4027	0.7988	1.353	1.506
105376704	3.815	6.347	4.419	5.296	0.3338	1.324	1.631	3.33
100288203	17.63	22.71	15.15	15.53	9.136	12.77	14.61	16.86
100996413	0.2345	0	0	0	0	0	0	0
727909	3.656	4.301	3.144	5.598	0.7465	1.346	1.989	2.876
101927579	0.4003	0	0	0	0	0.1216	0	0
100288380	3.122	4.662	2.921	0.9335	0.1471	0.7295	0.3593	1.467
102725021	1.638	1.396	0.7557	0.6987	0.1713	0.461	0.8068	1.098
728498	2.599	3.338	1.945	2.565	0.3184	0.6073	0.9872	1.649
89839	3.086	3.594	2.189	5.548	1.181	0.9373	1.27	2.239
100288637	2.075	1.736	1.547	2.503	0.3068	0.565	0.9367	1.639
107984025	0.6336	1.23	0	0	0	0	0	0
101930434	0	0	0.2253	0	0.1021	0	0	0
390561	5.276	0.64	8.467	9.613	2.222	8.213	0	6.547
22909	16	11.86	19.09	14.51	5.117	8.279	12.42	19.06
54893	31.64	32.3	17.05	17.34	7.707	9.71	10.84	24.35
4308	0	0	0	0	0	0	0	0
105370752	0	0	0	0	0	0	0	0
406993	0	0	0	0	0	0	0	0
102725022	0.6127	0.7929	0.276	0.397	0.2502	0.6204	0.1528	0.9358
283710	0.5909	0	0	0.1914	0	0.1795	0.1474	0.3008
51621	96.1	68.28	38.54	55.43	16.28	25.38	41.72	51.83
105376707	7.346	9.215	9.226	16.23	1.592	1.831	3.241	4.604
105370939	0.391	0	0.3963	0	0	0.1188	0.1463	0.7465
107987220	0	0	0	0	0.1836	0	0.2242	1.373
161725	0.148	0.2155	0.3751	0.6474	0.06801	0.1124	0.3877	0.2261
105370753	0.04094	0	0	0	0	0.02487	0	0
105370940	0	0	0	0	0	0	0	0
1139	0.3113	0.5494	0.03825	0.05501	0.05201	0.06878	0.02117	0.2161
105370754	0.5106	0.9911	0	0	0	0	0.382	0.7799
102724078	0.1532	0.119	0.08284	0	0	0.01862	0.2522	0.09362
105376709	0.2527	0.1635	0	0	0	0	0.06303	0
112268159	0.1267	0.2458	0	0	0	0.07694	0	0
653125	1.338	1.023	0.6576	1.34	0.07452	0.271	0.3337	0.7432
107987221	1.899	0.9218	0.6418	0	0	0.2885	1.066	0.7253
89838	4.082	3.729	1.623	0.9335	0.2942	0.4377	1.078	1.1
728047	3.113	4.701	3.013	7.471	0.4709	1.168	2.157	2.642
105376710	4.942	8.222	4.77	6.86	0.4324	1.287	2.641	5.391
101060588	0.3404	0	0	0	0	0	0	0
100653133	1.028	1.996	0.1985	2.284	0.9899	0.2677	0.1099	0.2244
107987222	30.05	20.26	18.62	16.23	4.602	7.861	6.558	20.4
100288615	35.44	33.62	38.1	36.53	22.53	22.35	32.64	33.63
100996255	7.16	8.604	7.833	11.93	2.506	4.039	4.464	6.249
101928042	8.22	10.15	3.03	7.262	2.06	1.816	3.075	5.136
643699	3.198	3.985	3.308	6.752	0.532	1.079	1.683	4.1
9824	1.809	2.731	1.901	2.018	0.8413	0.3867	0.5514	1.688
114118903	1.22	1.316	0.6414	1.186	0.6229	0.2883	0.6087	0.6213
6447	0	0	0.2185	0.3143	0.09905	0	0.121	0
105370757	0	0	0	0	0	0	0.3414	1.394
105370756	0	0	0	0	0	0	0	0.1612
26585	0.02844	0	0.01922	0	0	0	0	0
100131315	0	0	0	0	0	0	0	0
342184	4.153	1.562	3.22	3.629	0.4142	8.523	0.283	1.807
107984089	4.236	0.7757	7.129	6.991	0.1958	1.457	0.2392	1.587
105370759	0.1608	0.3122	0	0	0.197	0.2931	0.2407	0.4913
100652857	0	0	0	0	0	0	0	0
101928134	0	0	0	0	0	0	0	0
6263	0.324	0.2385	0.2718	0.456	0.04791	0.04751	0.1087	0.3925
57099	1.888	1.783	2.138	2.331	0.5939	0.899	1.565	2.728
1133	0.5439	0.2815	0.637	0.9161	0.2443	0.2643	0.4069	0.7199
107984748	0.4964	0.9637	0.1677	0.4824	0	0.377	0.65	0.1896
56851	14.37	33.23	23.4	28.69	16.76	13.75	13.25	17.73
161779	2.612	2.288	1.894	2.167	1.151	1.548	2.383	2.968
79768	9.205	8.302	10.37	10.3	3.93	4.152	6.539	10.44
51234	25.6	23.06	26.3	35.43	20.08	25.39	32.18	23.15
9990	32.53	37.97	23.85	25	10.72	14.94	20.2	35.34
55505	88.08	70.22	69.08	65.73	88.16	89.34	75.9	81.68
256646	0	0	0.1355	0	0	0.03046	0	0
254531	8.18	4.482	4.101	4.744	1.091	2.004	3.159	3.123
23015	44.05	28.84	50.96	50.9	7.993	13.57	18.88	52.91
100302160	2.565	0	3.467	0	0	0	0	0
440270	39.24	34.66	64.76	53.26	8.069	17.89	25.46	41.47
100422845	2.565	0	0	0	0	0	1.919	0
105370762	0	0	0	0	0	0	0	0
57369	0	0	0	0	0	0	0	0
101928174	0	0	0	0.2999	0	0	0	0
70	0	0	0	0	0	0	0	0
107984776	0	0	0	0	0	0	0	0
9716	27.05	26.51	21.77	27.31	11.06	14.72	16.81	24.51
54989	19.45	25.45	20.96	25.18	8.719	9.375	13.25	26.11
105370764	0.1255	0.4871	0.1696	0.3658	0.1153	0.343	0.1878	0.09583
105370763	0	0	0.1117	0	0	0.05022	0	0
105370765	0.06988	0.1356	0.04722	0.1358	0.0214	0.0849	0.02614	0.1601
388112	0	0	0	0	0	0	0	0
89978	1.933	2.406	1.931	2.164	1.03	0.7148	0.9903	2.246
723972	1.14	2.213	0	0	0.1746	1.039	0	0
100500904	3.86	3.746	5.217	3.751	0	1.172	1.444	2.948
100507466	0.1424	1.106	0	0.8305	0.08725	0	0.3197	0.2175
105370766	0	0	0	0	0	0	0	0
100616293	0	0	0	0	0	0	0	0
100507480	0	0	0	0	0	0	0	0
102724214	0	0	0	0	0	0	0	0
105370767	0	0	0	0	0	0	0	0
105370769	0	0	0	0	0	0	0	0
105370768	0	0	0	0	0	0	0	0
105370770	0	0	0	0	0	0	0	0
84529	3.116	1.448	1.957	2.815	0.6453	0.7733	1.97	2.547
161635	0.3734	0.2416	1.346	0.9677	0.2288	0.2269	0.9313	1.141
145845	0	0	0	0	0	0	0	0
4212	0	0	0	0	0	0	0	0
102466875	0	0	0	0	0	0	0	0
105370772	0	0	0	0	0	0	0	0
105370773	0	0	0	0	0	0	0	0
145942	0	0	0	0	0	0	0	0.1166
107984774	0.1163	0.1128	0.07856	0	0	0.03531	0	0.08878
101928227	1.039	1.008	0	0	0	0.6311	0	0
107984773	0.3453	0	0.35	0.3356	0.2644	0.2622	0.5813	0.2637
107984760	1.34	2.601	0	0	0	0	0.5012	0
161742	3.951	4.179	0.7993	1.425	0.3043	0.6611	0.5664	2.06
283742	11.03	12.47	12.5	12.95	3.788	3.961	6.923	13.62
10125	57.43	41.99	61.13	92.05	24.56	25.35	40.06	69.59
105370774	8.043	7.422	12.3	22.94	4.119	4.526	7.546	13.69
107984739	0	0	0	1.217	0	0	0	0
107984725	0.3853	0	0	0	0	0	0.2883	0
105370775	0	0.6863	0	1.374	1.733	1.718	0.529	0
400359	0.6178	1.399	1.948	0.6004	1.009	0.4379	1.233	0.4718
105370776	0.7465	2.898	1.211	1.161	0.3658	0.4535	0.2234	0.228
102724253	0.917	0	3.222	1.069	0.337	1.003	1.647	1.961
105370777	1.317	3.037	2.337	2.08	0.3531	0.3501	0.8008	0.3773
105370781	0.5381	0.8035	1.399	0.4023	0.4311	0.3269	0.4646	0.569
105370780	0.1988	0.1715	0.2986	0.1718	0.06767	0.01342	0.01653	0.06749
400360	0.06801	0.132	0.09192	0.2644	0	0.04132	0	0
105370783	0.05922	0.02874	0.02001	0	0	0.02698	0.05538	0
105370784	0	0	0.1602	0	0	0	0.08867	0
7057	38.08	26.74	2.446	9.344	21.39	99.05	16.57	0.5363
161835	2.446	1.139	0.3306	0.8557	1.094	4.473	0.4758	0.2241
105370785	0.3527	0	0	0	0	0.1071	0	0
105370941	0.3878	0.4517	0.2097	0	0.04752	0.09425	0.1161	0.4739
11245	0	0.04173	0	0	0	0	0.03217	0.03284
105370786	0	0	0	0	0.01714	0	0	0
100505534	0	0	0	0	0	0.03394	0.0418	0
440275	22.15	20.87	11.19	12.03	6.981	8.769	10.46	15.37
6727	60.44	70.94	49.15	67.91	58.75	57.29	72.16	66.71
100131089	2.471	1.476	2.569	2.586	1.203	1.116	1.233	2.71
105370787	0.1096	0	0	0	0	0	0	0
90427	18.48	22.05	3.38	4.778	2.259	3.399	2.6	7.704
701	0.3935	0.6548	0.6078	1.311	0.7921	0.3074	0.3365	0.6869
107984763	0.1872	0	0.08431	0.3638	0	0	0	0.09529
106821730	0.1627	0	0.07329	0.1054	0	0.09884	0	0.1657
56924	0.04503	0	0	0.08752	0	0	0	0
644809	0	0	0	0	0	0	0	0
100131244	0	0.09688	0	0	0	0	0	0
5330	84.5	56.11	23.06	24.79	7.834	12.07	16.57	31.64
112268152	0	0	0	0	0	0	0	0
100505573	14.64	15.14	6.718	5.502	4.314	4.53	5.63	10.33
388115	0.9083	0.7666	0.2669	0.4605	0.02419	0.07197	0.325	0.5428
644844	4.342	0.9366	0.6521	0	0	0	0	1.474
85455	0.4986	0.2212	0.1155	0.2769	0.07854	0.03462	0.07461	0.1741
90417	5.898	7.633	2.937	6.637	1.965	2.074	4.645	5.69
3712	8.426	8.705	6.207	7.31	2.26	2.307	4.897	8.506
22893	11.97	7.641	7.438	7.417	2.141	2.465	4.899	9.019
113189	7.37	2.601	1.811	1.116	0.2931	0.8722	1.074	1.608
90416	5.986	10.49	6.018	7.094	3.219	3.459	5.243	6.02
359821	1.892	3.673	0.4262	2.452	0	0.3832	0.236	1.445
27079	5.59	3.272	2.878	3.794	2.5	2.372	5.775	2.846
100189229	0	0	6.934	0	0	0	0	0
57082	1.252	1.151	1.484	2.176	0.9953	0.9604	0.7228	1.509
100505648	14.38	8.478	14.76	19.81	1.895	4.864	18.65	14.18
5888	1.204	0.825	1.436	1.514	0.3471	0.4733	1.166	2.164
55177	6.297	8.072	6.182	10.51	2.875	3.501	5.867	6.624
2644	8.681	9.549	7.039	8.436	7.09	7.383	9.093	6.629
55192	7.907	5.091	4.973	5.554	2.878	3.068	5.711	6.338
643338	4.514	1.488	1.151	2.483	0.4174	0.3622	2.167	2.341
84936	7.257	5.197	5.522	7.805	2.115	2.91	5.956	8.931
54866	0	0	0	0	0	0.1305	0	0
102724362	0.9267	0.8995	0.3131	0.4503	0.2838	0.1408	0.3467	0.7077
6692	8.519	8.855	2.357	2.477	2.548	2.364	2.56	4.303
171177	0.1275	0	0	0	0	0	0	0
57617	17.18	10.05	7.761	10.76	4.994	6.479	11.85	11.12
105370943	3.857	0.6806	0	0	0.6443	0	0.5246	1.071
54567	0.1228	0	0	0	0.03761	0	0	0
79094	0.2422	0	0.09351	0	0.1907	0.1891	0.1553	0.1585
105370789	0.3168	0.205	0	0	0	0.1283	0.07901	0
112268144	4.2	3.261	2.096	2.386	0.6332	0.9813	1.112	2.27
54617	19.85	20.88	18.06	20.96	7.307	10.06	11.24	22.36
105376713	2.663	1.88	3.926	4.235	0.1483	0.2941	0.5433	4.437
161829	0.109	0.1058	0	0	0	0	0.1224	0
11261	47.64	40.94	13.92	10.25	5.814	7.387	3.435	17.43
