GeneID	GSM2228986	GSM2228987	GSM2228988	GSM2228989	GSM2228990	GSM2228991	GSM2228992	GSM2228994	GSM2228995	GSM2228996	GSM2228997	GSM2228998	GSM2228999	GSM2229000
115106	48.95	9.219	6.161	91.6	9.321	9.558	34.27	5.681	49.04	7.203	6.192	24.79	6.872	11.72
147339	36.21	6.483	7.807	56.79	6.857	9.254	25.84	4.664	31.96	4.898	5.524	14.86	4.005	7.341
494470	1.41	0.2798	0.4157	3.488	0.3444	0.6368	0.1878	0.07039	0.1385	0.02041	0.09288	0.0617	0.008627	0.03846
105372095	0	0	0.01536	1.11	0.02555	0.1701	0.06368	0.01801	0.06965	0	0.0222	0.01713	0	0
125336	0.006217	0	0	0	0.0252	0	0	0	0	0.006669	0.04279	0	0	0
105372096	0	0	0	0	0.01351	0	0	0.002856	0	0	0.02817	0	0	0
29906	0.002093	0.0009656	0.002782	0	0.02236	0.004739	0.01922	0.004891	0.02522	0.01721	0.03752	0.003102	0.003451	0.01823
105372097	0.0213	0.009828	0.0177	0.218	0.02355	0.01206	0.08802	0.01452	0.09092	0.009522	0.05456	0.04342	0.03337	0.03644
9063	3.647	0.6734	0.5127	4.238	0.5193	0.5354	3.127	0.3714	3.473	0.4298	0.4706	1.573	0.3737	0.6294
83473	0.7725	0.1549	0.09747	1.767	0.2305	0.1974	1.083	0.1688	0.936	0.1503	0.1982	0.4421	0.1129	0.1825
100506888	0	0	0.005259	0	0.08747	0	0	0	0	0.01698	0.228	0	0.005219	0.009845
107983955	0	0	0.008105	0	0.1348	0	0	0	0	0.02616	0.3435	0	0.02413	0.01517
728929	0.0181	0	0.01805	0	0.1667	0.01025	0	0	0	0.03237	0.5505	0	0.01791	0.01126
162699	0.01583	0.007302	0.02104	0	0.1516	0.008959	0	0	0	0.03396	0.5168	0	0.01044	0.009845
51224	0.009753	0	0.01296	0	0.01078	0	0	0.003798	0	0.01744	0.06868	0	0	0
105372098	0.7215	0.09561	0.07141	1.56	0.147	0.1781	0.4264	0.07473	0.6744	0.0837	0.08968	0.2987	0.05695	0.1122
84064	12.38	3.034	2.015	24.88	2.377	3.095	14.16	2.465	19.89	3.97	3.416	10.59	3.003	4.823
51124	23.19	4.258	3.652	54.68	4.448	4.708	18.93	7.264	21.7	6.436	5.94	9.163	4.508	5.756
652991	0	0	0	0	0.02637	0	0	0	0	0.002559	0.1191	0	0	0
110175910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372100	0.02868	0	0	0	0.02817	0	0	0	0	0	0.02754	0	0	0
4087	7.023	1.301	0.9128	10.15	1.136	1.222	8.034	1.143	11.66	1.792	1.495	5.557	1.528	2.318
105372101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201501	0	0.007018	0.001011	0	0.01794	0	0	0	0	0.002176	0.0711	0.002255	0	0
105372104	0	0	0	0	0.01625	0.004161	0	0	0	0	0.0353	0	0	0
84322	0	0	0	0	0.04076	0	0	0	0	0	0.08854	0	0	0
9811	0.6161	0.8023	0.5849	0.3963	0.5327	0.3914	0.1539	0.2318	0.1136	0.2862	0.2428	0.3541	0.2874	0.2163
107987258	0.05306	0.01088	0.006857	0.02497	0.04561	0.04505	0.05684	0.00574	0.1154	0.006324	0.02548	0.02403	0.00486	0
100616366	0	0	0	0	0.1586	0	0	0	0	0	0.1378	0	0	0
105372107	0.01708	0.01182	0.002838	0	0.02989	0.007251	0.03528	0.004988	0.01715	0.00916	0.0246	0.03164	0.008448	0
107985147	0.08421	0.0357	0.02117	0.003212	0.02515	0.02576	0.02299	0.01595	0.05713	0.02685	0.03133	0.01687	0.02402	0.01416
105372106	0.1123	0.0285	0.02426	0.3489	0.0476	0.01908	0.05157	0.004375	0.1466	0.01808	0.05214	0.09159	0.0426	0.01048
105372105	0.08098	0.03296	0.02849	0.2958	0.03685	0.02427	0.0656	0.02226	0.07653	0.07153	0.08538	0.113	0.05655	0.08888
4092	0.2674	0.4298	0.4873	0.2922	0.3369	0.1318	7.643	1.099	10.91	12.39	5.572	24.75	14.35	10.03
105372108	0	0	0	0	0.01262	0	0	0	0	0	0	0	0	0
100129878	2.074	0.4991	0.4494	0	0.2657	0.3573	0.4967	0.1053	0.09054	0.06448	0.1443	0.2673	0	0.08412
54808	10.68	2.479	1.768	9.93	1.569	1.447	5.487	1.119	7.646	1.623	1.293	4.121	1.252	2.009
100616420	1.449	0	0	0	0	0	0	0	5.457	0	0.2319	0	0	0
497661	12.66	2.994	1.963	23.64	2.016	2.152	11.38	2.204	15.93	3.513	2.842	6.747	3.459	4.556
100526842	639.9	198.9	114.6	782.2	92.13	97.88	248	45.7	304.4	63.14	46.25	192.4	61.12	84.6
100302257	0	0	0.1974	0	0.6567	0.6727	0	0	0	1.062	0.1902	0.4404	0.3919	0
6139	1069	340.7	196.1	1268	156.1	164.8	385.6	73.53	461.8	97.77	71.04	309.4	93.73	130.7
100124516	56.45	7.157	9.762	74.55	6.324	7.848	39.1	8.227	26.19	5.783	5.811	16.88	5.551	4.928
26791	84.1	8.223	11.54	136.8	6.567	7.761	67.14	16.55	64.25	8.498	11.12	27.78	10.25	5.401
26790	181	47.97	32.46	188.1	28.36	24.21	100.8	14.9	111.2	18.03	15.13	77.4	13.36	24.36
101928144	0	0	0	0	0.02533	0	0	0	0	0	0.007335	0	0	0
9388	0.04815	0.06431	0.007579	0.02146	0.04482	0.01291	0.02792	0.01579	0.09671	0.08246	0.04056	0.1446	0.132	0.06463
105372112	0	0	0	0	0.005462	0	0	0	0	0	0.01898	0	0	0
112268210	0	0	0	0	0.01444	0	0	0	0	0.004671	0.008364	0	0	0
107984031	1.81	0.4232	0.1878	0.2544	0.05432	0.03709	0.1429	0.134	0.04935	0.1289	0.0839	0.09106	0.09184	0.03566
10449	30.38	7.302	3.536	33.11	4.444	4.144	25.2	3.175	34.68	8.357	5.125	22.98	6.639	7.553
103091864	0.07358	1.511	1.864	0	1.62	0.8434	0.1858	0.437	0.07389	0.7301	0.5712	0.2454	0.3761	0.492
677769	15.38	55.05	41.11	4.383	33.49	23.97	9.395	11.71	3.472	17.99	12.58	12.6	11.98	15.98
4645	0.0589	0.007151	0.00103	0.1225	0.02627	0.02457	0.02846	0.009658	0.05292	0.008868	0.04863	0.01838	0.007156	0
100422865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220136	0.498	0.04308	0.09825	0	0.0516	0.08809	0.3001	0.1394	0.2969	0.1002	0.1594	0.1269	0.04105	0.1065
4152	12.18	5.091	4.052	20.57	4.895	4.378	25.04	8.176	27.95	12.09	8.83	21.1	7.981	10.25
30827	3.689	5.775	5.104	2.143	7.015	5.62	11.23	5.914	5.005	16.1	9.22	16.59	9.582	9.639
105372114	0.8154	0.04907	0.2592	1.751	0.2873	0.2408	0.0651	0.01381	0.3204	0.03803	0.05674	0.02627	0.1052	0.2205
220134	0.08213	0.03789	0.03752	0.01449	0.03026	0.01162	0.3299	0.06796	0.3711	0.08809	0.1183	0.2054	0.07109	0.2426
105372115	0	0	0	0	0.01789	0	0.005575	0	0	0	0.03304	0	0	0
5596	0	0	0	0	0.01456	0	0	0	0	0.002436	0.03271	0	0.0008987	0
105372116	0	0	0	0	0	0	0	0	0	0	0.06975	0	0	0
83876	0	0	0	0.03903	0.02445	0	0	0	0	0	0.0478	0	0.001824	0
4200	27.84	5.16	3.619	52.56	3.761	4.242	53.86	7	74.94	8.138	9.776	28.47	5.85	12.3
55520	3.104	0.7997	0.6251	13.03	1.094	0.9964	7.217	1.449	10.59	2.945	2.327	6.344	2.557	3.602
107985152	0.7278	0.2998	0.095	1.321	0.4022	0.4119	2.577	0.3948	2.767	0.92	0.5741	2.369	0.7114	0.873
105372117	0.709	0.3647	0.3727	0.08491	0.3198	0.2602	0.2407	0.3046	0.3754	0.4271	0.4883	0.1624	0.3316	0.5292
4089	17.78	3.897	2.63	23.77	3.174	3.299	20.43	3.701	26.06	5.806	5.196	15.99	4.601	6.857
51320	64.58	12.19	13.53	83.03	12.69	13.02	60.36	16.12	59.71	16.83	18.11	32.78	12.01	21.09
105372118	32.11	6.737	9.6	8.919	1.546	1.459	4.488	0.9794	4.372	0.8149	1.127	2.062	0.6376	0.919
100287225	0	0	0	0	0.004588	0	0	0	0	0	0.009966	0	0	0
105372120	0	0	0	0	0	0	0	0	0	0.004507	0.03631	0	0	0
105372121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1630	0.005321	0	0	0	0.0196	0	0.009771	0	0	0.003805	0.02896	0	0.001755	0
100616232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724651	0	0	0	0	0.01927	0	0	0	0.05252	0.0187	0	0	0.01725	0
101928167	0.02865	0	0	0	0	0.01622	0.0263	0	0	0	0.00917	0	0.009447	0
8932	34.99	7.396	5.02	35.86	3.604	3.371	67.64	6.87	103.1	12.2	11.67	51.05	12.71	21.32
677819	26.95	15.94	4.362	13.33	5.939	5.997	25.16	10.94	30.76	9.717	5.824	23.04	13.06	13.18
11201	9.036	1.15	0.8788	13.18	0.8003	0.9053	8.019	0.7663	10.21	0.8882	1.042	4.247	0.8804	1.447
147323	0	0	0.01911	0	0.01412	0	0.0176	0.007464	0	0.02056	0.03681	0.07103	0.0316	0.07153
162681	0.3177	0.1377	0.0407	0.2755	0.09307	0.1408	0.6818	0.06111	1.161	0.1191	0.1531	0.3801	0.1161	0.1166
284254	0	0	0	0	0.008527	0	0	0	0	0	0.02593	0	0.003816	0
5874	0.02047	0.01484	0.03692	0.07017	0.03986	0.04303	0.1396	0.02619	0.07047	0.02196	0.03276	0.03684	0.01254	0.02364
80323	0	0	0.003453	0.2787	0.01531	0.008823	0.1145	0.04047	0.2452	0.0353	0.07983	0.05391	0.02913	0.07109
107985125	0	0	0	0	0	0	0	0.0127	0	0	0.09395	0	0	0
105372125	0.3415	0	0.03782	0.7632	0.1153	0.04832	0	0.02216	0.05715	0.02035	0.05465	0	0	0.1239
101927229	0	0	0	0	0.01071	0.01097	0.05336	0.01509	0	0.01039	0.0186	0	0.009583	0
6925	329.4	64.93	40.96	495	62.68	64.89	97.43	19.01	72.21	21.37	17.44	39.17	14.32	24.79
105372127	18.38	3.08	2.518	6.46	1.935	3.779	4.34	1.286	3.39	0.8584	1.489	2.335	0.3711	1.353
100616290	4.571	1.757	0.1266	0	0.2806	1.294	0	0.445	1.912	0.1362	0.1219	1.129	0.3768	0
105372126	0.0425	0	0.01412	0	0.04697	0	0.06504	0.005517	0.128	0.04052	0.07256	0.084	0.009344	0.008812
105372130	0.1233	0.03064	0.01261	0.4553	0.06291	0.09666	0.3484	0.6299	0.2096	0.07632	0.3295	0.08789	0.0657	0.3009
100132501	2.572	0.9603	0.527	3.932	0.7283	0.6843	1.444	0.5026	1.191	0.4306	0.5412	0.5659	0.3027	0.5908
107985183	0	0	0	0	0.011	0.00845	0.1234	0.02907	0	0	0.009558	0	0	0
105372131	0	0	0.006775	0	0.03756	0	0	0.07941	0	0.007291	0.05874	0	0	0.1141
101927273	0	0	0.01282	0	0.03317	0.00728	0	0.005008	0	0	0.02058	0.009532	0	0
107985164	0.2429	0.1909	0.07472	0	0.04639	0.09673	0.05781	0.04203	0.06322	0.02251	0.06046	0.01333	0.03856	0.03916
642484	0.2787	0.1286	0.03087	0.2131	0.02567	0.01972	0.01066	0.01809	0.01166	0.004153	0.08551	0.02582	0.01532	0
102724698	0	0	0	1.969	0	0.05849	8.491	0.8853	11.21	0.4249	1.224	4.672	0.5622	1.093
100505474	0.03726	0	0.01651	0	0.03203	0.02109	0.4105	0.03869	0.424	0.06661	0.09542	0.4418	0.08601	0.2317
105372132	0	0.01288	0.002318	0	0.01028	0.003949	0.02562	0.0163	0.04904	0	0.05137	0.01034	0	0.0434
105372135	6.975	3.958	2.405	16.64	4.44	3.799	3.43	1.352	2.374	1.231	1.27	1.06	0.741	1.743
9352	10.56	2.255	1.41	24.93	2.359	2.398	22.1	5.499	29.34	5.958	5.248	11.73	4.604	6.759
23335	11.13	3.06	1.576	18.52	2.501	2.633	11.37	2.257	12.09	2.882	2.34	7.107	2.262	3.762
107985140	0.1175	0.03253	0.01718	0	0.03637	0.02661	0.2849	0.0238	0.1652	0.03361	0.03912	0.09755	0.02015	0.0117
105372136	0	0	0	0	0.01481	0	0.03691	0.01566	0	0	0.02574	0.05959	0	0.125
100885779	0.03197	0	0.003541	0	0.007852	0	0	0	0.0535	0	0.05116	0	0.007028	0
284257	0	0	0	0	0.03293	0	0	0.003481	0	0	0.01717	0	0	0
105372138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51046	0	0	0	0	0.01302	0	0.01352	0.008029	0	0	0.0198	0	0.004856	0
9480	0	0	0	0	0.01066	0.002047	0	0.01901	0	0.003878	0.01968	0	0.001192	0.005622
112267870	0	0	0	0	0.02778	0	0	0	0	0.00674	0.0362	0	0	0
2235	16.07	4.388	3.311	24.07	3.131	2.87	5.864	0.8751	5.845	1.734	1.381	4.256	1.198	2.432
4677	119.1	26.79	17.55	267.5	26.67	25.91	148.2	25.62	178.4	33.5	25.71	106.3	26.39	39.77
100505549	10.06	3.916	2.478	27.34	3.814	4.925	5.873	1.417	7.808	2.249	1.693	4.898	1.849	2.989
5205	1.983	0.3124	0.2087	6.339	0.4465	0.9886	1.612	0.3366	2.962	0.3234	0.3252	1.08	0.2674	0.485
105372141	7.51	3.084	2.045	12.31	2.132	2.447	2.926	0.4636	4.028	0.9889	0.7856	2.932	0.8516	1.287
105372140	0.03833	0.1061	0.05095	0	0.08474	0.0217	0	0	0	0.01371	0.09816	0	0	0
23327	0.9401	0.277	0.2301	0.7681	0.1393	0.1273	0.7529	0.1652	0.8594	0.2028	0.1971	0.6608	0.1853	0.2177
105372143	0.02303	0	0.003826	0	0.01697	0.02607	0.06344	0.01794	0.2081	0.008234	0.01474	0.08534	0.003797	0
107985182	0	0	0	0	0.02226	0	0	0	0	0	0.08381	0	0	0
406906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115701	9.731	0.4405	0.5084	1.083	0.03091	0.0294	12.31	4.361	5.271	1.728	0.7327	4.186	1.043	0.9914
105372145	0.0733	0	0	0	0	0	0	0.009514	0.02453	0.008735	0.00782	0.163	0.0564	0.04559
106635543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724745	0.7513	0.09593	0.05795	0.6438	0.1458	0.1291	1.164	0.05224	1.374	0.1655	0.1074	1.064	0.2079	0.1252
101927322	6.583	1.501	2.777	1.253	1.644	1.298	1.72	1.93	1.683	6.823	2.904	2.65	3.073	2.085
10892	40.16	5.633	4.055	65.82	4.235	5.016	87.96	6.658	121.3	17.09	6.902	60.63	16.42	12.69
105372146	7.343	0.8709	0.8213	3.444	0.2505	0.2943	3.966	0.1931	3.96	0.409	0.2023	2.211	0.3983	0.3284
105372147	0	0	0	0.08773	0.0229	0	0.1712	0	0	0	0	0	0	0.03866
55205	1.455	0.7906	0.2815	1.44	0.4865	0.2588	7.559	0.8305	11.98	3.627	1.999	13.71	4.474	4.818
112268211	0.06241	0	0	0	0.03066	0	0	0	0.02089	0	0.01998	0.06168	0	0
390858	0	0	0	0	0	0	0.09231	0	0	0	0.01609	0	0.03315	0
107987259	0	0	0	0.2207	0.03255	0	0	0	0.03412	0.01215	0.04569	0.03022	0.004483	0
90701	147.4	37.47	30.81	245.5	28.63	36.13	167.8	81.37	204.3	51.19	50.52	95.87	39.04	52.02
2922	0	0	0	0	0.08748	0	0.02422	0	0	0	0.08446	0	0	0
30062	0	0	0	0	0.03699	0	0	0.01422	0	0.01958	0.0818	0	0	0
339302	0	0	0	0	0.0334	0	0	0.01177	0	0	0.05321	0	0	0
3998	86.04	16.8	11.29	117.1	13.2	15.39	58.57	31.66	54.6	11.34	14.27	25.65	7.947	13.61
107985156	0.01136	0	0	0	0.008371	0	0	0	0	0	0.04	0	0	0
147372	0	0	0	0	0.003035	0	0.02269	0.001604	0	0	0.02637	0.003053	0.005434	0.002562
5366	21.4	4.54	6.768	36.83	10.46	5.535	143	74.35	115.7	36.58	38.04	42.61	19.34	36.32
105372151	0	0	0	0.5303	0.06921	0.04557	0	0.03135	0	0.009596	0.1117	0.01989	0.0177	0
105372152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372155	0	0	0	0	0.09167	0	0	0	0	0	0.1115	0	0	0
4160	0.052	0.03199	0.01728	0	0.02554	0	0	0	0	0	0	0	0.01715	0
105372156	0	0	0	0	0	0	0.08776	0.06701	0	0.01367	0.0306	0	0.01891	0
28316	0.1226	0.02237	0.04928	0.02818	0.02522	0.009686	0.07332	0.1177	0.05441	0.01224	0.0566	0.02748	0.01411	0.01951
105372157	0	0	0	0	0.05333	0	0	0	0	0	0.0695	0	0	0
100996669	0	0	0	0	0.01361	0	0	0	0	0.003302	0.03843	0	0	0
220441	0	0.01155	0	0	0.01499	0	0.2471	0.05118	0.09111	0.02797	0.03105	0.02551	0.008254	0.01168
105372159	0	0	0	0	0.02392	0	0	0	0	0	0.02079	0	0	0
112268209	0	0	0	0	0.1894	0	0	0	0	0.03676	0.03291	0	0	0
105372158	0.3647	0	0.01102	0	0.02443	0	0	0	0	0	0.01061	0.02457	0	0
23556	14.67	3.497	2.392	27.46	2.885	2.669	8.812	1.723	12.43	3.035	1.895	7.322	2.542	2.275
57614	16.83	3.143	2.543	23.26	2.088	2.47	11.76	1.932	14.54	2.202	1.941	6.957	1.982	2.951
8792	0.9054	0.1824	0.5268	1.072	0.1329	0.1905	2.274	0.4485	3.086	0.9377	0.9527	3.923	1.484	1.938
54877	7.323	2.04	1.641	12.5	1.38	1.569	21.75	3.799	26.88	5.982	5.561	14.63	4.731	7.35
23239	2.817	1.579	0.9404	2.948	0.9092	0.6152	1.663	0.5611	1.537	0.8214	0.6262	1.409	0.5777	0.8616
105372160	0.196	0.07911	0.0407	0.05763	0.06017	0.02773	0.05248	0.03816	0.2132	0.0146	0.03398	0.05447	0.02693	0.04571
105372161	0	0	0	0	0	0	0	0.004301	0	0	0.00707	0	0	0
596	1.664	0.5589	0.5244	1.263	0.2058	0.1589	39.71	12.07	50.35	13.22	15.63	23.85	9.05	19.38
2531	9.733	2.154	1.353	10.68	1.902	1.658	4.669	0.7408	5.307	0.7649	0.7354	2.581	0.6916	0.9373
9525	31.91	7.946	4.871	66.55	8.504	9.036	44.91	8.155	60.56	12.5	10.01	31.19	10.48	14.81
5268	0	0	0	0	0	0	0	0	0	0	0.02503	0	0	0
89777	0	0	0	0	0.005593	0	0.01394	0	0	0	0.01215	0	0.002503	0
5275	0	0	0	0	0.01077	0	0.02013	0	0	0.002612	0.01169	0	0	0
6318	0	0	0	0	0.0123	0	0	0	0	0.01194	0.02671	0	0	0
6317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89778	0	0	0	0	0.01715	0	0	0	0	0	0.004966	0	0	0
8710	0	0.005732	0	0	0.004578	0	0	0	0	0	0.03182	0	0	0
5055	0.2361	0.08471	0.02615	0	0.004832	0.007424	0.1566	0.005108	0.03951	0.00469	0.02519	0.05833	0.004325	0.008158
5273	0.4997	0.1671	0.08303	0.2998	0.04603	0.099	16.06	6.597	27.37	10.4	9.61	13.43	13.88	19.5
284293	1.772	1.141	0.2172	1.257	0.2443	0.1394	3.018	0.38	5.375	1.335	0.6035	5.013	2.621	1.974
105372165	0.944	0.4389	0.3282	0.723	0.4556	0.3645	0.4434	0.1824	1.249	0.3637	0.2038	0.8514	0.5429	0.5689
5271	11.69	2.855	2.075	20.37	2.351	3.637	8.75	1.512	12.8	2.862	1.685	8.626	3.405	4.38
221241	0	0	0.01136	0	0	0.01935	0	0	0	0	0.01094	0	0.01127	0
284294	0	0	0.005733	0	0.01271	0	0.03168	0	0	0.01234	0.02209	0	0.005689	0
400654	0	0	0	0	0.01818	0	0	0	0	0	0.0158	0	0	0
105372166	0.2803	0	0	0	0.02581	0	0	0	0	0.02505	0.157	0	0	0
105372167	0	0	0	0	0	0	0	0	0	0.04501	0.1209	0	0	0
107985178	0	0.03006	0	0	0.048	0	0	0	0	0	0.06256	0	0	0
101927404	0	0	0	0	0.008569	0	0	0	0	0	0.02978	0	0	0
105372168	0.06587	0	0	0	0	0	0	0	0	0.02355	0	0	0	0
107985128	0	0	0	0	0.02465	0	0.02048	0	0	0	0.02856	0	0	0
105372169	0	0	0	0	0.0573	0	0	0	0	0	0	0	0	0
1005	0	0.00192	0	0	0.0115	0	0	0	0	0	0.01133	0	0.001373	0
105372170	0	0	0.02973	0	0.01648	0	0	0	0	0	0.2005	0	0	0
28513	0	0	0	0	0.007782	0	0	0	0	0.001511	0.02299	0	0	0
100847002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92126	0.07374	0.0281	0.007458	0.09504	0.03189	0.009074	0.03533	0.002497	0.03541	0.0172	0.03489	0.02614	0.005286	0
643542	0	0	0	0	0	0	0	0	0	0.003551	0.02544	0	0	0
105372174	0	0	0	0	0.0147	0	0	0	0	0.007131	0.006385	0	0	0
105372173	0	0	0	0.111	0.007557	0	0	0	0	0.002445	0.006566	0	0.001127	0
105372172	0	0	0	0	0.005192	0	0	0	0	0	0.01805	0	0	0
101927430	0	0	0	0	0	0	0	0	0	0	0.01772	0	0.004563	0
105372175	0	0	0	0	0.01736	0	0	0	0	0.005617	0.04023	0	0	0
54495	50.44	7.862	5.574	89.01	5.698	6.592	34.57	4.756	44.63	5.786	5.093	14.42	4.08	5.366
79839	2.573	0.4988	0.3392	3.218	0.2168	0.2728	0.7461	0.1087	1.102	0.1246	0.1138	0.4086	0.1044	0.1283
107985134	0.0508	0.02344	0.01228	0.1043	0.02212	0.007842	0.0848	0	0.05101	0.001651	0.04878	0.02396	0.001523	0
107985135	0.009031	0	0	0.0255	0.01497	0	0	0	0	0.003229	0.03035	0	0.002978	0
107985136	0	0	0	0	0.02545	0	0	0	0	0	0.04423	0	0	0
220164	0.007029	0.007566	0.00545	0	0.01122	0	0.03442	0.004562	0.01412	0.001675	0.02475	0.01563	0.003863	0
105372179	0	0	0	0	0.03154	0	0	0	0	0	0.05481	0	0	0
105372178	0	0	0	0	0.00303	0.002328	0	0	0	0.00294	0.006581	0	0	0
107985138	0	0	0	0	0.04275	0	0	0	0	0	0.03715	0.02867	0	0
10666	0.2116	0.1357	0.06361	0.1963	0.09503	0.05361	1.739	0.2527	0.8114	0.116	0.1426	0.3435	0.06313	0.2281
25914	3.733	0.7638	0.5918	5.488	0.6427	0.7874	4.808	1.357	4.491	0.963	0.9468	2.409	0.7633	1.428
105372180	0.01875	0.07352	0.05607	0.6484	0.03454	0.01592	0.008607	0.0146	0.01883	0.02682	0.08402	0.006948	0.02164	0.01166
107985158	0	0	0	0	0.0265	0	0	0	0	0	0.04605	0	0	0
9306	2.624	0.7716	0.4089	4.003	0.4569	0.2802	3.583	0.7749	5.155	1.449	1.271	3.601	1.228	1.815
101927481	0.1094	0.1345	0.01211	0.8232	0.02686	0	0.2343	0	0.2196	0.0782	0.05834	0.08105	0.09616	0.2267
102724895	0.05321	0	0.02947	0.3755	0.0196	0	0.08142	0	0.2671	0.02537	0.02839	0.05258	0.01755	0.0331
101060542	0	0	0	0.04771	0.01245	0	0	0	0	0	0.02524	0.00835	0	0
112268215	0	0	0	0	0.01336	0	0	0	0	0	0.01161	0	0	0
105376872	0.007705	0.003554	0.00512	0	0	0.004361	0	0	0	0.008264	0.0148	0	0	0
220158	0.04275	0	0	0	0.0315	0	0	0	0	0.03057	0.1231	0	0	0
107985166	0	0	0	0	0.01208	0	0	0	0	0.01172	0	0	0	0
105372185	0.02378	0	0.004938	0.02098	0.007665	0.003365	0	0	0	0.001063	0.01998	0	0	0.01294
105372188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372187	0	0	0	0	0	0	0	0	0	0	0.01378	0	0	0
107985179	0	0	0	0	0	0	0	0	0	0	0.2807	0	0	0
100505776	0	0	0	0	0	0	0	0	0	0	0.006129	0	0	0
105372186	0	0	0	0	0	0	0	0	0	0	0.1213	0	0	0
102724913	0	0	0	0	0	0	0	0	0	0	0.01654	0	0	0
105376873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725148	0	0	0	0	0.01605	0	0	0	0	0	0.005578	0	0	0
105372189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147381	0	0	0	0.06232	0.01139	0	0	0	0	0.001579	0.0325	0	0	0
81832	0	0	0	0	0.0103	0	0	0	0	0.005385	0.01928	0	0.0007094	0
100847083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505797	0	0	0	0	0	0	0	0	0	0	0.1069	0	0	0
400655	0	0	0	0	0.02474	0	0	0	0	0	0.03583	0	0	0
100505817	0	0	0	0	0.01861	0	0	0	0	0	0.05661	0	0.00833	0
105372190	0	0	0	0	0.008841	0	0	0	0	0	0	0	0	0
105372191	0	0	0	0	0	0	0	0	0	0.01413	0	0	0	0
201456	0.05833	0.02691	0.0177	0.02506	0.02056	0.01579	0.0326	0.001975	0.02547	0.009975	0.03247	0.02068	0.008363	0.007887
29090	4.924	1.27	0.6291	15.43	1.677	2.078	10.83	1.519	9.947	2.027	1.466	6.938	1.668	2.319
1528	2.683	1.432	1.005	2.488	1.052	0.9129	2.726	0.4947	4.063	1.845	1.151	5.654	2.793	3.001
644041	0.005822	0	0	0	0.01287	0	0	0	0	0.004163	0.01864	0	0	0
101927606	0	0	0	0	0.006423	0	0	0	0	0	0.01116	0	0	0
125704	0.2308	0.04483	0.02422	0.08572	0.08054	0	0	0.01892	0	0.04343	0.05832	0	0.004005	0
55748	33.67	17.7	10.88	45.51	17.41	17.04	53.72	15.74	46.01	27.08	21.69	52.37	17.44	26.58
84735	0.2326	0.00947	0.02046	0.7823	0.06554	0.03486	0.03769	0.007994	0.04122	0.01712	0.03066	0.06592	0.009025	0.02553
55628	6.282	1.411	1.033	7.78	1.056	1.128	3.895	0.7818	4.742	0.9675	0.8682	2.503	0.8068	1.136
400657	10.36	2.699	2.023	13.89	1.802	2.043	4.672	0.9758	4.903	1.235	1.092	2.973	1.077	1.351
107985130	0.9827	0.3139	0.2638	0.8003	0.1671	0.2995	0.3123	0.103	0.5314	0.1216	0.1936	0.6163	0.06232	0.5642
105376874	0.01486	0.004571	0	0	0.03103	0.01402	0	0.001929	0	0	0.02854	0	0	0
284273	7.915	2.611	1.706	8.376	1.792	1.222	1.676	0.3387	2.085	0.5667	0.4699	1.386	0.4637	0.5047
10194	3.577	2.396	1.72	2.792	1.589	1.338	0.7203	0.3814	0.6605	0.3049	0.3509	0.5164	0.2924	0.5667
105372200	0	0	0	0	0.01131	0	0	0	0	0	0.0221	0	0	0
284274	0	0	0	0	0.01485	0.001629	0	0	0	0.001029	0.02304	0	0	0
107985177	0	0	0	0	0.02003	0	0	0	0	0	0.02959	0	0	0
105372201	0	0	0.00197	0	0.03057	0	0	0.002308	0	0.002119	0.03605	0	0	0
105372202	0	0	0	0	0.01018	0	0	0	0	0	0.06192	0	0	0
100505853	0	0	0	0	0	0	0	0	0	0	0.01488	0	0.00511	0
105372203	0	0	0	0	0	0	0	0	0	0.007834	0.03507	0	0	0
105372204	0	0	0	0	0	0	0	0	0	0	0.007912	0	0	0
339298	0	0	0	0	0.02742	0	0	0	0	0	0.02383	0.02364	0	0
105372206	0	0	0	0	0	0	0.1829	0.00776	0	0	0.01276	0	0	0
105372207	0	0	0	0	0	0	0.2269	0.077	0	0.05302	0.03165	0	0	0
105372208	0.1216	0	0	0	0.007468	0.01721	0	0.003947	0	0	0.02596	0	0	0
105372210	0.01319	0.002028	0.001461	0	0.006477	0	0.01211	0	0.0309	0.006286	0.01266	0.01955	0.005798	0
