GeneID	GSM2599707	GSM2599708	GSM2599709	GSM2599710
56125	0.5006	0.7082	0.4791	0.6212
56124	0.5396	0.3214	1.084	1.576
56123	1.068	1.04	2.87	2.099
56122	4.564	3.281	5.773	5.285
54660	0.1951	0.1453	0.1867	0.3798
84054	0.4488	0.1003	0.0859	0.2949
56121	0.1571	0.1559	0.0501	0.4204
105378199	0.7451	0.5548	0.3565	0.544
83884	1.322	1.094	0.703	0
6879	63.68	60.1	30.95	34.92
56114	1.072	1.098	2.394	2.544
56113	0.6492	0.3223	1.627	1.76
56112	0.256	0.2542	2.083	2.243
56104	0.1802	0.1342	2.285	2.335
56111	0.2976	0.1266	2.034	2.297
56103	0.2251	0.1676	2.198	2.367
56110	0.1799	0.2009	2.152	2.331
56102	0.3048	0.389	2.208	2.288
56109	0.3876	0.3528	2.102	2.39
56108	0.153	0.1709	1.903	2.038
8641	1.314	0.877	5.766	5.754
9708	0.9535	0.7646	2.457	2.463
56101	0.4034	0.1669	2.445	2.585
56107	0.7571	0.199	2.344	2.503
56100	0.8058	0.5	2.528	2.614
56106	0.5709	0.2943	3.488	3.43
56099	0.4211	0.3135	2.942	3.627
56105	0.4655	0.3199	7.23	6.927
56120	0.7376	0.1569	0.2017	0.5384
26025	0.5523	0.2847	6.75	6.358
5098	1.08	0.8038	24.91	24.19
56098	0.3467	0.3227	3.484	3.037
56097	0.3344	0.1556	2.72	2.838
1729	35.24	28.75	44.1	38.21
100505658	1.007	1.062	1.044	1.225
8841	22.71	22.26	18.9	20.77
285613	3.256	2.635	5.758	6.046
89848	8.167	6.945	11.74	11.29
64411	1.204	0.8964	24.61	23.57
107986454	0	0	0	0
5097	0	0	0.4404	0.24
729080	0	0	0	0
9812	7.675	6.383	10.89	10.47
51294	0.697	0.3774	6.701	6.083
9604	4.651	4.15	10.13	8.693
10007	3.409	3.519	13.57	11.77
105378204	0	0	0	0
80762	10.7	7.839	28.28	28.41
107986455	0.4386	0.3266	0.7345	0.8004
81848	0.4358	0.3461	5.505	5.238
100642175	0.2957	0.2202	2.264	0.6476
101926941	0.3518	0.5238	0.6733	0.7704
2246	0	0	0.04029	0.03073
101926975	0	0.06935	0	0
23092	7.816	6.447	31.42	28.95
100874239	1.488	1.266	5.289	4.345
107986457	1.245	1.191	5.558	3.677
100874372	2.143	1.995	13.84	10.56
2908	3.404	2.747	16.16	15.45
105378208	0	0	0	0
105378209	0	0	0	0
105378210	0.6579	0	0	0
100846991	0	0	0	0
57824	0	0.4063	0	0
81555	6.368	6.52	23.79	21.46
57528	0.01223	0	0	0.008925
105378211	0.09008	0.06707	0	0.06576
153768	0.6448	0.5902	0.5785	0.2844
643226	0	0.07309	0.09393	0.1433
107986458	0.0479	0	0.09168	0.06994
153769	0.06551	0.02439	0.06269	0.04782
107986459	0	0	0.1445	0
153770	1.553	0.9827	0.52	0.6801
51520	60.31	47.62	40.68	35.89
54439	7.057	7.225	8.894	7.336
5459	0	0	0	0
105378213	0	0	0	0
10915	61.73	49.85	32.8	32.14
134391	0	0.1229	0	0
105378215	0	0	0	0
5521	0	0	0	0
107986461	0	0	0.07113	0
105378214	0	0	0	0
100874361	0	0	0	0
105378217	0	0	0	0
202374	0	0	0.04879	0.01861
1809	0.06901	0.05138	0.4623	0.2519
153469	0	0	0	0.07904
9832	0	0	0.0863	0.2633
101927012	0	0	0.06335	0.02416
105378218	0	0	0.1778	0.2713
6690	0	0	0	0
389336	0	0	0	0
117156	0	0	0	0
11005	0.1049	0.07808	0	0.07655
408187	0	0	0	0.1184
404203	0	0	0	0
105378220	0	0	0	0
102546294	0.099	0	0.1895	0.1445
153218	0	0	0.2577	0.1966
84651	0	0	0.3591	0
643394	0	0.04795	0.2465	0.141
81545	11.36	9.195	28.01	26.81
3360	0	0	0	0
107986462	0	0	0	0
105378221	0	0	0	0
154	1.629	2.35	9.451	7.952
79628	0.1728	0.1111	0.6464	0.6307
693169	0	0	0	0
255187	0.2625	0	0.5024	0.5749
22885	0.1059	0.09861	9.911	8.894
134265	0.0643	0.07182	3.477	2.793
134266	6.878	6.623	5.84	5.738
106144529	1.555	1.158	1.985	1.892
78991	16.6	15.88	22.25	21.65
27190	0.1162	0.08653	0	0.08483
101927046	0	0.06576	0.169	0.06447
728264	0	0.3087	0	0
406935	0	0	0	0
406937	0	0	0	0
1452	29.03	26.54	65.08	57.52
389337	0.1569	0.146	0.2627	0.3436
105378224	0	0	0	0
133522	1.602	0.9215	2.186	2.062
494327	0	0	0	2.299
5145	0.124	0.1385	0.08903	0.1358
644762	0	0	0.1228	0
1836	2.375	1.903	6.472	5.691
81789	1.441	0.9198	1.281	1.653
22993	14.13	12.59	37.38	32.09
1436	12.59	11.58	347.5	325.7
5159	0	0.02105	0.1894	0.1238
1044	0	0	0	0
6534	0	0	0.03585	0.08205
815	0.1207	0	0.7313	0.6166
340075	0	0	0.06391	0
105378225	0	0	0	0
105378226	0	0	0.09015	0
6949	5.103	5.801	8.66	10.06
972	14.51	13.61	23.38	23.41
6208	17.16	18.93	24.08	26.27
102546298	0	0	0	0.3729
3340	0.962	0.754	11.68	11.22
11346	0.4305	0.3206	0.2622	0.1
91977	0.6805	0.1689	0.1628	0.0828
55696	19.64	15.62	24.2	23.62
51164	11.97	9.049	12.86	13.58
85027	5.79	3.979	7.842	9.103
345611	0.7053	0.3501	0.1125	0
91975	0.5922	0.3779	0.3238	0.09263
134466	0.2577	0.1919	0.08221	0.06271
105378228	0.3473	0.1724	0.3323	0
2878	1.02	0.7597	0.2441	0.1862
10318	2.608	3.288	4.671	4.657
309	17.71	19.09	7.785	7.985
107986463	0.2595	0.9663	0.2484	0.1895
26112	1.591	0.8656	0.8783	0.9379
105378230	1.23	0.3053	0.1308	0.09978
2760	8.886	8.85	25.73	24.22
285641	0.06739	0.05018	0	0.09839
153201	0.05472	0	0	0
105378234	0	0.03954	0	0
206358	2.624	2.092	18.48	16.9
2196	0.02619	0.02926	0.4638	0.3442
102465246	0	0	0	0
105378231	0	0	0	0
6678	0.1205	0	0.6342	0.6157
101927096	0	0	0	0
475	5.738	5.259	13.52	11.6
105378235	3.084	2.779	3.417	2.606
100652758	0.7564	0.5632	1.086	1.104
10146	14.66	11.64	18.38	17.66
2741	0.4529	0.3372	0.1084	0
112267935	0.1259	0.09373	0	0.04595
101927115	0	0	0	0
105378236	0	0	0	0
105378237	0	0	0	0
56923	0	0	0	0
101927134	0	0	0	0
2890	0	0	0	0
105378238	0	0	0	0
107986464	0	0	0	0
107983980	0.09952	0	0.09524	0.07265
10827	1.986	1.567	2.979	2.944
4238	2.845	3.134	11.67	10.07
55568	2.233	1.429	6.512	6.368
107986465	0.372	0.1583	0.6611	0.6207
100302181	1.464	2.18	1.401	0
386627	1.506	1.032	2.71	3.211
79685	2.326	2.078	2.258	2.013
9421	0	0	0	0
100422950	0	0	0	0
23367	31.56	25.55	30.35	27.26
100302284	0	0	0	0
112267936	0.3624	0.08995	0.6936	0.3527
10826	5.988	5.702	4.561	4.044
100616306	5.009	0	2.397	3.657
9337	22.81	18.22	22.32	19.57
25929	2.345	1.774	3.568	2.497
29093	2.359	2	2.195	1.291
285643	0.04739	0.03529	0	0.03459
105378239	0	0	0	0
6444	0	0	0	0
105377673	0	0	0	0
153743	0.3722	0.2079	0.1781	0.1359
91937	0	0	1.288	1.166
26762	0.06367	0.1896	5.484	4.602
84868	0.6505	0.346	300.1	275.6
9443	6.12	4.873	4.962	4.716
153745	0	0	0	0
3702	0	0.03461	0.04449	0.1018
26999	0.5457	0.4277	1.429	1.216
408263	0	0	0.191	0.07286
102724404	0	0.1743	0	0
348938	0	0	0	0.04335
8728	0.03203	0.07154	1.563	1.333
11063	0.05959	0.04437	0.05702	0
105377675	0	0	0	0.03146
100190949	0.1149	0	0	0.08389
105377676	1.489	1.108	0.1583	0.2415
54974	1.333	1.655	1.398	1.344
134353	1.456	1.202	0.8786	0.7164
9685	46.88	36.58	34.42	30.28
107986466	0	0	0	0
105377677	0	0	0	0
105377678	0	0	0	0
105377680	0	0	0	0
101927697	0	0	0.05308	0
1879	0.1544	0.07457	0.8626	0.7128
101927740	0	0	0.139	0
107986467	0	0	0	0.6994
153830	12.18	11.49	17.17	16.11
107986468	0.5544	0	0.5305	0.4047
105377682	0	0	0	0
134510	9.636	9.448	15.61	15.95
105377683	0	0	0	0
3593	0	0	0	0
107986469	0	0	0	0
285626	0.2632	0	0	0
285627	0.31	0.07694	0	0
105377685	0.07473	0.07419	0.02384	0.01818
105377684	0.3026	0.09013	0	0
105377687	0	0	0	0
105377688	0	0	0	0
101927766	0	0	0	0
105377689	0	0	0	0
147	0	0.01485	0.01909	0.01456
101927790	0	0.03335	0.04286	0.03269
7265	29.18	29.35	20	23.96
114825	8.08	6.476	5.337	4.788
2172	0	0	0	0
105377690	0	0	0	0
79616	0	0	0.02378	0.09068
105377691	0	0	0	0.0415
114898	0	0	0	0.05355
63920	1.919	1.641	1.156	1.245
10569	12.31	11.81	14.78	14.1
9232	15.4	14.42	1.966	1.392
107075116	0.9866	0.4675	4.034	2.881
100422938	2.535	0	2.426	0
406938	0	1.564	4.019	0
23120	0	0.01533	0.0985	0.07514
285629	0	0	0	0
105377693	0	0	0	0
2561	0.1352	0.1208	0.6986	0.6908
105377694	0.02584	0	0.02473	0
2559	0	0	0	0
105377696	0	0	0	0
2554	0	0	0.1714	0.06537
104326188	1.193	0.8884	1.713	1.089
2566	0.9179	0.9112	1.757	1.787
105377697	0.1018	0.1516	0	0.07432
105377698	0	0.1777	0.4568	0
105377699	0.3673	0	0	0
105377700	0.2118	0.3153	0.4053	0.4638
900	11.64	11.32	16.54	15.97
134492	5.53	5.064	6.644	6.511
3161	22.33	19.81	1.979	2.315
101927813	5.57	5.611	0.7839	0.8372
27430	10.03	8.426	14.44	11.45
102724458	0	0	0	0
105377703	0.06634	0.04939	0	0
101927835	0	0	0	0
102546299	0.3566	0	0	0
105377702	0	0	0	0
105377701	0.05749	0	0	0
107986370	0	0	0	0
105377705	0	0	0	0
105377706	0	0	0	0
102557615	0	0	0	0
57451	0	0	0	0
101927908	0	0	0	0
105377709	0	0	0	0
113219458	0	0	0	0
101927862	0	0	0	0
23286	0.4703	0.3891	0	0.09538
5917	40.56	31.81	38.82	38.55
345630	0	0	0	0
79646	8.074	6.644	12.78	12.85
406895	0	7.938	2.551	0
100302238	0	0	0	0
6586	0	0	0	0
101927969	0	0	0	0
407001	0	0	0	0
107986470	0	0.02501	0	0
105377713	0	0	0	0
107986472	0	0	0	0
728095	0	0	0	0
105377712	0	0	0	0
693170	0	0	0	0
105377714	0	0	0	0
105377715	0	0	0	0
54908	11.86	10.08	5.162	4.413
1794	12.44	10.39	17.3	15.38
100131897	1.568	1.326	2.012	1.483
100616498	0	1.959	10.07	5.763
2299	0	0.06277	0.08068	0
100507267	0	0	0	0
133874	4.476	3.986	5.543	5.573
3937	26.33	22.28	38.36	35.93
100128059	0	0	0.09118	0.3478
257358	0.1855	0.1381	0.08874	0.06769
30820	0	0	1.073	1.015
3779	5.042	4.113	12.17	12.45
101928033	1.54	1.656	1.965	2.623
105377716	0	0	3.845	3.028
107986473	0	0	0	0
107986474	0	0	0	0
107986475	0	0	0	0
2568	0	0	0	0
64901	2.189	1.532	0.9356	0.6178
30012	0	0	0.1297	0.09893
109616973	1.54	0	0	0
100500831	0	0	0	0
4869	179.7	206	208	220
8817	0	0.07748	0.09958	0.1519
105377721	0	0	0	0
105377720	0	0	0	0
105377722	0	0	0	0
107986392	0.5317	0	0	0
105377724	0	0.03864	0.09933	0
105377723	0	0	0	0
644994	0	0.146	0	0
105377725	0.6521	0.09711	1.56	1.904
107986476	0.4417	0.2193	1.353	0.7954
23291	3.2	2.402	8.041	6.305
6793	17.7	18.13	103.2	96.53
107986477	9.469	7.366	27.19	24.55
285588	1.477	1.759	1.413	0.4311
92181	9.683	9.27	7.376	6.348
100288254	0	0	0	0
285590	0.6188	0.4416	2.393	2.428
105377727	0	0	0	0
107984004	0	0	0	0
105377728	0	0	0	0
105377729	0	0	0	0
107986478	0	0	0	0
54492	0.3882	0.2649	0.1548	0.1181
100847029	0	0	0	0
107986479	0	0	0	0
101928093	0	0	0.2594	0
1843	0.1033	0	25.8	23.9
105377730	0	0.04792	0.0308	0.04699
57222	2.364	1.976	10.25	10.92
113218510	0	0	5.236	0
51121	5.097	6.055	4.646	5.582
100268168	0.1041	0.07748	0.697	0.4558
8992	35.16	31.85	64.64	66.84
677841	2.038	2.276	1.951	4.464
153222	3.214	2.393	7.339	7.106
662	2.385	3.342	3.356	2.56
1482	0	0	0	0
105377731	0	0	0	0
113219469	0	0	0	0
8614	0.2335	0.2318	2.122	1.846
102465862	0	0	0	0
105377732	1.04	0.6774	5.597	5.313
105377733	0.3026	0	1.158	1.546
285593	0.1375	0	0.1316	0.1506
105377735	0.07115	0	0.2724	0.2597
91272	6.486	6.291	6.207	7.102
107986480	0	0	0	0
105377736	0	0	0	0
101928136	0	0.2716	0	0
107984118	0	0	0	0.05697
107986482	0.2034	0	0	0
101928154	0.2806	0.2089	0	0
80315	1.692	1.132	5.923	4.94
133491	0.06501	0	0	0
51617	0	0	0	0
102724551	0	0	0	0
101928176	0	0	0	0
107986483	0	0	0	0
105377739	0	0	0	0
105377740	0	0	0	0
105377741	0	0	0	0
4488	0.09348	0.348	0	0.06824
100616202	0	0	0	0
105377742	0	0	0	0
441116	0	0	0	0
107986484	0	0	0	0
1812	0	0	0	0
94081	8.875	7.703	7.742	5.584
3274	5.145	4.015	1.048	0.8791
105377743	2.322	1.235	0.2381	0.1514
10814	0	0	0.03416	0.02605
105377744	0	0	0	0
107986485	0.05092	0.05055	0.03249	0.01239
84321	7.449	6.471	4.536	4.696
107986486	0.529	0.9847	0.2531	0.7723
105377745	0.187	0	0	0
105377746	0	0	0	0
100996385	0.1341	0	0	0
202134	0.6953	0.4314	0	0
100507387	0.215	0.3202	0	0
107986487	0	0	0	0
643201	0.04844	0.03607	0	0
375484	14.09	11.97	3.899	3.899
57179	9.44	9.745	15.4	15.09
285598	0.4562	0.2548	0.09356	0.09516
100302203	0	0	0	0
51491	13.5	11.57	9.448	9.114
192286	3.179	1.657	6.997	4.177
1212	2.998	3.258	6.823	7.334
23197	16.84	14.21	39.82	37.72
22838	6.061	5.595	9.159	9.212
112267951	0.9147	0.7784	1.125	1.049
54825	0.1361	0.4054	0.3474	0.2319
114787	0.3928	0.3656	0.7048	0.7886
6620	0	0	0.3531	0.3367
100422962	0	0	0	0
253314	0	0	0	0
26262	3.976	3.806	10.25	11.14
102577424	0	0	0	0
90249	0.3585	0.4004	0.4288	0.2835
3101	4.187	3.329	5.903	4.75
51720	20.1	16.85	14.17	12.92
23567	4.313	3.247	3.671	2.94
2264	0.2626	0.1466	0.1256	0.04792
64324	7.229	5.264	9.597	8.132
53917	11.64	9.175	10.6	9.325
27166	9.496	8.965	14.28	12.01
83463	4.137	4.144	5.974	4.997
10960	29.04	29.59	107.2	124
10636	2.188	2.269	3.065	3.08
6569	0.0306	0	0	0
345456	0	0	0	0
2161	0	0	0.3585	0
2870	1.308	1.334	4.078	4.03
340037	1.949	1.935	1.741	2.182
80758	0.3355	0.4163	1.177	0.9633
1627	4.029	4.033	10.75	12.84
9260	10.5	8.906	53.39	62.05
79930	17.66	18.13	33.91	35.15
51428	20.25	15.2	23.51	23.63
54540	5.74	5.415	10.86	10.81
107986488	2.39	1.572	3.244	2.88
105377750	0	0	0.1602	0
54732	17.56	15.81	82.6	82.62
11285	0.936	0.6195	2.787	3.568
202181	31.14	24.98	11.14	8.818
107986489	0.2637	0.1964	0	0
285596	1.438	0.9542	0.08974	0
105377752	0	0	0	0
107986490	0.1317	0.09803	0.126	0
107986491	0	0	0	0
105377753	0	0	0	0
728554	7.851	7.964	4.029	4.984
100128340	1.687	0.5026	0.9689	0
5626	0	0	0	0
653316	1.298	0.8216	0.1242	0
107986492	0	0	0	0
105377754	0	0	0	0
23138	0.02985	0	0.2286	0.2397
64777	2.966	2.115	3.838	3.873
55651	5.836	4.707	6.748	6.568
64396	0.07251	0	0.06939	0
3182	58.84	51.07	43.16	41.33
85007	15.36	13.73	12.09	11.74
112267937	0.6032	0.2994	0.5772	0.7339
91522	2.808	3.267	3.863	4.004
105377757	3.225	2.507	2.088	1.558
105377756	6.077	5.788	4.328	2.476
57396	53.55	40.43	39.81	33.33
102724657	0	0	0	0.0745
6940	13.25	11.27	5.842	7.396
729522	0.1472	0.1096	0	0.05372
117608	16.37	12.24	13.67	13.04
107986493	3.504	2.174	2.794	1.705
80108	7.591	5.974	3.054	3.589
285676	0.2599	0.1451	0.1865	0.04743
2916	0.03451	0	0.03302	0.07557
345462	2.574	2.307	1.779	2.053
30832	3.993	2.973	3.216	3.425
9509	5.148	4.13	10.64	10.07
105377759	1.133	0.5272	0.1355	0.1034
107986494	0	0	0	0.1344
105377761	0	0	0	0
105377762	1.597	1.314	0.885	1.166
80230	18.53	17.9	15.55	14.36
101928445	2.115	1.811	1.923	2.084
3187	643	529.6	366.4	327.2
285679	0	0.1385	0.08902	0
105377763	5.125	2.798	0.6539	1.372
646019	0.2395	0.1783	0.6876	0.3497
821	152.1	142.2	388.7	374.4
9794	4.955	4.605	7.926	6.099
4056	0.5191	0	0	0.1895
11282	5.068	3.404	7.941	9.213
100302156	0	2.243	2.883	2.199
8878	11.66	8.729	44.57	48.14
51149	5.874	4.639	8.347	8.316
100996419	1.136	1.163	1.223	0.7257
23061	12.74	10.53	41.88	41.86
55819	3.133	2.299	11.77	12.26
442908	4.377	6.518	14.66	3.195
255426	0.09051	0	1.213	0.925
5601	6.233	5.176	4.588	5.228
9945	0.3426	0.102	0.3279	0.1501
102725231	0	0.1761	0	0.08633
57472	11.6	8.702	9.422	9.48
92304	0.4349	0	0	0
2324	0.02733	0.0407	0.1569	0.1197
105377765	0	0	0	0
134083	0	0	0	0
4245	4.107	3.245	18.6	19.52
105377766	0	0.1744	0.1345	0
100859930	4.495	4.277	2.031	2.917
729678	4.793	2.9	6.689	6.415
643836	8.701	7.113	7.981	6.729
79908	0.03988	0	0.03816	0.02911
10917	0	0	0	0
153579	0.2412	0.2594	0.2052	0.2152
102465882	0	0	0	0
7240	0	0	0	0
100189362	0	0	0	0
100189273	0	0	0	0
791232	0	0	0	0
26693	0	0	0	0
285659	0	0	0	0
100188990	0	0	0	0
7241	0	0	0	0
100189541	0	0	0	0
100189004	0	0	0	0
100189328	0	1.888	0	0
100188992	0	0	0	0
7219	0	0	0	2.108
102577426	0	0	0	0
7236	0	0	0	0
105377769	1.341	0.9987	0.6418	0.4896
81786	0.102	0.1139	0.07323	0.07448
107986496	0.1099	0.3274	0.1578	0.1204
100189280	2.887	0	0	2.108
100189399	0	0	0	0
7239	0	0	0	0
790966	0	0	0	0
100049614	0	2.121	0	0
100616342	0	0	0	0
90933	9.597	9.175	10.38	9.493
10399	221	217.5	338.6	357.4
619571	46.2	36.55	41.45	33.73
619570	0	0	0	4.818
101928649	10.06	6.418	9.427	5.693
84851	10.64	8.813	11.38	10.44
100507602	1.025	1.527	0.1227	0.8421
105377771	8.132	5.124	13.37	11.42
107986495	8.349	6.217	11.99	10.36
100132062	1.094	0.8501	2.777	2.709
26683	0	0	0	0
107986552	0	0	0	0
441123	0.4703	0.3502	0	0
105374869	0	0	0	0
285766	0	0	0	0
105374870	0	0	0	0
102723922	0.1713	0.2552	0.05466	0.1251
107986553	0.05071	0.03776	0	0.03702
56940	0.6036	0.283	0.4493	0.4896
3662	0	0	0	0
105374875	0	0	0	0
55770	0.8082	0.6152	1.392	1.272
135458	0	0.1509	0.1939	0.1479
105374873	0.07766	0	0	0.05669
101927691	0	0	0	0
101927353	0	0	0	0
285768	0	0	0	0
105374879	0.03369	0.02509	0	0
107986554	0	0	0	0
94234	0.07813	0	0	0
106144586	0	0	0	0
112267978	0	0	0	0
105374880	0	0	0	0
2295	0.1696	0.1263	0	0
102466720	0	0	0	0
102723944	0.765	0.712	0.5491	0.1396
105374883	0	0	0	0
105374882	1.382	2.196	0.7055	0.9418
107986555	0	0	0	0
101927703	0	0	0	0
2296	0.1044	0.03886	0.2997	0.1524
2762	0.412	0.3652	0.2253	0.2721
107986514	0.977	0.485	0.2078	0.317
107986513	0.287	0.1282	0.08788	0.1006
107986512	0.6323	0.3662	0.5379	0.1026
100508120	2.226	1.657	2.631	1.72
154386	0.08541	0.0636	0	0
105374885	0	0	0	0
340156	0.4528	0.4436	0.707	0.748
56897	2.302	1.904	2.741	2.353
1992	7.555	7.079	4.82	5.975
100616285	0	0	0	0
221756	0	0.1236	0.1589	0
101927730	0	0	0.3061	0.2335
5272	0.2728	0.3047	0.5222	0.2324
105374887	0	0	0	0
5269	5.105	4.643	5.165	4.206
401232	0.1321	0.1967	0.5056	0.6749
105374888	0	0	0	0.2667
4835	1.457	1.395	4.981	4.94
401233	1.939	2.26	6.777	6.862
101927759	1.444	2.15	2.211	2.319
8737	2.476	2.458	5.923	6.024
107986556	0.5933	0.2761	0.3549	0.5414
670	0.4528	0.7304	0.7944	0.9916
7280	0.3568	0.1771	0.3415	0.6078
105374889	0	0.4276	0.5496	0
100507194	0	0	0	0
347733	0.3245	0.08054	0.207	0.3158
100422781	0	0	0.05836	0
389362	0.7063	0.4975	0.9865	0.6131
63027	0.2993	0.2865	0.3887	0.3121
105374890	0	0	0	0
643327	0	0	0	0
100507336	0	0	0.08982	0
221749	0.07241	0.1618	1.594	1.48
26240	0	0	0	0
107986557	0	0	0	0
105374893	0	0	0	0
107986558	0	0	0.05481	0
8899	19.6	16.89	22.2	21.04
222826	0.05827	0.04338	0.1673	0.04253
404220	0.1906	0.09462	0.3648	0.7421
10455	0.9251	0.7873	2.783	2.412
100507506	0.0913	0.06798	0.2621	0.5332
107986559	0	0	0	0.5837
102724096	0	0	0	0.1888
101927888	0	0.04148	0.05331	0.08133
107986560	0	0	0	0
107986561	0.08673	0	0	0
105374894	0.07783	0	0.149	0
105374895	0	0.05954	0	0
497048	0	0	0	0
9425	3.717	3.104	5.287	5.353
101927913	0	0	0	0
105374897	0.4752	0.3217	1.571	1.135
10799	1.368	0.7446	0.8059	0.5379
100129461	0.2325	0.5195	0.3561	0.5093
57128	0.5732	0.6706	0.4963	0.4583
648791	3.509	3.957	1.295	0.8417
100500900	0	0	2.211	0
10667	1.134	1.246	0.95	0.8903
101927972	3.035	2.542	2.178	1.385
101927950	1.806	1.921	0.2468	0.7532
107986515	1.721	1.162	0.7659	0.7303
105374898	0.3137	0.1713	0.2401	0.3206
107986516	0	0	0.2748	0
51299	1.263	0.7745	1.422	1.681
2162	2.39	2.345	0.05197	0.07929
102466866	0	0	0	0
100847034	0	0	0	0
285780	0.2055	0.07652	0.1967	0
9450	5.112	6.575	6.671	4.75
101928004	4.636	4.475	0.2054	0.141
101928047	2.583	2.605	0.206	0.3929
105374901	0.7719	0.9579	0	0
105374903	0	0	0	0
105374902	0.1717	0	0	0
105374904	0.3193	0.2378	0	0
6239	9.012	6.692	8.509	9.35
6745	6.628	5.848	22.84	23.23
285782	0	0.04482	0	0.08788
83732	6.242	6.122	5.027	4.39
102724234	0	0	0.4563	0
101928076	0	0	0	0
1832	0	0	0	0.01565
154007	3.918	3.262	4.329	3.952
105374906	0	0	0	0
654	1.758	1.759	3.207	2.807
105374907	0	0	0	0.1725
100526836	5.024	4.11	11.75	11.18
81567	5.123	4.152	12.29	11.46
206426	0	0.07297	0.09378	0.03577
100526837	1.529	1.138	0.7314	0.8116
63915	1.268	1.055	0.5711	0.7079
9521	7.288	4.006	4.318	3.294
100124533	1.65	0	3.158	3.613
105374910	0	0.1063	0	0
105374911	0	0	0	0
105374912	0	0	0	0
51000	6.32	5.726	7.655	6.324
100506207	0.07249	0	0.1387	0.05292
728655	0.4295	0.6397	0	0
112267952	0	0	0	0
105374913	0	0.02847	0	0
105374914	0	0	0	0
107986562	0	0	0	0
112267894	0	0	0	0
112267856	0	0	0	0
266553	0	0	0	0
105374919	0	0	0	0
105374918	0	0	0	0
105374920	0.08227	0	0	0
105374921	0	0	0	0
7020	0.213	0.1269	0.8967	1.244
109729173	0.3034	0.4518	0.4646	0.4873
100130275	0.7971	0.3561	0.3051	0.8147
107986564	0	0	0	0
221718	0	0.05129	0	0
106660610	0	0.4719	0	0.2313
100846998	0	0	0	0
101928106	0	0	0	0
101928146	0	0	0	0
2651	0.2937	0.4082	0.7308	0.6147
105374924	0	0	0	0
347744	0	0.387	0.2487	0.1897
105374923	0	0	0	0
55003	3.158	5.486	3.123	3.688
51522	5.254	3.782	8.381	8.694
81853	7.462	8.548	6.811	7.039
4117	1.617	1.279	1.088	0.9961
9247	0	0	0	0
221711	19.15	15.59	1.778	1.565
101928191	1.815	0.6006	0	0.1472
54898	0.7869	0.8789	0.1369	0.1828
100506409	0	0	0	0
221710	0.9784	0.7919	1.791	1.553
405754	0.847	0.5821	0.8105	0.5232
4739	0.8055	1.319	4.522	4.39
105374925	0.5434	0.6989	0.9929	0.6492
112267953	0.1317	0.09803	1.386	0.5767
105374927	0	0.09331	0	0
105374928	0.03836	0	0	0.056
105374929	0	0	0	0
100113407	5.518	4.962	4.475	3.789
340184	0	0	0	0
84830	0.02422	0.03607	0.4867	0.3536
107986566	0	0	0.05442	0.1038
107986569	0	0	0.3019	0.2303
107986567	0	0.08126	0.1044	0
102724379	0	0	0	0
107986570	0	0	0	0
101928253	0	0	0	0
3096	0.4383	0.2297	1.025	0.9362
1906	0	0.05844	0.6008	0.9167
105374931	0	0	0	0.2863
101928309	0	0	0	0
107984015	0	0	0	0
221692	2.211	0.9805	0.8085	0.6893
105374935	0	0	0	0
105374934	0	0	0	0
105374933	0.1804	0	0.08631	0
107080638	0.634	0.4721	0.6674	0.2777
100130357	0.9708	0.9294	0.3982	0.81
51256	0.3485	0.519	0.6671	0.424
105374936	0.05342	0.03977	0.05112	0.117
54438	0.9181	0.7548	3.35	3.212
105374937	0.2531	0.3769	0.6055	0.5542
23408	2.283	1.946	2.064	1.926
105374938	0.6902	0.8223	0.9248	0.7054
51406	9.519	11.11	7.985	8.322
10048	16.35	14.22	17.57	15.79
63933	2.08	2.005	2.447	2.14
107986571	0	0.174	0	0.08531
221687	0.2029	0.07555	0	0.03703
105374939	0	0	0	0
9308	1.308	1.364	30.54	26.1
105374940	0	0	0.1596	0.1218
102216342	0	0.04187	0.1076	0.0821
105374943	0.313	0.1893	0.03744	0.09996
105374942	2.724	2.164	0.3476	0.4508
101928331	1.244	1.267	0.2297	0.09556
101928354	1.806	1.965	0.3324	0.6085
102724463	0.7443	0.7759	0.07123	0.2717
107986572	0	0	0	0.2577
105374944	0.1214	0.04521	0.1162	0.133
105374945	0	0	0	0.1412
105374946	0	0	0	0
3720	7.88	7.024	15.36	13.14
100506681	2.815	2.994	5.772	4.403
84062	2.129	1.903	2.213	2.532
105374947	0.5841	0.2796	1.877	1.553
102724520	0	0	0	0
105374948	0	0	0	0
105374949	0	0	0	0
101928406	0	0	0	0
29116	9.314	7.225	6.005	5.808
100616269	0	2.243	5.767	2.199
107986517	5.038	5.331	1.523	0.9679
2766	0.2518	0	0.482	0.4596
6310	1.564	1.332	2.511	2.302
101928433	0.4403	0.5573	0.5899	0.8356
107986573	0	0	0	0
105374951	0	0	0	0
101928463	0	0	0	0
401236	0	0	0	0
221662	0	0.04435	0.342	0.2174
10486	0.9615	1.381	3.089	2.156
101928491	0.1989	0.1481	0.1904	0.2905
102724591	0.08092	0	0	0
51439	1.804	1.605	2.021	1.766
9972	6.484	5.078	9.485	8.707
105374952	0.7394	0.09176	1.061	0.5398
63971	0.2964	0.2377	1.527	1.049
105374953	0	0	0.2235	0
378884	0.09289	0.2075	0.2667	0.2034
7172	2.105	1.525	1.851	1.37
