GeneID	GSM2202553	GSM2202554	GSM2202555	GSM2202556	GSM2202557	GSM2202558	GSM2202559	GSM2202560	GSM2202561	GSM2202562	GSM2202563	GSM2202564	GSM2202565	GSM2202566	GSM2202567	GSM2202568	GSM2202569	GSM2202570	GSM2202571	GSM2202572	GSM2202573
23334	6.883	11.74	13.12	13.36	16.81	12.36	14.92	14.48	10.8	12.66	20.49	23.61	19.69	21.89	26.09	30.95	21.99	19.27	20.97	16.08	21.04
100873952	5.257	12.11	10.06	8.639	11.28	11.48	11.77	8.736	9.313	8.806	14.45	20.3	17.44	21.52	25.49	29.11	22.52	18.9	21.3	16.85	25.85
102465440	0	0	0	0	0	0	2.255	0	0.5945	1.82	1.948	1.098	0	0	0	0.6263	0.7758	0	0	0	0
81888	6.794	9.732	8.43	11.08	12.89	12.72	9.742	10.22	8.379	8.197	12.87	15.87	16.29	14.96	17.99	18.4	15.23	17.81	14.49	12.29	15.77
5792	0.1554	0	0.04384	0	0	0.1192	0	0.005916	0.01043	0.2075	0.1139	0.1926	0.1277	0.02453	0.04879	0.03295	0.4286	0.02289	0.03905	0.2096	0
9682	8.227	12.01	13.82	9.873	14.26	9.423	13.77	15.64	13.62	16.05	14.65	22.54	17.93	22.09	18.27	21.49	19.65	16.94	23.98	17.13	16.86
100132774	2.696	3.417	4.7	3.74	6.316	4.605	4.654	4.067	3.088	8.356	3.675	6.06	5.449	6.01	6.29	7.436	6.944	4.761	7.849	4.497	5.55
6487	1.816	1.833	1.877	2.045	2.496	1.813	2.051	2.374	1.198	2.542	2.923	4.172	2.443	2.608	2.907	4.282	2.691	2.695	2.554	2.35	2.658
101929592	0	0	0.2829	1.701	0	1.288	0.8774	1.68	0	2.266	0	0	0	0	0.2165	0.2924	0.3622	0.5417	0.4159	0	0.2117
102464830	2.087	8.897	0	0	0	0	12.61	4.766	0	0	0	0	0	0	0	1.475	0	0	0	0	0
9048	0	0.5959	0.2389	0.508	0.1126	0.5104	0.06351	0.1267	0	0.2961	0	0	0.07292	0.03501	0.1567	0.1881	0.1748	0.06534	0.1672	0.04988	0.1021
105378688	0.1064	0.2949	2.537	1.624	1.837	2.413	1.895	1.863	1.142	1.202	4.328	4.614	2.098	4.421	5.428	7.407	5.309	5.588	6.149	3.469	2.041
101929609	1.818	1.442	2.813	1.853	2.365	2.656	2.844	2.345	2.294	2.289	3.276	5.539	4.157	5.138	5.189	5.974	5.262	3.983	4.569	4.645	4.9
9670	5.917	7.339	10.69	11.04	9.786	10.01	9.166	11.4	9.279	7.184	13.79	17.74	14.2	17.31	18.41	19.29	14.35	13.89	16.58	14.59	15.96
1802	16.83	18.6	22.86	24.16	24.22	24.52	24.06	22.62	17.48	20.18	25.88	34.37	29.88	33.99	34.5	37.38	28.24	28.41	31.2	26.16	30.33
533	43.79	36.75	47.63	56.11	65.5	52.6	44.07	52.87	49	51.64	47.54	54.89	66.35	59.97	51.84	54.86	57.54	47.62	54.48	51.77	52.05
8704	1.785	1.837	2.249	2.148	2.038	0.6403	1.354	1.067	2.803	2.86	0.7987	1.286	3.156	2.539	1.466	2.127	3.476	1.401	2.347	5.27	1.911
149473	0.2023	0.6109	1.47	1.831	0.5135	0.9275	2.038	1.508	0.933	2.827	1.76	1.41	0.8774	2.128	1.224	2.264	1.291	1.076	1.186	1.042	1.229
6536	0.266	0.1701	0.1193	0.1854	0	0.1774	0.05287	0.07592	0.01115	0.1024	0.1827	0.103	0.1821	0.2798	0.1174	0.2114	0.4365	0	0.284	0.8595	0.4081
107984948	0.02891	0	0	0	0	0	0	0	0	0	0	0.4478	0.0792	0	0.2269	0.1022	0.1265	0.07096	0	0.05417	0
128209	0.04528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378952	0.07373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55929	29.43	31.24	47.17	37.13	60.14	42.87	48.45	38.73	28.28	40.55	54.27	74.31	58.55	64.46	68.93	76.71	57.44	65.55	65.21	49.12	59.5
79033	18.6	18.52	20.48	25.33	24	24.93	26.17	20.68	16.56	23.91	25.31	30.36	24.37	27.32	30.91	34.15	28.38	29.07	27.12	23.04	27.31
100874278	1.756	1.748	1.096	1.662	1.408	2.196	2.352	2.067	2.093	2.096	2.54	2.433	1.962	2.37	1.541	4.245	2.275	1.985	2.264	1.731	2.127
106635545	0	0	0	0	0	1.398	0	0	1.407	0	0	0.7422	0	0	0	0.635	1.049	0.294	0	0.2244	0
55182	15.11	16	22.58	22.31	19.7	25.09	23.84	22.38	14.3	16.34	23.96	30.62	28.32	29.62	32.56	31.81	24.48	26.04	28.45	22.15	26.23
107984951	0	0	0	0	0	0	0	0	0	0.4796	0	0	0	0.7371	0	0	0	0	0	0	0.3584
100847089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984950	10.16	10.18	11.79	13.02	14.35	10.77	15.34	11.55	7.674	8.999	10.53	16.53	14.08	15.85	17.15	18.58	13.31	13.33	15.62	11.97	15.15
79639	1.348	0.974	1.009	0.4382	1.776	0.7391	0.5899	1.171	0.956	1.455	0.5802	1.429	0.7683	1.19	1.118	1.055	0.5346	1.133	0.9776	1.034	1.18
109623472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.015	0.4572	0.5663	0	0.6502	0	0
339541	29.49	14.51	21.69	16.67	19.52	30.22	23.32	23.85	13.48	14.32	25.86	34.47	36.8	38	47.6	36.3	45.08	34.03	26.82	24.85	35.38
105378690	2.77	1.68	4.013	3.173	2.096	3.68	3.94	5.1	3.286	2.467	4.25	3.837	3.516	4.324	4.64	5.252	6.259	4.698	3.735	3.418	4.925
26828	20.75	19.97	15.44	18.01	5.286	23.8	8.159	5.519	15.34	12.6	17.57	1.382	5.499	2.934	3.939	2.759	2.929	16.97	8.408	5.433	9.414
26830	11.39	20.13	0	14.43	0	16.83	0	9.849	0	23.03	5.215	0.8015	11.34	0.6806	1.015	5.943	3.964	6.986	10.4	13.09	12.91
11004	2.148	2.431	2.193	2.641	0.9401	0.9261	1.048	3.284	1.342	3.27	1.764	1.996	2.434	4.246	1.366	2.656	5.235	1.236	2.345	6.84	1.847
109623476	0	0	0	0	0	0	0	6.072	0	0	0	1.098	0	0	0.6955	0	0.7758	0.87	0.8907	0.6641	1.36
6202	6693	5801	5999	7508	6818	6354	6744	6276	5340	6532	5939	4666	4639	4791	5678	4887	5012	5776	4753	4065	4585
26811	39.52	20.87	16.59	50.81	29.59	39.64	38.93	46.58	4.692	10.17	21.78	29.25	74.71	45.98	80.96	49.43	29.85	47.2	33.39	34.72	42.93
94161	15.58	9.569	30.47	21.32	1.788	46.22	23.94	14.07	6.643	13.56	7.74	22.9	28.93	21.53	24.87	14.93	16.18	18.15	16.59	12.86	23.3
94162	44.47	18.65	41.59	116.1	33.31	41.93	61.44	53.41	28.73	42.41	94.15	72.25	54.91	70.93	59.35	64.39	72.58	60.83	54.95	49.16	64.32
94163	13.13	11.99	14.91	16.51	22.21	16.88	49.5	32.12	3.145	35.94	43.97	16.26	26.71	32.55	44.15	34.45	30.37	52.46	20.73	14.05	15.83
266675	0.4396	0.5701	0.8454	1.011	0.8432	0.6352	1.794	0.4183	0.639	0.5517	0.5772	1.067	1.064	1.021	1.092	1.1	1.09	1.439	0.7732	0.6039	0.9837
1263	18.74	25.96	29.55	27.7	26.5	27.35	29.97	27.08	20.32	19.39	26.87	41.47	32.93	38.94	43.27	45.22	34.67	29.39	34.81	27.02	35.73
343521	1.902	3.686	2.128	2.711	2.997	1.845	2.211	2.33	1.473	2.178	3.612	3.428	1.895	2.292	1.52	3.361	3.073	2.122	1.773	1.153	1.99
149478	1.4	2.475	1.774	1.681	2.611	2.015	1.986	1.725	1.027	2.055	3.103	2.512	1.459	2.301	1.482	2.922	2.558	1.698	1.758	0.879	1.525
107984952	0.5047	1.138	0.4363	1.309	0.8143	2.348	1.082	0.3797	1.142	0.5222	2.021	0.3272	0.5786	0.6173	0.5066	0.4354	0.5393	0.9217	0.8257	0.4397	1.126
8643	0.5646	0.4919	0.6986	1.326	1.379	0.9576	0.9291	1.13	0.8399	0.5545	0.3508	1.505	1.062	1.059	1.329	1.865	1.536	1.506	1.308	0.8646	0.9982
8891	9.033	7.927	9.144	11.74	9.233	9.621	10.73	10.62	8.333	10.8	11.91	9.819	9.852	9.192	11.66	11.79	10.87	11.54	10.85	9.441	8.887
79654	13.8	18.94	21.31	19.09	23.35	22.54	22.18	23.17	15.57	19.56	23.6	42.55	31.22	39.55	38.97	43.22	36.63	32.62	39.45	30.07	33.88
7389	48.03	54.4	56.2	61.27	71.87	59.86	66.52	51.63	51.96	44.07	59.17	65.8	56.9	61.75	64.57	65.9	60.31	63.51	62.91	52.59	57.19
57643	0.8645	1.208	0.4567	1.352	0.6911	0.8691	1.506	1.083	0.6703	1.621	1.122	1.87	1.356	1.542	1.807	1.005	1.34	2.527	1.19	1.676	1.25
105378691	0.2597	0.05536	0.546	0.3354	0.2286	0.1386	0.413	0	0.6969	0.5511	0.4187	0.4827	0.5691	0.5737	0.6522	0.4955	0.4774	0.5864	0.7048	0.4671	0.5978
400752	0.3178	0.08065	0.6208	0.4886	0.3329	0.2018	0.6016	0	1.015	0.5438	0.6099	0.7031	0.829	0.796	0.9204	0.6951	0.6624	0.8542	1.027	0.6521	0.8708
84842	0.9424	1.468	1.357	0.383	0.4171	0.9668	0.6455	0.5242	1.775	2.655	2.789	0.9879	2.224	1.411	1.678	2.177	2.538	1.103	1.494	1.847	1.112
4595	10.54	12.18	15.57	13.83	15.21	16.08	15.57	16.11	11.51	15.67	17.89	23.86	18.43	20.55	24.57	23.34	18.49	21.08	18.22	14.78	21.11
114034	8.333	9.043	11.13	9.041	8.266	10.05	10.89	11.99	9.634	9.264	9.225	13.67	10.58	12.95	14.88	12.77	13.07	11.62	14.65	10.48	12.58
10420	4.315	4.958	4.872	5.837	6.603	4.074	5.186	5.228	4.494	3.432	5.712	8.561	7.871	7.402	7.473	7.295	6.27	5.46	6.966	5.509	6.788
126661	5.35	5.36	1.114	8.925	6.248	5.259	2.69	2.393	7.4	7.648	2.911	2.053	9.706	9.289	13.1	2.464	10.96	10.04	11.89	9.936	2.85
25974	7.061	6.582	7.5	6.427	5.759	5.982	6.215	5.648	9.283	8.572	7.765	7.58	7.265	9.305	7.992	8.046	8.652	8.008	9.129	8.297	6.873
5052	90.73	78.14	87.84	114.6	92.56	91.82	91.52	93.34	115.5	115.9	75.51	76.53	91.44	110.9	74.76	79.02	97	83.86	96.62	94.37	80.71
10327	53.39	43.2	41.01	52.67	57.21	51.71	42.82	49.47	48.25	43.98	43.7	49.89	64.11	57.57	51.24	55.27	56.11	46.15	54.22	55.69	56.85
4678	29.99	39.68	47.36	47.33	45	43.48	42.89	49.44	35.45	41.56	44.01	58.42	53.12	57.8	45.93	57.12	50.84	49.1	56.19	46.35	44.27
149483	0.4444	2.037	2.298	2.935	3.898	3.754	2.721	2.326	2.236	2.053	2.483	2.409	2.374	2.279	1.845	3.337	2.593	1.545	2.103	1.346	1.847
60313	35.99	44.25	56.58	36.84	47.81	49.52	59.1	47.16	49.85	57.01	64.2	83	71.66	80.24	75.73	81.17	72.34	79.34	90.11	55.39	69.03
728963	0.7078	0	1.162	0	1.821	0.7552	2.116	2.101	3.276	1.841	1.971	1.666	0.7755	0.8191	1.611	3.151	2.354	1.32	1.992	0.6895	0.8689
51249	20.41	21.83	27.32	28.58	30.48	25.23	34.59	23.26	24.58	22.16	22.07	30.76	29.81	30.94	29.59	35.62	28.8	33.98	34	25.81	29.03
3652	3.515	3.542	4.626	3.32	3.216	3.907	4.58	4.77	4.302	3.392	4.4	6.5	5.014	6.071	5.787	6.602	6.162	6.953	7.705	4.401	5.323
105378693	0	0	0.2513	0	0	0.1634	0	0	0	1.398	0	0	0.0895	0	0	0	0	0	0	0	0
23139	1.067	1.603	1.865	1.857	1.575	3.319	1.997	2.263	2.145	2.268	2.47	3.715	4.12	3.659	3.581	3.658	2.994	2.342	4.612	2.979	3.826
105378694	0	0	0.02859	0	0	0	0	0	0	0	0	0	0.01527	0	0	0.009849	0.0488	0	0	0	0.02139
110117499	0.1428	0.4023	0.6473	0.2919	0.6646	0.4081	0.6407	0.05823	0.5389	0.2967	0.3831	0.5213	0.4889	0.8853	0.2702	0.91	0.3906	0.1752	0.9868	0.4682	0.587
8503	0.2456	0.4017	0.6135	0.2424	0.5518	0.353	0.532	0.04835	0.6463	0.3623	0.3181	0.5115	0.5452	0.9244	0.2659	0.8978	0.3892	0.1871	0.9683	0.4919	0.5523
101929626	0	0	0.5545	0	0	0	0	0	0	0	0	0	0	0.1896	0.2828	0.1273	0	0	0.1811	0.135	0
10103	0.02714	1.504	1.026	0.1394	0	0.2489	1.662	0.3615	1.047	0.1858	0.9695	0.6725	0.4832	0.4283	0.4792	1.127	0.6533	0.6328	0.5456	0.5084	0.2082
110117498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2451
55624	11.07	14.43	17.13	15.44	17.87	17	19.16	18.06	12.37	16.41	28.73	27.37	23.32	26.76	30.15	32.74	27.41	25.28	28.73	22.55	23.03
541468	0	0	0.05383	0	0	0	0	0.7724	0	0.2395	0.7948	0.7803	0.46	0.4049	0.6041	0.4203	0.2144	0.3778	0.1758	0.1311	0.7517
8438	1.005	1.449	1.584	1.644	0.9899	1.758	1.808	2.211	1.216	1.621	2.173	1.531	1.309	3.077	1.212	2.125	2.47	0.9301	1.698	2.979	1.738
10489	13.26	12.38	15.8	13.1	16.36	15.22	15.74	15.5	10.68	13.85	15.14	22.42	19.87	22.92	24.02	23.15	20.48	17.67	23.16	19.46	23.06
7388	338.4	322.3	295.6	330.9	324.2	253.5	253.8	262.1	301.7	318.1	294.1	202.4	210.2	215.8	183.8	200.6	228.8	200.6	221.3	207.6	194.1
387338	2.468	4.014	5.292	3.19	6.48	4.538	6.834	5.257	5.486	3.948	5.911	8.335	7.236	7.945	8.528	9.847	7.285	7.02	8.522	6.813	7.789
2166	5.019	7.483	5.361	5.357	10.19	6.423	6.006	5.233	5.866	4.034	8.242	10.64	41.17	6.199	7.459	10.95	7.793	7.589	7.388	10.56	9.82
729041	1.532	2.721	0.995	5.096	7.985	2.894	6.139	1.555	3.151	5.662	3.255	5.504	13.99	6.768	5.009	3.175	4.112	8.572	5.44	4.974	5.641
101929651	0.4355	0.3176	0.02939	1.077	0.1552	0.3439	0.3281	0	0.346	0.7452	0	0.426	1.758	1.025	0.4497	0.2025	0.5518	1.013	1.209	0.3865	0.7914
127343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009813	0	0	0	0	0	0
105378696	0	0	0	0	0	0	0	0	0	0	0	0	0.02796	0.02685	0.02003	0	0	0	0	0.01912	0.03916
100507423	1.387	3.474	2.28	4.505	4.353	2.858	3.147	1.913	1.757	1.213	3.316	5.311	5.247	3.507	3.717	5.142	3.845	3.792	4.388	2.816	2.923
148930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8569	3.363	4.859	6.076	6.453	8.567	6.506	7.049	5.476	5.992	5.673	7.757	13.34	13.91	11.35	10.58	13.05	10.53	9.987	11.89	6.418	9.195
148932	7.907	8.113	11.81	10.75	15.79	12.7	15.28	16.84	12.3	13.74	16.14	22.26	17.26	18.81	21.24	23.05	18.69	19.04	20.17	14.06	15.7
105378697	0.03173	0	0	0	0	0	0	0.3019	0.5056	0	0	0.04914	0.2173	0.1252	0.03113	0.1402	0.1389	0.07788	0.1595	0.02972	0
64756	24.05	21.16	29.89	20.81	22.04	22.67	27.67	21.63	24.5	37.41	25.66	29.76	31.13	35.89	34	33.25	35.32	32.96	36.32	28.43	31.14
374973	0	0	0.2073	0.1055	0	0	0.05716	0	1.115	0	0	0.1113	0.2953	0.2363	0.2468	0.03175	0.3933	0.7498	0.1355	0.06733	0.1379
100130197	6.957	11.29	7.612	9.3	11.32	8.2	11.2	6.577	12.41	10.62	9.498	21	21.73	19.58	18.26	24.42	17.55	16.2	20.04	13.53	15.81
9813	23.58	34.77	37.94	28.32	43.76	32.86	40.76	41.14	33.5	38.27	44.23	72.89	71.33	78.42	69.69	75.98	64.82	73.12	83.48	51.45	64.9
105378698	1.127	2.656	2.451	0.8017	1.791	1.252	2.063	1.299	2.634	0.9932	4.628	6.768	2.899	4.579	3.215	5.549	5.155	4.357	4.289	2.686	2.75
105378699	1.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1580	0.04759	0	0	0	0	0	0	0	0.3193	0	0	0.0737	0.06518	0.06258	0.02334	0	0	0.3504	0	0	0.09129
163720	0.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04309	0	0	0
1579	0.00937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260293	0.03498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199974	0.1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0288	0	0	0
284541	0.2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378701	0.1237	0	0	0	0	0	0	0	0	0	0	0.02395	0	0.061	0.01517	0	0	0	0	0	0
100874253	0.3524	0	0	0	0.3975	0.979	0	1.118	0	0	0	2.183	1.609	0	0	0.06917	0	0.09608	0.2951	0	0
10158	1.112	0	0	0.4079	0.5226	1.802	0	7.111	0	0.2114	0.1131	26.88	2.622	0.4061	0.4847	0.05456	0	0.6821	0.07759	0.05785	0.5923
6886	0.4392	0.3083	0.2011	0.9258	0.1534	0.3893	0.3381	0.975	0.08183	0.02386	0.03831	2.634	0.9451	0.5316	0.2462	0.2217	0.3432	0.3079	1.48	0.2612	0.4947
6491	0.7318	0.637	0.9434	1.337	0.3303	0.1491	0.7047	1.029	0.6614	1.67	1.236	0.8815	1.203	1.807	0.7339	1.415	1.984	0.7982	1.492	2.43	1.076
51727	57.51	85.1	88.22	85.35	81.06	93.89	96.66	86.89	73.27	95.45	88.85	134.1	111.9	117	100.3	85.23	102	143	135.4	63.87	113.7
102724077	0.3607	0	0.8092	1.412	1.882	1.503	1.434	1.316	2.319	0	2.478	2.979	1.235	2.371	1.887	2.814	2.171	2.139	2.19	1.014	1.268
2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03592	0	0	0
84793	0.7323	0.9564	1.812	1.938	2.74	4.058	0.9841	1.413	2.318	3	1.36	6.07	3.588	4.964	3.804	4.555	3.386	2.607	3.887	3.42	3.917
2306	0	0.1042	0.2756	0.1004	0.04962	0.3258	0.373	0.4092	0.2786	0.05017	0.0179	0.9081	0.6692	0.5911	0.7669	0.518	0.4277	0.4077	0.6139	0.6408	0.6373
107984953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379778	0	0	0	0	0.08191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01351	0	0
391037	0.137	0	0	0.3268	0	0	0	0	0	0	0	0.05305	0.04691	0	0	0.03026	0	0	0	0	0
200010	0.02935	0.1212	0.02352	0.05385	0.3291	0.1713	0	0.01396	0	0.157	0.04705	0.5228	0.05025	0.0579	0.1152	0.1685	0.1285	0.05403	0.07376	0.06186	0.08445
54558	0.1379	0.2412	0.2635	0.336	0.295	0.3253	0.6536	0.1683	0.2836	0	0.4337	0.6446	0.4988	0.2805	0.4644	0.5377	0.4326	0.6831	0.4772	0.2047	0.5688
84871	0.04214	0	0.01589	0	0	0	0	0	0	0	0.0772	0.01536	0.02037	0.05868	0.009727	0.08321	0.03255	0.01217	0.02492	0.01858	0.00951
79656	1.194	1.027	2.134	0.8351	1.576	1.215	2.191	1.289	0.5126	1.706	1.93	1.66	1.301	0.8904	2.048	1.952	1.255	1.339	1.583	1.445	1.353
105378706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996	0.0473	0	0.02021	0.05554	0	0	0	0	0.1005	0	0.1155	0.009768	0.01728	0.01659	0	0.02229	0.0207	0.007739	0.0317	0.005908	0.0242
105378709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378712	0.06583	0	0	0	0.07623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01209	0	0	0	0	0.01154	0.02363
105378714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11124	5.993	7.885	7.905	7.003	8.821	7.329	8.456	8.063	6.676	10.24	7.921	11.19	10.26	12.85	11.94	11.22	10.37	12.21	13.18	8.669	10.34
105378715	0.3729	0.2998	0.05032	0	0.7417	1.003	0.208	0.8465	0	0.01119	0.5632	0.2431	0.215	0.172	0.1668	0.1734	0.3436	0.305	0.2301	0.1348	0.1004
112268262	0.1946	0	0	0.1904	0	0.3244	1.031	0	0	0.1665	0	0.1004	0.2665	0.08529	0.1909	0.2292	0.4258	0.2388	0.2445	0.1215	0.1244
1031	6.011	9.039	7.359	3.349	3.245	6.118	5.761	6.38	10.5	9.903	4.611	4.445	5.896	9.559	4.108	4.8	9.396	4.59	8.098	8.065	4.693
100616189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378716	0	0	0.2384	0	0	0.1823	0.1218	0	0	0	0.1202	0.1694	0.05992	0.1151	0.1073	0.1932	0.07181	0.05369	0.08245	0.1025	0.1678
26994	18.32	25.45	29.84	23.2	24.75	29.09	26.92	29.96	23.24	24.75	30.95	74.7	43.51	37.64	31.41	29.79	30.25	39.52	44.82	20.57	33.52
22996	0.08048	0.196	0.08106	0.194	0.2918	0.03833	0	0.5798	0.106	0	0.03159	0.07122	0.2362	0.1058	0.06767	0.0914	0.05032	0.07054	0.04333	0.05384	0.7277
105378717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1527
2060	17.19	23.15	24.69	23.72	25.66	20.25	24.49	21.77	25.39	24.82	27.34	34.42	34.14	42.82	29.15	36.86	37.3	39.31	47.32	26	34.04
105378720	0.06347	0	0.2983	0.4657	0.6623	0.2733	0.1514	0.08052	0.2484	0.0181	0.2228	0.1638	0.08692	0.3616	0.2179	0.1028	0.1736	0.1298	0.186	0.1486	0.2435
441884	0	0.2658	0	0	0	0	0.6797	0	0	0	0	0.05516	0	0.09368	0	0.06293	0.07795	0.08742	0.04475	0.06673	0
105378719	0	0	0	0	0	1.15	0	0	0	0	0	0	0	0.0605	0	0	0.2014	0	0.0578	0	0
114883	16.62	20.28	23.12	20.04	20.79	19.98	21.68	22.72	19.66	20.77	23.46	26.23	25.67	29.44	27.76	33.98	27.81	32.15	33.24	23.24	27.27
4898	36.35	45.83	56.51	50.39	55.99	57.59	53.58	48.49	50.96	54.99	59.33	82.35	82.72	89.92	72.61	88.96	81.52	79.05	99.3	66.45	85.54
105378721	16.33	20.45	22.74	21.08	26.45	19.66	28.58	21.37	22.05	20.82	25.29	33.05	31.66	33.84	30.94	41.58	34.61	36.98	45.27	28.23	36.98
100313892	14.47	29.45	4.498	18.02	9.65	22.67	14.65	14.19	28.69	18.01	36.16	58.42	33.64	41.53	33.56	57.34	44.15	29.06	39.68	31.22	40.38
5865	0	0	0.04544	0	0.01999	0	0	0	0	0	0	0.006099	0	0.02589	0.003863	0.01739	0.02155	0.01933	0.03958	0.01107	0.03022
51060	20.15	25.72	23.36	28.13	26.45	25.27	27.48	25.4	25.88	27.96	24.53	27.12	27.5	29.08	27.81	27.35	27.67	30.11	30.25	22.06	26.63
112970	4.939	5.91	6.546	12.36	7.564	7.957	6.963	7.179	7.852	9.8	6.662	9.62	9.088	8.607	11.68	10.49	10.61	7.734	8.604	7.323	8.544
104355143	1.258	1.058	0.8485	6.508	3.584	0.8827	0	0.7557	0	1.812	3.516	0.615	0.7251	0.3481	0.7791	1.169	1.304	1.949	0.9978	1.116	1.016
91408	16.34	12.23	16.49	14.83	17.72	13.53	18.36	15.53	16.82	14.61	15.82	18.87	19.08	21.86	16.73	19.15	20.21	23.88	22.79	13.51	19.29
107984956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2063	0
9372	1.645	2.784	2.829	2.653	2.682	3.102	3.403	2.08	1.616	2.041	3.482	4.024	3.031	2.945	4.655	3.687	3.047	5.358	4.726	2.851	2.779
200014	10.21	14.02	16.59	15.37	17.22	14.68	19.14	14.88	14.23	15.35	20.8	26.61	20.89	25.22	27.24	28.46	22.57	23.2	25.06	17.65	22.56
4998	1.094	1.636	1.473	2.264	0.6393	0.8397	0.9387	1.887	3.419	1.872	1.615	1.17	1.962	2.608	0.8493	1.974	3.135	1.082	1.701	4.143	1.268
84950	14.73	19.94	28.39	22.36	21.56	23.65	29.2	25.9	23.73	28.66	38.83	39.97	31.96	39.35	36.02	39.62	32.42	37.43	45.01	27.19	31.22
23318	10.9	18.01	21.5	19.49	17.58	18.47	24.91	18.65	15.47	20.09	25.82	35.65	25.1	30	29.38	38.03	34.36	30.26	33.82	19.52	24.65
105378723	0.8224	0.1965	1.054	0.1873	1.104	0.3546	0.7216	1.268	0	0.9706	0.2078	0.3514	0.07768	0.4102	0.1669	0.1754	0.5896	0.3828	0.285	0.1594	0.3808
2882	30.91	28.5	35.71	20.09	32.28	23.59	34.82	32.42	32.31	25.8	36.11	31.63	31.84	38.6	40.9	40.29	39.86	33.43	35.87	34.04	30.05
348378	11.1	10.84	12.06	13.96	14.31	12.64	11.7	13.22	9.754	11.15	16.16	20.74	12.61	15.28	20.81	29.06	20.85	15.82	16.96	11.79	14.21
65260	2.187	2.241	4.517	6.038	3.305	2.78	3.137	3.285	3.112	4.453	4.232	5.527	4.674	5.99	4.379	6.718	5.638	3.87	6.049	3.963	3.933
79699	4.31	6.531	7.22	6.879	7.31	6.66	9.507	7.697	4.702	7.06	8.09	11.26	10.66	12.14	9.753	11.44	10.9	12.78	13.07	7.315	10.05
440590	0	0.06458	0.08963	0.13	0.08677	0.03885	0.1705	0	0.08599	0.4068	0.111	0.02887	0.1404	0.03677	0.02743	0.1647	0.4182	0.06863	0.164	0.2707	0.2146
55268	10.96	15.55	22.3	20.19	24.31	19.54	23.3	18.45	16.28	15.83	26.4	41.68	29.33	29.59	37.09	55.06	41.47	37.23	30.02	21.16	30.97
6342	24.55	28.23	31.91	29.37	23.96	23.61	28.35	25.73	27.13	26.88	24.56	30.43	29.04	36.48	28.98	25.32	32.46	37.04	34.92	20.18	25.07
127435	0.1819	0	0.02498	0	0	0.04332	0.3099	0	0	0	0	0.02012	0.01779	0	0.05098	0	0.07107	0.09565	0.1306	0.03651	0.04984
