GeneID	GSM3591825	GSM3591826	GSM3591827	GSM3591828	GSM3591829	GSM3591830	GSM3591831	GSM3591832	GSM3591833	GSM3591834
102465974	0	0.561	9.761	1.465	6.897	1.736	2.051	4.798	1.987	1.57
2091	78.16	115	38.52	44.84	30.33	74.71	136.8	35.24	59.02	52.72
8857	0.3631	1.084	2.21	2.137	2.448	0.3808	1.869	2.484	6.331	20.61
107987267	0.6227	0.7654	1.276	1.066	2.196	0.3685	0.8707	1.309	2.747	8.316
5704	54.94	92.91	24.07	20.82	37.53	52.32	73.6	20.99	20.86	23.53
339327	2.362	3.026	4.578	6.986	3.525	2.769	3.807	5.809	8.267	5.752
163131	2.236	3.644	5.92	9.509	6.008	2.797	3.055	7.154	11.76	8.133
284323	4.243	6.625	6.997	10.28	8.598	5.187	6.245	7.856	10.72	9.276
4294	1.717	4.17	7.735	4.887	10.36	1.926	3.773	9.027	7.072	7.536
148014	0	0.2555	0.4631	0.1483	0.1745	0	0.05191	0.3642	0.4525	0.3575
79935	0.0232	0.02091	0.8641	0.9104	0.0857	0.02157	0.1529	1.013	0.7406	0.5265
208	16.12	19.34	20.74	17.08	17.48	15.63	18.78	21.91	19.02	17.47
107985289	0.8201	0.5048	1.49	0.8321	0.9606	0.8556	0.6813	1.85	0.779	1.185
693226	1.641	0.9859	12.87	6.868	6.061	1.017	2.404	12.65	4.889	10.34
126526	1.9	3.305	1.479	1.965	1.326	1.686	2.192	1.483	1.825	1.541
23646	17.8	16.57	14.97	21.24	27.92	15.36	19.12	13.45	21.41	19.97
102465477	0.8734	1.574	0	1.371	0	0.8121	0	0	0	2.202
147746	0.01725	0.0311	0.06763	0.2437	0.06372	0.04812	0.0379	0.133	0.2423	0.2828
57716	0.4406	0.5162	0.4319	1.355	1.335	0.4506	0.6002	0.6114	1.648	1.033
29950	4.755	7.049	6.316	6.546	10.17	5.194	6.765	7.878	6.154	7.338
29946	3.512	2.776	8.183	3.005	7.125	3.908	6.8	9.172	2.334	5.372
105372489	0.4943	0.396	1.615	0.6465	0.4057	0.3574	0.905	1.411	0.4558	1.662
645	33.28	11.24	5.58	4.627	7.51	26.97	16.31	7.14	5.322	6.494
57731	0.09113	0.05475	0	0.1867	0.1496	0.1412	0.2058	0.07805	0.04848	0.1085
92799	26.86	35.6	36.91	25.29	50.73	23.33	30.55	40.88	26.03	30.59
8425	5.406	6.404	5.299	6.902	15.16	5.054	5.306	5.796	6.789	8.658
9253	2.174	3.562	1.382	2.018	4.45	1.735	2.97	2.34	1.444	2.408
79934	9.579	10.91	11.25	11.87	14.03	9.508	11.66	15.47	11.85	13.68
80271	2.942	3.956	6.137	3.84	7.439	2.516	4.494	7.317	4.429	4.641
284325	6.19	6.298	2.548	1.818	1.806	5.097	6.97	2.579	2.53	2.061
6626	123	140.9	35.41	32.48	44.17	104.2	154.1	35.85	37.55	32.02
8190	0.2006	0.2711	1.573	0.4722	1.111	0.09324	0.2203	0.2577	0.6402	1.644
100529262	5.128	4.376	12.72	6.555	11.48	4.479	5.975	14.57	6.746	8.473
100529264	14.81	19.48	25.45	28.24	28.29	13.64	18.06	28.13	25.02	23.72
53916	6.12	5.222	14.93	7.847	13.63	5.43	7.186	17.77	7.726	9.896
112398	17	23	26.86	33.37	30.41	15.65	20.29	29.06	28.83	26.58
171523	0.6956	0.7979	3.843	4.301	3.348	0.9995	0.88	6.174	4.104	3.614
1548	0.0615	0	0.3617	1.014	0.4543	0.02859	0.06756	0.5531	0.8442	1.047
1549	0.009008	0.008119	0.03532	0.09898	0.09983	0.05863	0.009897	0.1157	0.1035	0.06815
22952	0	0.03887	0.08455	0.03385	0.07966	0	0	0	0.08261	0.05438
107985299	0	0.04171	0.1815	0.03632	0.5129	0	0	0	0.02955	0
1556	0.1489	0.01677	0.1824	0.6718	0.5499	0.2768	0.1431	0.3825	0.4277	0.6569
1555	0	0	0.03457	0.01384	0	0	0	0	0.01126	0
1553	0	0	0	0	0	0	0	0	0	0.07758
1572	0.03963	0	0.1165	1.928	3.659	0.01842	0.1306	0.05091	2.125	2.398
29785	0.2488	0	0.08128	0.03254	0	0.09638	0.1139	0	0	0.02614
558	0.1111	0.1702	1.132	0.6275	0.2872	0.1859	0.1952	0.5136	0.5743	0.308
11100	62.03	80.7	45.3	50.9	55.44	58.67	80.63	51.36	50.89	50.68
105372401	6.965	7.904	6.743	7.203	10.57	7.204	8.362	6.038	6.675	7.965
90324	3.113	5.344	8.504	6.782	8.118	3.203	4.011	7	6.072	6.985
7040	9.417	30.6	21.28	25.87	56.21	10.29	23.83	24.65	18.7	29.9
80776	2.327	3.694	8.239	5.207	4.234	2.293	3.74	6.694	6.187	4.992
641649	3.302	3.247	3.237	6.479	8.179	2.547	4.947	3.375	8.625	5.536
56915	27.89	39.22	14.57	13.67	14.63	25.83	38.27	12.27	13.16	10.47
593	30.46	30.59	17.49	17.37	26.64	36.97	43.03	18.69	19.85	21.71
374907	0.08479	0.2598	0.4322	0.8917	0.9397	0.2996	0.3354	0.828	1.007	0.8981
55101	11.25	16.67	5.56	5.674	9.168	9.341	13.22	4.606	5.735	6.904
100170765	0	0	0	0.1953	0	0	0	0	0.2979	0.03922
107985329	0	0	0	0	0	0	0	0	0	0
100505495	0.01557	0	0	0.1589	0	0.04344	0	0.04002	0.1392	0
101927931	16.99	26.95	27.76	1.778	1.674	16.33	16.55	30.56	2.821	2.571
90273	5.145	5.345	7.578	17.12	12.35	5.937	5.689	9.594	16.14	12.11
105372404	0.1153	0.009447	0.863	1.81	0.6582	0	0	0.1616	0.174	0.2775
1089	0	0	0.1591	0.1529	0.1199	0.01509	0	0.04171	0.6011	0.1023
105372405	0	0	0	0	0	0	0	0	0	0
1087	0	0	0	0	0	0	0	0	0	0
1048	0	0	0	0.01214	0	0	0	0	0	0
4680	0	0	0	0	0	0	0	0	0	0
112268252	0	0	0	0	0	0	0	0	0	0
1084	0	0	0	0	0.1195	0	0.07107	0	0.06196	0.08157
147719	0	0	0.02051	0	0	0	0	0	0.006679	0.01319
63946	0	0.05671	0	0	0	0	0	0	0	0
6223	463.3	421.9	361.8	418.9	385.1	445.4	468.1	368.9	440.1	387.5
102465478	13.54	17.62	8.846	19.48	5.556	9.79	11.57	19.33	8.163	13.28
973	2.808	7.683	789.1	2.9	29.3	2.474	14.56	869.4	6.669	57.28
9138	45.8	85.59	98.25	155.9	173.5	48.41	88.25	111.5	169.1	158.5
390937	0.6289	0.3714	1.318	4.68	2.724	0.5847	0.7862	3.009	4.5	2.433
100505585	1.085	0.2256	0.4907	4.649	0	1.086	0.825	1.93	4.794	3.156
10567	26.28	43.21	47.27	36.21	67.48	23.7	34.03	41.93	33.51	41.33
478	0.1034	1.225	0.3765	0.7769	3.602	0.2198	1.039	0.2278	0.9904	2.515
2901	0.0874	0.08484	0.01318	0.03166	0.04967	0.175	0.06648	0.03455	0.1245	0.03391
64763	4.774	8.304	6.568	5.544	7.322	4.309	6.763	5.452	5.722	6.107
5452	2.279	6.061	27.47	5.046	4.343	2.497	5.044	25.63	5.3	6.175
100505622	1.186	0.4987	12.24	3.784	4.672	0.735	1.39	14.42	3.28	4.385
100422980	0	0.7073	9.231	1.848	0	0	0	16.13	0	0.9895
162989	15.43	16.71	27.33	31.35	46.2	12.94	16.79	30.2	30.24	29.79
116115	4.391	6.946	3.639	4.521	5.485	4.416	5.457	3.816	3.923	4.18
2931	12.85	21.87	13.36	12.57	20.24	11.79	17.31	14.89	10.47	12.79
2077	12.84	21.4	7.272	7.142	8.068	11.89	19.33	7.75	6.939	8.305
23152	4.09	7.573	11.53	11.72	9.619	4.016	6.517	15.13	10.3	9.129
5050	16.48	21.11	4.739	9.521	10.88	15.41	16.56	6.437	9.597	6.207
284338	2.22	2.76	0.6003	1.162	0.9426	1.898	2.047	0.7213	1.271	0.7078
284339	0.04713	0.1911	0	0.01849	0	0.1315	0.5178	0.06055	0	0
1954	1.293	4.623	4.708	2.152	2.191	1.365	2.671	4.935	2.275	2.612
102465875	0	0	0	0	0	0.6713	0	0	0	0
84518	0.0801	0.2888	1.884	0.1257	0	0.07448	0	2.264	0.05114	0.303
101930071	3.523	4.011	3.272	3.93	2.74	4.311	5.908	5.718	3.789	2.338
100996307	0.2593	0.2671	0.1452	0.6104	0.4789	0.1894	0.3255	0.7614	0.6148	0.3269
3991	4.153	4.522	4.629	2.97	2.959	3.881	5.617	4.523	3.291	3.017
284340	0.1481	0.08898	0.4838	0.1937	0.1823	0.2295	0.1085	1.142	0.2836	0.3112
634	0.8307	0.5173	1.954	1.387	0.4464	1.854	2.456	0.815	1.263	0.9332
105372407	0.5092	0.612	0.5546	0.3553	0.627	0.4735	1.616	0.8724	0.2167	0.6421
1088	0.01689	0.01522	0.03311	0.02651	0	0.04711	0.05567	0	0.1833	0.0213
5671	0	0.02599	0	0	0	0.02681	0	0	0	0
440533	0	0	0	0	0.161	0	0	0	0	0
100289650	0.02891	0	0	0	0	0.02688	0	0.07429	0	0
653492	0	0	0	0	0	0	0	0	0	0
5669	0	0	0	0	0	0	0	0	0	0
5675	0	0	0	0	0	0	0	0	0	0
5676	0	0	0	0	0	0	0	0	0	0
5680	0	0	0	0	0	0	0	0	0	0
5670	0	0	0	0	0	0	0	0	0	0
107985349	0.01826	0	0	0	0	0	0	0	0	0
5673	0	0	0	0	0	0	0	0	0	0
5672	0	0	0	0	0	0	0	0	0	0
284344	0	0	0	0	0	0	0	0	0	0
5678	0	0	0	0	0	0	0	0	0	0
23574	0	0	0	0	0	0	0	0	0	0
57126	0	0	0	0	0	0	0	0	0	0
83639	0.02983	0.05378	0	0.02341	0	0	0	0	0	0
27076	0.4947	1.129	0.06465	1.527	0.1218	0.6133	1.667	0.08474	1.874	1.913
653583	2.697	4.065	3.034	6.212	2.886	3.481	4.712	2.424	8.45	5.575
23474	54.7	32.4	8.551	13.58	26.3	48.39	39.05	3.35	14.95	10.81
284346	0.2652	0.3107	1.456	1.894	0.8816	0.5424	0.2039	0.8177	1.845	1.605
7515	19.14	21.15	13.48	15.57	12.18	15.23	22.75	20.45	15.11	16.14
390940	1.743	3.518	0.8171	0.7732	1.68	1.445	3.539	0.6816	0.3871	0.7167
126298	6.574	15.66	4.22	2.84	3.597	6.128	11.53	3.441	2.812	2.721
79177	3.245	4.704	2.912	3.529	2.816	3.563	4.424	2.461	3.457	2.711
126299	4.194	12.01	9.318	11.3	14.8	4.463	6.553	4.67	10.56	13.51
100170229	0.9882	2.247	1.717	2.626	2.572	0.9815	1.554	1.904	2.438	2.407
105372411	0.3118	0.6557	0.3735	0.4214	0.4479	0.2738	0.3996	0.4451	0.5972	0.5242
199731	0.5388	0.1987	0.3361	0.4036	0.09047	0.2733	0.05381	0.6293	0.5785	0.3397
105372410	0.07367	0	0	0	0.2721	0	0.1619	0	0.04704	0
5329	0.9211	2.328	0.3225	0.4906	0.5469	1.82	2.349	0.1691	0.315	0.6637
105372412	0	0	0	0.0693	0	0.01642	0	0	0	0
56269	0	0	0.2965	0.2612	0.1117	0	0	0.3109	0.1545	0.3433
56006	5.831	9.681	8.651	6.883	5.827	5.09	6.323	8.179	7.475	6.251
3783	14.22	28.04	30.44	8.891	11.56	12.63	15.88	23.82	5.213	14.77
284348	0.503	0.06975	0.1138	0.2429	0	0.4857	0.7014	0	0.1482	0.07318
284349	1.489	1.452	3.423	4.2	2.614	1.986	2.378	3.744	3.817	3.702
342908	0.82	0.4487	6.545	3.609	1.623	1.307	1.577	3.838	3.908	3.36
100505715	0.5684	0.4678	3.101	1.319	0.8217	0.5285	0.896	2.477	1.515	1.215
7596	4.605	7.154	10.07	9.015	10.71	5.713	6.358	11.01	10.24	10.33
7638	0.509	0.5526	1.451	0.6446	0.9828	0.6131	0.61	2.319	0.9675	1.298
7711	1.241	1.428	3.383	2.558	2.647	1.717	1.918	3.06	3.092	3.473
101928063	0.9286	1.101	1.916	1.419	1.896	1.113	1.664	1.633	1.498	1.633
7773	1.649	1.498	3.156	3.034	4.143	1.325	1.841	2.746	3.403	3.111
105372414	0	0	0	0	0	0	0	0	0	0
7673	0.6326	1.162	2.021	2.906	1.818	0.9368	1.725	3.131	2.034	2.363
7766	0.2581	0.1551	1.947	2.4	1.184	0.4581	0.1976	0.9244	2.322	1.558
342909	1.34	1.147	3.597	4.091	3.535	1.528	1.422	3.876	3.227	4.145
7767	2.719	4.203	12.28	12.66	12.56	3.333	4.04	13.99	12.9	12.7
100379224	1.869	2.541	7.327	8.092	6.606	2.412	2.637	9.025	8.095	7.618
7768	1.296	2.18	2.446	2.672	3.037	1.565	2.147	2.684	3.736	3.11
10780	2.951	3.297	5.622	5.383	4.76	3.295	3.973	5.073	5.54	4.769
7769	1.583	1.262	4.736	5.075	3.173	1.656	1.63	5.431	5.677	4.457
7770	5.814	9.272	15.43	13.74	12.33	7.398	9.173	16.18	13.96	12.88
353355	0.2693	0.492	2.24	0.9596	1.129	0.4263	0.3758	2.674	1.585	1.734
9310	0.7552	2.382	7.292	5.422	6.044	1.56	1.752	6.504	5.607	6.066
7771	0	0	1.893	0.2086	0	0.03903	0	1.079	0.1161	0.2646
26974	0.1725	0.2255	2.892	0.9072	0.2231	0.1604	0.2559	2.749	0.9308	0.9245
7772	0.1962	0.2652	2.019	0.6236	0.07247	0.2736	0.388	1.941	0.8204	0.7916
7733	3.021	5.585	6.295	8.081	9.06	4.484	6.001	8.616	9.184	8.486
125931	0.009804	0	0	0	0	0	0	0	0.0313	0.01236
388550	0.01795	0	0	0	0	0	0.05917	0.04613	0	0
147710	0	0	0	0	0	0	0	0	0	0
107985305	0.04198	0.03783	0	0	0	0	0	0	0	0
5817	3.596	5.594	0.1393	1.408	0.492	3.014	4.946	0.02282	1.242	0.7501
100616355	0	0	0	0.9042	0	0	0	0	0	1.453
56971	0.2168	0.2822	0	0.5482	0	0.1792	0.4234	0	0.5844	0.2733
107985306	0.0446	0.1608	0	0	0	0	0.294	0	0	0
388551	0	0.01828	0	0	0	0	0	0	0	0
602	3.439	2.783	2.389	1.499	1.64	3.312	2.587	1.778	0.5274	1.198
102465879	1.666	1.502	0	0.6538	3.077	3.098	2.746	0	0	3.151
23624	0.02844	0	0	0.02232	0	0	0	0	0	0
4059	0	0.04267	0	0	0	0	0	0	0	0
5819	0.1113	0.1003	0	0.2121	0.3524	0.07391	0.08733	0.04085	0.05075	0.1403
10452	52.29	147.2	17.64	18.03	15.89	60.44	108.9	18.49	17.2	17.65
348	0.115	0.3109	0.3005	0.6617	0	0.2138	0.2105	0.3939	0.2447	0.2416
341	0.319	0.6469	0	0	0	0.2966	0.5257	0	0	0
342	0	0	0	0.04526	0	0	0.06335	0	0.03682	0
346	0.08791	0.07923	0	0	0	0	0.09657	0	0	0.1108
100533990	0.1184	0.08005	0	0	0	0.05506	0.09758	0.07607	0	0.07466
344	0.2461	0.1479	0	0	0	0.07629	0.1803	0	0	0.1034
1209	10.27	28.34	20.32	13.37	20.26	8.495	18.39	20.31	15.46	17.09
5971	16.88	34.05	31.92	9.172	7.561	16.49	23.87	26.67	4.802	5.852
11129	16.86	19.78	59	24.52	21.11	16.16	21.56	60.12	23.24	22.71
162979	0.4639	1.882	5.392	0.4681	2.203	0.7703	0.9466	6.983	0.402	0.961
79760	4.148	9.901	9.511	2.742	6.222	6.077	7.678	12.01	3.403	4.533
105372419	5.799	13.68	11.7	2.811	12.29	8.246	12.27	10.74	4.083	6.128
284352	4.755	8.452	9.871	10.34	14.33	5.357	7.618	10.27	12.41	12.93
284353	0.1095	0.1973	0.4904	0.8897	0.4043	0.1599	0.1203	0.5223	1.213	0.9168
105372420	0	0.1045	0.4546	1.274	0	0.2156	0.1274	0.2979	1.184	1.316
79090	5.717	4.237	8.249	12.43	11.26	5.342	4.655	9.917	12.65	10.5
388552	1.688	2.432	3.251	3.668	7.629	1.738	2.335	4.455	3.677	4.562
90332	0	0	0	0.02165	0	0	0	0.07088	0.07045	0.03478
57787	2.07	4.049	2.882	3.745	6.118	2.416	3.332	3.644	3.179	5.638
1158	0.0348	0	0.2047	0.1092	0.2571	0.03236	0.03823	0.1788	0.2666	0.4388
147700	0.6754	0.9348	0.2837	0.2461	0.1782	0.7849	1.007	0.3099	0.1386	0.2737
2068	5.895	7.869	3.638	2.712	3.32	5.709	8.528	3.599	3.257	2.384
10848	0.2867	0.6459	1.062	0.7625	1	0.7108	0.6299	1.514	0.8948	0.8835
10849	5.496	17.36	5.759	6.441	5.041	8.406	10.66	7.549	7.297	6.38
2067	9.552	21.64	13.95	13.53	12.39	10.46	14.73	15.34	14.27	13.56
102464836	0	0	2.081	0	0	0	0	0	0	0
2354	0.1434	3.077	146.4	90.42	70.16	0.2001	0.9298	133.2	105.9	110
6253	0.3096	1.459	0.04668	0.09344	0.6157	0.5757	0.2878	0.1224	0.3497	0.5104
147699	0.8449	0.894	1.152	2.263	3.257	0.7002	1.332	0.708	1.923	2.64
107985314	0.37	1.112	1.693	1.452	1.823	0.2294	0.271	2.853	1.654	1.244
7408	77.93	191.8	78.96	39.03	101.3	81.18	176.9	86.26	40.88	63.49
107985315	2.945	3.686	3.848	1.027	0	4.259	4.493	4.624	1.671	1.65
80207	2.675	5.589	2.914	3.172	4.088	3.365	4.381	3.276	2.438	2.989
2828	0	0	0	0	0	0.0347	0	0	0	0.01568
24139	14.53	18.76	7.344	6.425	11.76	12.15	19.2	6.294	6.949	8.522
442902	1.152	0	0	0.9042	0	2.678	1.266	0	0	0
100287177	5.95	14.6	1.666	0.6671	4.063	9.344	15.71	0.8993	0.8938	1.198
2696	0.5916	0.4712	0.02697	1.069	2.998	0.614	0.9975	0.1414	1.133	3.053
693227	0	0	0	0	0	0.5191	0	0	0	0.7038
100500845	0	0	0	0	0	0.6539	0	0	0	0.8867
6633	300.4	236.5	61.92	90.64	87.35	291.5	261.6	53.57	83.47	83.76
54814	7.447	9.967	4.133	3.116	4.64	7.571	16.12	4.092	3.494	3.677
23403	8.144	13.49	10.19	10.43	9.922	9.536	12.61	11.07	12.29	11.5
388553	0.01796	0.03237	0	0.0141	0	0.0167	0	0	0	0.04529
147912	0.5991	1.051	0.4127	0.3558	0.8374	0.5872	0.8361	0.3745	0.2998	0.4696
109729182	0.2225	1.471	1.6	1.572	7.124	0.5518	0.9779	4.384	1.042	1.683
1760	0.387	2.079	3.618	2.792	7.038	0.3322	0.7359	5.354	2.49	4.391
1762	2.858	10.12	10.09	4.287	14.84	2.702	4.484	12.53	5.647	10.37
81492	0.0217	0.176	0.4255	0.2896	0.5612	0.06054	0.3577	0.4461	0.2771	0.1915
8189	20.91	32.48	21.87	16.38	13.5	19.03	30.9	23.34	15.92	17.27
3171	0.1126	0.1777	0	0	0.104	0.02618	0.03094	0	0	0.0355
26145	11.01	16.51	15.25	20.58	18.47	9.736	14.06	14.94	19.52	16.11
339344	1.203	2.186	2.216	2.676	1.549	1.254	2.063	1.733	1.851	1.908
339345	0	0	0	0	0	0	0	0	0	0
4858	0.006083	0	0	0	0	0.01131	0	0	0	0
729440	3.707	4.839	1.994	2.688	3.841	3.668	4.284	2.44	2.944	3.064
768217	0	1.241	0	0.7203	0	0	0	0	0.293	0
8993	0.5354	0.2068	0.5997	0.5402	0.2825	1.138	0.5882	0.9826	1.27	0.3857
105372421	0.2973	0.1005	1.166	0.7	0.5491	0.311	0.4491	0.764	1.068	1.312
444882	0.02343	0	0.04593	0.03678	0.04328	0.04357	0	0	0.02992	0.05909
147920	0.004453	0	0	0	0	0	0.004892	0	0	0
388555	0	0	0	0	0	0	0	0	0	0
105376901	0	0	0	0	0	0	0	0	0	0
105372424	0	0	0	0	0	0	0	0	0	0
645553	0	0	0	0	0	0	0	0	0	0
93429	0	0	0	0	0	0	0	0	0	0
374918	0	0	0	0	0	0	0	0	0	0
64344	0	0	0.01309	0.01572	0	0.006207	0	0	0	0
5536	31.98	67.77	9.888	11.49	16.38	26.42	53.2	10.55	12.1	14.38
105372426	1.394	2.908	0.4517	0.6691	0.9789	1.211	2.025	0.6809	0.5664	0.6827
83987	0	0	0	0	0	0	0	0	0	0
55228	0.8879	4.182	0.05615	0.1012	0.3174	5.207	7.552	5.189	6.611	7.331
100506012	0.1594	0.1277	0.1736	0.139	0.1308	0.1811	0.2334	0.273	0.26	0.1116
57469	0.03473	0	0.1135	0.5543	0	0.09689	0.0636	0.1487	1.308	0.3941
808	169.4	198.6	31.69	92.06	66.84	164.2	210.5	33.04	91.11	63.99
5739	20.54	37.98	4.229	11.03	5.686	22.23	38.69	3.893	10.69	5.975
94235	1.371	2.111	0.5319	1.098	0	1.394	4.032	0.3669	0.7567	0.2341
147906	1.08	1.765	0.07384	0.2365	0	0.9339	1.324	0	0.2886	0.04749
100506068	0.06501	0.1172	0.5734	0.1275	0	0.2418	0.1428	0.6681	0.02075	0.08196
25865	7.528	10.81	29.71	17.26	22.45	7.694	13.61	38.48	19.43	19.8
100422913	5.192	0	5.816	11.06	0	6.897	5.704	51.46	21.78	8.417
107987269	1.522	2.352	5.968	3.584	3.099	1.56	2.901	5.827	4.225	3.369
29888	13.36	28.32	17.04	13.52	17.46	13.12	21.03	17.7	14.07	15.52
79147	2.762	7.769	6.805	5.562	5.129	2.69	4.656	7.99	5.882	5.179
6510	77.29	195.1	8.809	2.302	13.43	82.21	147.5	7.316	2.311	4.996
107985273	0	0	0	0.0862	0	0.2043	0	0.8467	0.2805	0
100170220	0	0	0	0	0	0	0	0	0	0
1175	58.15	53.55	12.73	15.58	31.63	48.6	48.07	19.95	19.94	18.09
2909	3.672	7.936	5.847	6.103	15.08	4.132	6.583	7.129	6.411	10.56
4861	0.1819	0.5101	0.3566	0.2538	0.1493	0.3007	0.3997	0.2077	0.2323	0.3823
54958	40.18	44.41	17.5	16.61	43.06	42.12	47.59	15.51	19.85	19.28
23211	5.157	11.76	7.768	6.504	5.665	6.844	9.796	9.23	7.327	6.844
10055	79.96	84.22	15.56	25.16	22.18	73.01	80.24	16.82	32.99	23.4
27113	12.47	6.101	2.413	8.228	7.914	5.615	12.94	2.401	10.21	6.149
100422899	6.092	4.27	3.981	1.594	12.5	4.406	8.923	5.218	6.482	4.267
100422832	6.412	3.853	4.19	1.678	13.16	3.312	9.393	5.492	6.823	2.695
26093	4.527	7.035	5.612	8.622	8.677	3.481	7.07	4.653	10.44	8.546
255783	2.486	3.68	3.596	5.434	1.749	3.247	5.266	3.802	5.441	3.059
105372427	1.16	0.581	1.769	1.619	3.81	1.319	0.7082	0.3313	3.951	1.951
728	0	0.02083	0.1812	0.7255	2.476	0.04298	0.05078	0.2969	1.18	0.7868
27202	0.007138	0.03217	0.05597	0.07843	0.2637	0.006637	0	0.2018	0.1003	0.279
9704	5.143	11.04	6.451	7.108	7.89	5.285	7.634	7.938	7.468	6.681
56917	0	0	0	0	0	0	0	0	0	0
6543	0.01052	0.00948	0	0	0	0.07824	0.05778	0	0.06715	0
11133	0.9575	1.711	1.475	1.248	1.642	1.049	1.165	1.626	1.419	1.358
100505681	5.943	7.291	3.884	5.377	3.354	6.14	7.346	3.818	3.952	6.245
8775	14.98	18.57	10.08	13.9	19	12.42	13.4	12.5	12.99	15.76
84215	0	0.09698	0	0.2745	0.1987	0.008337	0.06896	0	0.1317	0.2713
29998	0.5398	0.6824	1.572	1.736	1.329	0.5367	0.6507	1.811	1.948	2.032
30846	0.1081	0.02784	0.03028	0	0	0.158	0.1866	0	0.01972	0
29997	62.36	100.7	239	375.8	218.8	65.41	108.8	232.5	328.5	226.5
692091	11.32	26.62	15.44	7.34	3.637	21.97	31.91	20.24	5.029	11.79
106144593	8.423	10.12	21.62	29.98	20.37	8.112	12.23	20.87	28.1	20.99
6415	182.3	176	35.43	72.16	85.24	167.9	160.7	29.92	87.52	70.89
284355	0	0	0	0	0	0	0	0	0	0
1406	0	0.01118	0	0	0	0.01153	0	0	0.007918	0.03128
102725176	0	0	0	0	0	0	0	0	0	0
6822	0	0	0	0.02232	0	0	0	0	0	0
100126800	0.4438	0	0	0	0	0	0	0	0	0
100170223	0	0	0	0	0	0	0	0	0	0
100126798	1.332	0	0	0	0	0.8254	0	0	0	0
100169951	0.4475	0	0	0	0	0.4161	0	0	0	0
100170218	0.4512	0	0	0	0	0	0	0	0	0
100126799	1.332	0	0	0	0	1.651	0	0	0	0
100170219	0	0	0	0	0	0.4196	0	0	0	0
100169959	0.4438	0	0	0	0	0.4127	0	0	0	0
100170226	0	0	0	0	0	0.4231	0	0	0	0
100170225	0	0	0	0	0	0	0	0	0	0
100131137	0	0	0	0	0	0	0	0	0	0
64100	0	0	0	0	0	0	0	0	0	0
56344	0.07411	0.06679	0.339	0.01939	0	0.3216	0.2714	0.9521	0.06309	0.06229
8605	0.6733	1.117	2.482	0.148	0.5472	1.991	1.775	4.879	0.791	0.9339
106144526	0.3101	0.4472	1.459	0	0	0.5767	0.6814	1.594	0.3564	0.1564
3978	37.96	42.61	15.97	22.18	9.531	38.08	46.95	20.28	26.59	17.28
107985293	1.051	1.133	0.3135	0.5917	0.1688	1.168	1.004	0.7632	0.5397	0.7778
374920	0.9525	1.413	1.229	0.899	1.113	1.043	1.735	1.332	1.209	0.8969
22900	17.47	21.22	21.94	27.76	31.85	22.08	23.21	24.9	32.5	34.04
100505812	5.955	10.88	20.81	15.95	23.73	7.947	8.33	19.91	16.53	16.96
105372429	0	0	0	0	0	0	0.1593	0.1863	0.04628	0
163071	0	0.1821	0	0.01442	0	0.08539	0.2018	0.236	0	0
93233	0.1234	0.2861	0.553	0.6642	0.5211	0.2623	0.2131	0.3625	1.013	0.8448
2014	45.11	137.1	124.8	71.7	173.7	63.05	89.59	128.9	73.28	107.5
55260	5.049	4.852	3.846	3.869	4.066	4.494	6.23	4.181	4.4	4.163
23546	0.05084	0.02291	0	0	0	0.02364	0.08379	0.196	0.01623	0
10945	24.35	46.69	15.68	14.28	20.26	24.26	37.69	13.47	15.95	16.65
107984140	0.02549	0.06893	0.09995	0.4402	0.7534	0.0237	0.05602	0.3931	0.4883	0.7715
2906	0.06097	0.09158	0.1195	0.1515	0.07507	0.06614	0.1228	0.1567	0.2206	0.1666
83743	10.93	29.76	7.841	6.405	6.641	10.77	17.01	8.305	6.939	7.144
3770	0.6042	0.7218	0.5784	0.5955	0.3114	0.5356	1.173	0.4332	0.906	0.5137
9266	3.603	5.21	4.595	7.288	5.781	3.305	4.845	3.789	5.951	5.867
114783	0.2124	0.2918	0.1785	3.692	2.205	0.395	0.5223	0.156	4.392	2.449
6820	0.2312	0.1042	0	0.6049	0.7118	0.5375	0.5928	0	1.427	0.3887
54854	0.2977	0.8183	0.4085	0.2687	0.6048	0.4705	0.9321	0.6884	0.9598	0.3566
171169	0.3339	1.053	0.1091	0	0	0.4657	0.856	0	0	0.07017
6141	1376	1382	1220	1549	966.2	1248	1514	1223	1645	1243
56848	4.63	9.058	4.132	5.219	6.118	4.153	5.941	5.932	6.08	5.173
1628	3.124	3.071	12.73	18.47	13.44	3.399	3.159	13	17.97	14.21
770	1.589	2.588	3.114	1.893	1.626	1.566	1.367	1.721	2.908	2.799
653677	0.4088	0.3132	1.042	0.369	0.9061	0.3991	0.4716	1.103	0.7178	1.082
126147	0.08831	0.01592	0.6232	0.5822	0.5872	0.06569	0.1552	0.09076	0.5074	0.4454
105372431	0.2382	0	0.2971	0.7477	0.7998	0.1208	0.04757	0.612	0.9261	0.7644
2524	0.3302	0.2663	0.6473	0.6819	0.9629	0.5009	0.3627	0.3572	0.8987	1.008
105447645	0.3096	0.2093	0.3035	0.5772	0.7149	0.3599	0.3402	0.5967	0.9143	0.5856
284358	0.2865	0.3873	0.3432	0.4247	0.7056	0.4736	0.6995	0.1227	0.2236	0.7024
54922	0.1502	0.2978	0.05887	0.1061	0	0.06981	0.1485	0.2315	0.1726	0.07573
