GeneID	GSM6268574	GSM6268575	GSM6268576	GSM6268577	GSM6268578	GSM6268579	GSM6268580	GSM6268581	GSM6268582
200576	17.4	17.6	17.12	12.08	10.04	11.84	13.51	9.079	14.11
5746	0	0.1646	0.0704	0	0.06148	0.06455	0.1004	0.0346	0.07199
105373855	0	0	0	0	0	0	0.1179	0	0
101927960	0	0	0	0.1174	0	0	0.1102	0	0
105373857	0	0	0	0	0	0	0	0	0
105373856	0	0	0	0	0	0	0	0	0
4133	0.02079	0.05536	0	0	0	0	0.01126	0.01164	0.06055
285175	0	0.006034	0.007745	0	0	0	0	0.007613	0
6120	25.26	23.89	23.83	24.32	24.93	23.48	25.55	22.43	24.31
151050	3.495	3.994	3.406	4.685	4.517	4.617	5.616	4.356	5.813
101928020	3.907	4.057	4.703	5.447	3.74	6.468	7.029	4.293	7.128
112268429	0	0	0	0.1419	0.1223	0	0	0	0
107985977	0	0	0.2745	0.1043	0.2397	0.09436	0.261	0.3035	0.1403
33	0.1042	0	0	0	0	0	0	0	0
4632	0	0	0	0	0	0	0	0	0
102724820	0.4716	0.7443	0	0.726	0.9385	0.7117	0.4543	0.2935	0.6716
10314	23.45	24.2	23.31	30.86	28.56	31.93	28.45	22.38	25.11
1373	0.5333	0.4038	0.3396	0.2354	0.1561	0.1639	0.272	0.2635	0.3472
29034	0	0	0	0	0	0	0	0	0
107985978	0	0	0	0	0	0	0	0	0
2066	0.009041	0	0	0	0	0.009445	0	0.03038	0.01053
100313771	0	0	0	0	0	0	0	0	0
107985979	0.1223	0.1629	0.1394	0.2825	0.1217	0	0.1326	0.137	0.1425
102725079	0.2024	0.08985	0	0.1169	0.1007	0.1057	0	0	0
100616267	0	0	0	0	0	0	0	0	0
100616472	0	0	0	0	0	0	0	0	0
102725082	0.2777	0.3224	0.3164	0.4439	0.5526	0.8257	1.042	0.4785	0.5475
107985980	0.2914	0.3718	0.3735	0.5046	0.6342	0.4947	0.6315	0.5303	0.7002
22807	16.56	16.56	15.53	25.02	23.08	24	40.89	27.06	39.04
105373863	14.74	15.85	14.18	2.458	2.281	1.711	10.47	8.255	8.778
105373864	0	0.199	1.022	0	0	0	0.7288	0.2511	0.5224
107985981	0	0	0	0	0	0.0229	0	0	0.1277
100130451	0	0	0.05186	0	0	0	0.148	0	0.3182
79582	0.5265	0.5524	0.4987	1.169	1.075	0.993	0.7633	0.8425	0.8685
100616375	0	0	0	0	0	0	0	0	0
101928084	0	0	0	0	0	0	0	0.07927	0
402117	0	0	0	0	0	0	0	0	0
100885780	0	0	0	0	0	0	0	0	0
580	9.767	9.228	9.409	10.85	9.796	10.18	10.78	9.358	12.25
101928103	0.4059	0.5405	0.636	1.347	0.6058	1.431	0.7148	0.4547	1.005
109617008	0	0	0	0	0	0	0	0	0
26154	0.0356	0.04214	0.01352	0.137	0.09446	0.1116	0.02572	0.05317	0.1659
471	85.74	86.3	92.98	42.99	43.81	41.07	61.31	54.98	62.3
2335	0.864	0.6465	0.647	0.2565	0.4421	0.4256	0.8962	0.636	0.978
112268430	1.476	0.5956	0.7645	0.3099	0.1335	0.4206	0.7271	0.6012	0.3127
105373868	0	0	0	0.7068	0	0	0	0.2286	0
102724849	0	0	0	0	0	0	0	0	0
102724861	0	0.0777	0	0.05053	0.04354	0.1829	0.09485	0	0
646324	0.6468	0.793	0.5264	0.818	0.7662	0.7401	0.7677	0.69	0.646
105373869	0	0	0.05968	0	0	0.05472	0	0.176	0
105373870	0	0	0	0.0876	0.07549	0.1585	0	0	0
55686	50.5	54.63	55.95	85.94	90.38	91.34	67.69	59.92	60.27
55825	0.185	0.1971	0.1686	0.1068	0.05522	0.05798	0.1002	0.1243	0.04311
92691	0.1432	0.05086	0.06528	0.09922	0.0285	0.02992	0.03104	0.1604	0.2336
7520	350.3	348.5	367.3	355.4	355.7	343.3	376	373.5	392.3
150967	2.03	2.26	1.842	3.019	2.635	2.156	1.379	1.541	2.004
57574	0	0	0	0	0	0	0	0	0
107985983	0	0	0	0	0	0	0.05964	0	0
107985985	0.3574	0.3173	0.4073	1.032	0	0.5601	0	0.4003	0.4164
107985984	0	0	0	0	0	0	0	0	0
50485	13.6	11.85	13.73	8.722	7.551	7.928	9.937	11.41	12.89
100507554	0.5639	0.7282	0.4089	0.296	0.255	0.3749	0.1111	0.3445	0.2987
6168	174.7	184.4	166.3	190.7	205	198.9	136.3	164.5	142.9
101928156	1.263	0.8008	0.6167	1.042	0.8975	0.377	1.173	1.414	0.2102
101928180	0.04633	0.1645	0.0528	0	0.0461	0.04841	0.05021	0.0519	0.162
105373871	0	0	0	0	0	0	0	0	0
101928232	0	0	0	0	0	0	0	0	0
3485	0.2226	0.1482	0.1903	0.1928	0.3323	0	0.06032	0.2494	0.3891
3488	0	0	0	0	0	0	0	0	0.02123
101928278	0.007174	0.0191	0	0	0	0	0.007774	0	0
7141	0	0	0	0	0	0	0	0	0
105373876	0	0	0	0	0	0	0	0	0
101928327	0	0	0	0	0	0	0	0	0
105373874	0	0	0	0	0	0	0	0	0
105373873	0	0.01391	0	0	0	0	0	0	0.05476
105373872	0.3021	0.1341	0.2869	0	0.0501	0	0.2183	0.0564	0.4107
105373877	0.5366	0	0.1223	0.2478	0.3204	0	0	0	0
729582	0.7558	0.8258	0.3975	0.7384	0.6074	0.6377	0.945	0.5861	0.8806
7145	1.411	1.368	1.086	1.092	0.888	1.044	0.8432	0.5639	0.7643
109623482	0	0	0	0	0	0	0	0	0
102465485	0	0	0	0	0	0	0	0	0
105373878	0.2001	0.3553	0	0	0	0.8362	0	0	0.4663
285180	22.27	22.94	24.42	82.41	77.2	78.68	34.22	30.23	34.14
3580	25.91	25.6	26.74	120	99.85	99.56	45.73	38.38	40.98
3579	0.03835	0.03404	0.08739	0.8412	0.6486	0.681	0.04155	0.1288	0.2234
3577	0	0	0	0.3736	0.138	0.04829	0	0	0
101928487	1.004	2.005	2.287	2.607	2.247	0.9174	1.359	0.8431	1.462
10109	258.6	258.2	262.6	271.5	255.8	248.4	245.7	249.2	244.6
100189253	14.01	1.382	7.096	5.393	3.098	11.39	5.062	3.488	7.256
151306	0.5982	0.4998	0.3609	0.3657	0.4201	0.8455	0.6101	0.5912	0.369
14	114	107.7	113.6	99.75	105	104.9	90.73	94.67	98.41
25953	1.669	1.674	2.184	2.962	2.676	3.068	2.311	2.493	2.413
64114	44.52	38.28	37.73	22.11	21.99	22.93	23.89	24.55	24.99
102465256	152.7	119.8	109.3	69.72	61.84	72.36	73.13	65.64	88.97
105373881	0	0	0	0.07858	0.06772	0	0	0	0
105373880	0.4501	0.0999	0.5129	1.039	1.568	0.5878	0.6097	0.6302	0.3933
103689911	0	0.08529	0	0	0	0	0	0	0
102466197	0	0	0	0	0	0	0	0	0
375307	0.05289	0.0939	0.1205	0.1221	0.05262	0.05525	0.1719	0.1185	0.06162
101928513	0.2078	0.3689	0.4735	0.2399	0.2067	0	0.4503	0.2327	0.2421
6556	0	0	0.07633	0.02578	0.02222	0.04666	0	0.02501	0
58190	10.55	9.652	9.492	10.9	11.32	10.96	9.082	8.034	8.68
407017	0	1.31	0	0	0	0	0	0	1.72
7429	1.958	2.189	1.773	1.676	1.74	1.827	2.065	2.135	2.037
57695	5.506	5.195	4.618	5.415	5.272	5.998	6.626	4.695	6.866
9125	28.9	28.04	29.12	36.75	36.35	37.74	33	32.23	34.42
84812	1.424	1.242	1.485	1.393	1.273	1.613	0.9937	1.162	1.378
7701	9.643	9.201	9.276	6.217	8.085	8.646	8.96	6.46	9.835
617	19.07	19.7	19.76	10.41	10.44	10.64	10.85	11.07	13.94
64320	31.35	37.76	33.16	34.53	33.22	32.6	33.9	30.89	34.42
27148	6.327	5.9	5.589	5.859	5.915	5.967	6.949	4.328	6.704
9654	7.93	7.904	8.65	6.272	6.528	6.457	8.089	6.148	9.092
1593	0.04922	0	0	0.1705	0.04898	0	0.05334	0.05513	0.05735
107985986	0	0	0	0	0	0	0	0	0
53632	0	0	0	0	0	0	0	0	0
103504730	0	0	0	0	0	0	0	0	0
7475	0	0	0.07534	1.603	0.7236	1.52	0.2866	0	0
80326	3.802	4.545	4.448	368.1	349.5	342	25.16	24.53	24.1
107984111	0.4724	1.174	0.4306	65.01	59.03	65.94	5.529	2.328	4.844
105373882	0	0	0	1.693	0.7296	1.094	0.227	0.2347	0
101928537	0	0	0	1.561	0.4483	1.059	0	0	0.1312
8941	0	0	0	0.2108	0	0	0	0	0
151300	0	0	0	0	0	0	0	0	0
54738	0	0	0	0	0	0	0	0	0
1412	0	0	0	0	0	0	0	0	0
494324	0	0	0	0	0	0	0	7.956	0
100129175	0	0	0	0	0	0	0	0	0
255101	0	0	0	0	0	0.011	0	0	0
107985987	0	0	0	0	0	0	0	0	0
3549	0	0.0408	0.1047	0.2123	0	0	0.1494	0.1544	0.05355
100422957	0	0	0	0	0	0	0	0	0
79840	23.13	23.89	26.3	15.41	14.09	16.71	20.32	18.64	20.34
151295	0.6783	0.6451	0.4968	0.8391	1.012	1.569	0.525	0.7597	0.8467
27013	122.6	121.6	117.2	68.9	74.92	74.48	89.17	87.48	92.61
79137	20.83	17.41	16.88	19.86	18.71	18.54	19.82	16.54	18.69
130617	22.82	20.71	24.14	26.64	27.48	25.81	23.89	24.6	25.19
10058	24.52	23.6	23.12	38.4	52.37	59.09	31.29	30.37	33.2
79065	24.57	22.24	22.23	24.3	26.04	25.92	24.37	22.62	28.21
55139	15.4	15.35	16.32	23.51	22.92	21.44	16.37	19.37	20.8
79411	0.3007	0.5339	0.6424	0.434	1.084	0.6675	0.5702	0.842	0.8758
8576	6.068	6.29	6.169	9.23	8.604	8.769	6.3	6.064	7.959
7277	1.774	1.811	1.465	1.28	1.721	2.085	0.9131	0.9437	0.93
80086	0.08183	0.07264	0	0	0	0.2565	0	0.3666	0
3300	15.76	16.72	14.97	15.55	16.2	17.28	13.67	16.29	15.13
5798	0.03066	0	0	0.1062	0	0.06406	0.06645	0.1374	0.03572
406944	0	0	0	0	0	0	0	0	0
389075	0	0	0	0	0	0	0	0	0
107985835	0	0	0	0	0	0	0	0	0.8948
105373883	3.542	2.858	3.302	1.859	2.563	2.691	1.396	4.688	3.751
23549	71.53	71.71	73.93	34.13	35.17	36.9	51.12	50.77	51.96
105373884	0	0	0	0	0	0	0	0	0.07982
1674	0.05067	0.2249	0.05774	0	0	0	0.05491	0	0.2362
10290	0	0	0	0	0.006665	0.006999	0	0	0
105373885	0	0	0	0	0	0	0	0	0
100996693	0.1395	0	0.4767	0.8051	0.2775	0	0.1511	0.4686	0
29926	32.3	33.21	32.73	37.15	41.58	38.51	26.12	26.16	29.66
55515	0	0	0.08481	0.04297	0.03703	0	0.04033	0	0.04336
79586	7.747	7.091	6.042	7.037	6.989	8.13	7.686	6.942	6.339
130612	0.3549	0.6695	0.556	1.332	0.2648	1.715	0.5288	0.6956	0.5169
100423039	0	0	0	0	0	0	0	0	0
23363	0.01439	0.03834	0.0164	0.1994	0.1146	0.1805	0.07799	0.1129	0.03354
3623	0	0	0	0	0	0	0	0	0
114790	13.37	12.21	12.97	18.9	20.94	23.8	15.31	13.24	16.53
6508	0.7199	0.5979	0.4234	0.2413	0.3928	0.3154	0.302	0.4162	0.6224
105373886	0	0	0	0	0	0	0	0	0
105373887	0	0	0	0	0	0	0	0	0
105373888	0	0	0	0	0	0	0	0	0
105373889	0	0	0	0	0	0	0	0	0
105373890	0	0	0	0	0	0	0	0	0
100422959	0	0	0	0	0	0	0	0	0
105373891	0	0	0	0	0	0	0	0	0
105373893	0	0	0	0	0	0	0	0	0
105373894	0	0	0	0	0	0	0	0	0
105373895	0	0	0	0	0	0	0	0	0
105373896	0	0	0	0	0	0	0	0	0
107985989	0	0	0	0	0	0	0	0	0
107985988	0	0	0	0	0	0	0	0	0
107985990	0	0	0	0	0	0	0	0	0
2043	1.456	1.11	0.8005	0.8507	1.108	0.6445	0.8913	1.036	0.9184
105373897	0	0	0	0	0	0	0	0	0
105373899	0	0	0	0	0	0	0	0	0
105373898	0	0	0	0	0	0	0	0	0
105373900	0	0	0	0	0	0	0	0	0
5077	0	0	0	0	0	0	0	0	0
107985991	0	0	0	0	0	0	0	0	0
151278	0	0	0	0	0	0	0	0	0
440934	0.03608	0	0	0	0	0	0	0	0
130367	0.6874	0.82	1.101	0.7689	0.9404	0.8753	0.6052	0.6496	0.7008
10056	12.52	12.87	13.26	8.956	8.246	8.413	9.102	9.463	9.441
105373902	1.114	0.7914	1.27	1.029	1.109	1.164	1.449	0.7488	1.558
116255	0	0	0	0	0	0.4039	0	0.1083	0
105373903	0.04443	0	0	0	0	0	0	0	0
2181	18.42	17.68	18.69	33.65	33.36	34.56	29.53	26.32	29.35
105373904	0	0.4118	0.5286	0.3571	0.3077	0.4847	0.1676	0.1732	0.1802
23704	0.0358	0.09534	0.1632	0	0.1069	0	0.1164	0.0401	0.04171
105373905	0	0	0	0	0	0	0	0	0
105373906	0	0	0	0	0	0	0	0	0
105373907	0	0	0	0	0	0	0	0	0
7857	0.5604	0.3731	0.5853	1.186	0.6969	1.024	0.7084	0.4184	0.4353
130340	9.121	10.15	8.623	42.91	40.43	39.18	11.14	8.54	10.86
57590	141	136.5	138.6	124	119	117.3	122.8	105	130.3
65080	75.83	78.9	81.45	70.09	61.4	65.59	69.26	79.13	76.14
5270	1.399	1.087	1.195	0.2423	0.4523	0.475	0.72	0.8617	1.1
105373908	0	0	0	0	0	0	0	0	0
79843	0	0	0	0.04848	0	0	0	0	0
8452	25.21	25.48	26.62	22.46	23.08	24.23	27.28	23.11	25.85
105373909	0	0	0	0	0	0	0	0	0
105373910	0	0	0	0	0	0	0	0	0
105373911	0	0	0	2.272	0	0	0	0	0
55619	69.95	63.77	66.4	90.78	91.38	92.97	88.99	70.45	86.57
100616207	0	0	0	0	0	0	0	0	0
57624	0.008044	0.007141	0.03666	0.3158	0.1521	0.1681	0	0	0
105373914	0	0	0	0	0	0	0	0	0
107985992	0	0	0	0	0	0	0	0	0
646736	0	0	0	0	0	0	0	0	0
105373915	0	0	0	0	0	0	0	0	0
100847053	0	0	0	0	0	0	0	0	0
3667	0.02602	0.0693	0.0593	0.09013	0.07767	0.08155	0.0423	0.02914	0.2425
84236	10.54	9.076	9.706	15.46	14.47	15.39	13.34	11.8	13.76
1286	0.06387	0.0405	0.1248	0.1264	0.1816	0.1811	0.2373	0.0511	0.1488
1285	0.02324	0.02063	0.01324	0.02684	0.0925	0.07285	0.03778	0	0.0677
654841	0.1363	0	0.3623	0.2622	0.0904	0.4271	0.09845	0.3053	0.2117
56947	25.24	24.05	23.18	43.2	38.15	43.48	34.45	32.65	32.94
79853	0	0	0.05097	0.1549	0	0	0	0.0501	0.05212
100847081	6.089	5.405	4.625	11.72	8.078	16.96	13.2	9.093	7.094
3267	19	17.25	20.19	24.15	24.21	27.7	22.41	20.79	24.17
56918	0	0	0.06205	0	0.1084	0	0	0	0
729968	0	0	0	0	0	0	0	0	0
80704	0	0	0	0	0	0	0.01778	0	0
6364	0.5451	0.4839	0.3106	0.1573	0.5424	0	0.2954	0.3053	0.3176
164781	0	0	0	0	0	0	0	0	0
105373918	0	0	0	0	0	0	0	0	0
80309	0	0	0	0	0	0	0	0	0
107985993	0	0	0	0	0	0	0	0	0
101928765	0	0	0	0	0	0	0	0	0
105373921	0	0.02607	0	0	0	0	0	0	0
105373920	0	0	0	0	0	0	0	0	0
105373919	0	0	0	0	0	0	0	0	0
55022	0	0	0	0	0	0	0	0	0
92737	0	0.06196	0	0	0	0	0.03782	0	0.04066
107985994	0	0	0	0	0	0	0	0	0
105373923	0	0	0	0	0	0	0	0	0
9320	49.39	48.04	46.5	65.39	69.11	74.07	64.68	48.72	63.43
130888	0.6997	0.7292	0.52	0.8781	0.5448	0.5085	0.4286	0.4089	0.5317
105373924	0	0	0	0	0	0	0	0	0
107985996	0	0	0	0	0	0	0	0	0
151473	0	0.05819	0.04979	0.1261	0.1087	0.02283	0.1894	0.1713	0.1018
107985995	0	0	0	0	0	0.3676	0	0	0
107985997	0.08284	0	0.1888	0.09565	0.08242	0	0.1795	0.09279	0.09652
3431	186.5	185.2	185.5	228.1	209.4	207.9	212	192.6	202.4
11262	8.187	8.344	8.497	8.054	7.265	7.417	13.82	10.18	13.5
93349	37.3	37.14	40.1	32.63	26.97	29.17	39.82	36.39	41.37
105373925	11.79	12.3	11.35	9.111	8.958	9.776	14.03	9.405	11.96
6672	151.8	146.8	146.3	153.6	151.1	156.4	174.3	158.2	178.3
101928816	7.347	8.057	8.371	16.97	17.2	20.32	11.71	6.051	10.83
112268431	0	0	0	0	0	0	0	0	0
151475	0	0	0	0	0	0	0	0	0
51719	18.74	17.09	18.19	21.53	21.47	23.25	20.37	20.46	23.06
81618	58.1	64.4	62.57	154.8	153.5	136	84.3	85.78	86.78
151484	0	0	0	0.06932	0	0	0.1952	0	0.06996
9290	4.962	5.031	4.988	4.016	4.259	4.752	13.36	10.82	12.38
348761	0.6478	0.6901	0.4429	0.0374	0.03223	0.06768	0.4563	0.5442	0.9435
130560	0	0	0	0	0	0	0	0.08573	0
257407	0	0.0278	0.03569	0	0	0	0	0.03508	0
112268432	0.01766	0.1411	0.1409	0.06118	0.1054	0.03691	0.0957	0.09892	0.06174
5707	120.7	113.8	117.8	84.86	91.89	90.9	107.8	97.45	115.1
3357	3.169	2.752	3.022	5.09	4.626	4.102	10	8.757	11.96
80210	3.524	3.152	3.557	2.251	2.28	2.428	6.513	5.285	6.371
100616317	1.322	0	0	1.526	0	0	2.864	4.441	4.62
93010	40.32	39.43	38.51	7.898	10.85	9.659	33.95	31.62	34.03
4691	756.8	725.5	730.6	428	496.4	463.5	553	532.2	577
654321	26.55	32.41	29.3	20.12	17.33	9.534	17.98	26.02	18.37
6082	44.04	35.31	42.09	31.17	55.13	28.2	12.32	15.91	38.07
25826	7.577	6.727	6.907	1.75	3.016	1.583	8.211	5.092	3.531
107985998	0	0.07595	0.09748	0.09878	0.2979	0.04469	0.04636	0.04791	0.04984
151477	0.08866	0.1574	0	0.2047	0	0.1852	0.3843	0	0.1033
10316	0	0	0	0	0	0	0.01962	0	0.0211
105376787	0	0	0	0	0	0	0	0	0
165100	0	0	0	0	0	0	0	0	0
105373928	0.1311	0.05819	0	0.1514	0	0	0	0.07342	0
5757	1099	1107	1110	1040	1017	943.2	1150	1249	1213
100302285	1313	1378	1193	1420	1184	1116	1411	1673	1491
5147	20.04	19.32	20.55	21.95	24.95	27.1	24.39	23.79	23.48
64708	13.01	13.64	13.22	9.74	10.09	11.55	11.37	13.09	13.77
100302126	0	0	0	0	0	0	0	0	0
4880	0.03544	0.03146	0.04038	1.146	1.622	1.888	0.4609	0.07939	0.4542
129563	11.29	10.04	10.36	11.19	11.78	12.13	11.1	9.035	10.07
693147	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0	0	0	0	0
347694	0	0	0	0	0.08733	0	0	0	0
251	0	0	0	0	0	0	0	0	0
107985999	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0	0	0	0	0
9427	0.3563	0.3866	0.1804	0.2743	0.1576	0.3309	0.1716	0.266	0.2306
646960	0	0	0	0	0	0	0	0	0
1144	0	0	0	0	0	0	0	0.09082	0.06299
1146	0.08505	0.151	0.09691	0.1309	0.08462	0.2666	0.03072	0.1905	0.1321
200765	2.284	3.08	2.902	2.637	2.797	2.111	1.856	2.115	2.712
100847037	7.956	5.045	6.475	3.937	6.785	4.75	2.463	1.273	5.297
9470	45.32	44.1	45.89	44.7	42.83	45.49	39.12	42.8	45.91
105373929	0.1933	0	0	0	0.3846	0	0	0.2165	0
80303	0	0.1456	0	0	0	0	0	0	0
26058	16.37	15.06	15.11	24.4	26.2	26.94	22.14	15.83	20.94
3769	0.126	0.02796	0.1794	0.1818	0.2193	0.2961	0.2048	0.1058	0.07339
389084	0.1124	0.3325	0.3414	0.3676	0.2795	0.1957	0.08118	0.1678	0.1091
25791	0.2781	0.02743	0.1056	0	0	0.06457	0	0	0
101928881	0	0	0	0	0	0	0	0	0
4759	0	0	0	0	0	0	0	0	0
3635	19.96	20.07	18.36	24.82	22.95	20.9	22.69	18.44	20.67
55054	15.33	16.41	15.81	18.15	18.13	18.97	16.36	12.38	15.56
677775	0	0	0.9317	0	0.8136	0.4271	0	0	0.4764
677772	0.8546	0	0.4869	0	3.401	1.339	3.704	0	0.4978
6295	0	0.03058	0.03924	0.03977	0.03427	0	0	0.03858	0
8527	8.031	6.887	7.481	22.16	20.86	21.43	8.961	7.379	9.172
55230	5.584	6.102	5.211	7.752	7.963	7.098	7.448	6.001	7.033
54576	0	0	0	0	0	0	0	0	0
54575	0	0	0	0	0	0	0	0	0
54600	0	0	0	0	0	0	0	0	0
54577	0	0	0	0	0	0	0	0	0
54578	0	0	0	0	0	0	0	0	0
54579	0	0	0	0	0	0	0	0	0
54657	0	0	0	0	0	0	0	0	0
54659	0	0	0	0	0	0	0	0	0
414061	0	0	0	0	0	0	0	0	0
100286922	0	0	0	0	0	0	0	0	0
54658	0	0	0	0	0	0	0	0	0
339766	0	0	0	0	0	0	0	0	0
55355	0	0	0	0.0823	0	0.03723	0.07724	0	0
151507	3.927	2.728	2.724	4.337	3.964	4.341	3.516	3.952	3.581
79054	0	0	0	0	0	0.01309	0	0	0
6694	0	0	0	0	0	0	0	0	0
105373932	0	0	0	0	0	0	0	0	0
105373933	0	0.1195	0	7.77	6.595	6.573	0.8751	0.8291	1.254
105373934	0.2113	0.5626	0.7222	3.903	1.261	1.986	1.145	0.4732	0.4923
10123	12.63	15.96	16.63	569.3	533.8	507.1	89.94	77.94	81.04
105373936	0	0	0	0	0	0	0	0	0
106144537	0	0	0	0	0	0	0	0	0
101927896	0	0	0	0	0	0	0	0	0
105373937	0	0	0	0	0	0	0	0	0
105373938	0	0	0	0	0.04502	0	0	0	0.05272
23677	5.506	4.587	4.974	7.221	7.268	10.18	5.387	4.849	6.02
105373939	0	0	0	0	0	0.1303	0	0	0
105373940	0	0	0	0	0	0	0	0	0
105373941	0	0	0	0	0	0	0	0	0
116987	0	0	0	0	0	0	0	0	0
100506749	0	0	0	0	0	0	0	0	0
27321	0	0	0	0	0	0	0	0	0
105373943	0	0	0	0	0	0	0.02012	0	0
107986000	0	0	0	0	0	0	0	0	0
105373942	0	0	0	0	0	0	0	0	0
105373944	0	0	0	0	0.0536	0	0	0	0
2637	0	0	0	0	0	0	0	0	0
401036	0	0	0	0	0	0	0	0	0
79781	0	0	0	0	0	0	0	0.03733	0
105373945	0	0	0	0	0	0	0	0	0
57007	0.3669	0.285	0.2091	0	0	0.09584	0.3976	0.3082	0.3741
105373991	0.0702	0.1246	0.07999	0	0.06985	0	0.1522	0	0.0818
107986001	0	0	0	0	0	0	0	0	0
105373946	0	0	0	0	0	0	0	0	0
105373947	0	0	0	0	0	0	0	0	0
105373948	0	0	0	0	0	0	0	0	0
105373949	0	0	0	0	0	0	0	0	0
107986002	0	0	0	0	0	0	0	0	0
105373951	0	0	0	0	0	0	0	0	0
93463	0	0	0	0	0	0	0	0	0
105373950	0	0.01468	0	0	0	0	0	0	0.0578
10920	13.03	11.75	11.51	15.78	17.72	16.65	13.06	14.43	12.07
105373952	0	0.1195	0	0.0777	0	0	0.1458	0	0.07841
105373953	0	0	0	0	0	0	0.02444	0	0.05255
105373954	0	0	0	0	0	0	0	0	0
1293	0.01001	0.008891	0.03423	0	0.009964	0.01046	0	0	0
105373957	0	0	0	0	0	0	0	0	0
79083	0	0	0	0	0	0	0	0	0
102465486	0	0	0	0	0	0	0	0	0
51052	0	0	0	0	0	0	0	0	0
64284	0	0	0	0	0.03027	0	0	0.03407	0
105373958	0	0	0	0	0	0.06656	0	0	0
9208	30.38	30.32	29.58	53.03	51.96	52.85	41.64	33.47	40.17
375316	0.9074	0.753	0.7867	1.253	1.079	1.319	0.7695	0.3093	1.011
10267	14.85	17.84	16.88	4.935	3.873	4.774	30.08	27.58	27.81
105373960	0.05823	0.05169	0	0	0.2317	0.1217	0.1262	0.1304	0.1357
100533179	54.08	50.11	54.3	34.13	33.18	30.92	51.31	52.22	48.7
140739	107.2	99.52	106.6	68.43	66.91	57.07	101.8	110.2	100.9
51540	4.361	3.212	3.172	3.374	2.954	3.247	3.821	3.845	4.648
339768	0.3576	0.496	0.5093	0.07741	0.0667	0.1868	0.218	0.3504	0.6249
377007	0.03007	0	0	0	0.02992	0	0	0	0
151176	0.03867	0.06866	0	0	0.07696	0	0.04191	0	0.04506
80895	22.69	21.25	20.45	19.62	19.92	19.13	17.13	18.14	19.72
151174	0.5222	0.309	0.7272	0.6029	0.1732	0.2425	0.3144	0.3249	0.2028
643387	0.2136	0.3414	0.2921	0.296	0.2551	0.2678	0.1389	0.09572	0.4481
55502	0.6647	1.18	1.325	1.151	0.9093	1.042	2.071	2.326	0.8712
8864	1.967	2.209	1.839	1.863	2.258	2.775	2.186	2.034	2.801
112268433	0	0	0	0	0	0	0	0	0
105373961	0	0	0	0	0	0	0	0	0
26146	5.337	4.63	3.87	5.126	5.334	3.954	3.786	4.239	3.788
51665	6.812	6.238	6.014	6.056	6.449	6.893	6.005	5.986	6.15
107986003	0.7021	0.7587	0.7304	1.128	1.215	1.036	0.7773	0.7522	0.7469
151171	0.09393	0	0	0	0	0	0	0	0
112268434	0.03725	0	0	0	0	0	0	0	0
105373963	0	0	0	0	0	0	0	0	0
105373962	0	0	0	0	0	0	0	0	0
100287387	0	0	0	0	0	0	0	0	0
117581	0	0	0	0	0	0	0	0	0
401039	0	0	0	0	0	0	0	0	0
9759	0.6432	0.5391	0.5689	0.5245	0.4565	0.766	0.7506	0.4988	0.7389
100616397	0	0	0	0	0	0	0	0	0
100616493	2.273	0	0	0	0	0	0	0	0
85009	0	0.04744	0.06089	0	0.1063	0.2233	0	0	0.06226
100423043	0	0	1.542	0	1.346	0	2.933	0	1.577
100616360	0	0	0	0	0	0	0	0	0
101928111	0.3546	0.9445	1.212	1.024	0.7057	1.111	2.498	0.1986	1.653
401040	0	0	0	0	0	0	0	0	0
105373966	0	0	0	0	0	0	0	0	0
150935	0	0	0	0	0	0	0	0	0
4705	12.78	13.38	12.94	15	15.91	15.44	14.27	12.79	14.01
100616417	1.421	6.306	8.094	0	2.827	0	3.079	3.183	0
389090	0	0	0	0	0	0	0	0	0.141
150681	0	0	0	0	0	0	0	0	0
150678	14.13	17.19	16.01	11.45	13.44	12.8	11.42	14.08	15.37
150677	0	0	0	0	0	0	0	0	0
107985836	0	0	0	0	0	0	0	0	0
105373968	0	0	0	0	0	0	0	0	0
102723825	0.111	0	0.2529	0.2563	0	0	0.2406	0.1243	0.2586
2817	0.5673	0.554	0.6787	0.4258	0.6209	0.5334	0.9836	0.7943	1.025
100130449	0.1185	0	0.135	0.1368	0	0	0	0	0
406941	0	0	0	0	0	0	0	0	0
51281	2.178	2.046	2.159	1.731	1.857	1.98	2.237	1.6	1.878
285193	2.405	2.205	1.932	2.686	2.432	2.306	3.076	2.053	2.389
57140	15.72	14.31	16.14	14.19	14.68	13.85	14	13.41	14.76
101752400	1.529	1.273	1.598	2.428	1.902	1.099	1.899	1.784	2.19
11132	27.75	26.99	22.68	24.03	26.66	23.65	29.09	23.27	24.1
2859	0.839	0.8624	1.006	2.192	2.592	2.583	1.196	1.434	1.749
653437	0	0	0	0	0	0	0	0	0
285191	0	0.09582	0	0	0	0	0	0	0
375318	0	0	0	0	0	0	0	0	0
547	0.1463	0.04328	0.02778	0.1407	0.1334	0.08914	0.05283	0.05461	0
189	0	0	0	0	0	0	0	0	0
79919	0	0	0	0	0	0	0	0	0
728763	0	0	0	0	0	0	0	0	0
112268440	0	0	0	0	0	0	0	0	0
200772	0	0	0	0	0	0	0	0	0
