GeneID	GSM4552489	GSM4552490	GSM4552491	GSM4552492
317772	0.9654	1.087	0.7003	0.9082
51027	22.25	22.75	14.06	11.97
9900	1.821	1.896	0.2781	0.2554
10262	283.8	294	246.3	260.5
10903	7.432	6.655	20.02	17.99
56957	4.548	4.389	5.983	5.071
105371427	0.1977	0.1113	0.8367	0.6148
11311	25.79	24.99	36.45	34.98
51177	9.688	9.265	146.7	170.4
105371433	1.774	1.998	4.982	2.864
81611	236.7	229.9	48	43.52
23632	21.8	25.01	17.74	20.46
109616989	0	1.338	1.81	0
51107	196.5	209.9	167	184
79630	94.74	98.53	132.8	145.8
148523	6.083	5.985	25.65	16.89
105371434	0	0	0	0.2363
54460	89.87	92.88	98.24	95.95
9129	75.47	71.7	68.02	56.6
23248	30.16	29.76	27.54	27.43
80222	31.5	33.8	23.73	22.8
102465529	0	1.054	2.852	8.22
1893	118.3	121.4	226.8	239.6
100874054	0.3275	1.598	0.5543	0.3594
100289061	5.149	5.301	11.5	8.073
54507	11.25	10.89	12.94	9.881
100422997	6.466	4.045	13.86	16.56
574406	0.7156	1.007	4.361	1.636
4170	255.3	258.4	672.8	705.5
107985203	0.8611	1.091	3.826	2.363
2029	117.7	120.4	79.26	88.06
112268239	2.394	1.348	3.191	1.806
55204	33.99	34.84	16.76	16.45
84072	0.1729	0.1298	1.346	0.4428
1520	77.07	78.69	212	227
1513	6.448	7.431	16.83	13.95
405	81.6	84.85	59.77	58.57
100996521	0	0	0.189	0
107985204	0	0	0.248	0.268
9869	74.4	77.53	66.98	60.36
29956	202.8	214	271.6	299.5
105371438	0	0.1079	0.09729	0.2103
8416	6.16	6.551	7.488	6.044
55793	7.003	7.007	9.492	8.862
58497	20.43	21.42	11.29	12.68
149428	0.08423	0.07114	0.4491	0.2542
54964	19.32	21.26	47.1	46.31
56882	180	180.5	487.5	486.2
10962	0.9455	1.121	2.906	3.223
126626	12.19	12.03	11.59	8.446
10500	0.5231	0.7234	1.911	1.561
388695	3.994	3.906	11.57	8.768
100534012	42.58	44.59	46.73	48.49
79626	89.42	92.1	90.93	99.49
79005	42.04	43.86	46.5	48.04
29765	3.357	3.668	4.631	3.52
6944	82.77	90.17	73.19	80.27
8394	10.25	10.83	19.87	19.8
5710	263.3	265.4	256.8	282.1
100507670	3.079	2.796	2.926	1.962
57592	32.39	32.18	37.77	36.97
5298	69.11	70.2	66.94	66.65
5993	102.1	101.7	72.91	70.03
101927886	4.926	4.754	1.429	0.7723
8991	0.5292	0.5462	0.06718	0.0484
5692	564.7	607.9	455.9	541.3
23126	18.27	18.41	16.29	12.6
57530	0.459	0.676	0.03586	0.02584
7286	1.454	1.294	0.6696	0.4267
693139	0	0	0	0
81609	15.48	15.03	22.81	21.61
11189	3.753	3.6	4.806	4.295
284485	0	0	0	0
65005	109.2	111.6	70.51	74.99
51686	13.07	14.72	9.209	9.605
11022	3.659	3.708	1.301	1.251
109729141	1.263	0.8953	0.57	0.308
339398	0	0	0	0
6097	0.03076	0.01732	0	0
100191040	0.07864	0.08855	0.02662	0.1151
100132111	0.3972	0.2982	0.5648	0.5523
284486	0.05321	0.2397	0.1621	0.1752
117145	6.907	7.664	6.822	7.234
6281	46.77	44.58	519.2	602.5
105371441	0.03472	0.009774	0.476	0.2382
105371442	0	0	0	0
441908	0.1846	0.1386	0.1875	0.1351
6282	634.9	649.1	1864	2261
101927949	0.09454	0	0.3361	0.2075
100131107	0	0	0	0.04485
126637	0	0	0	0
7062	4.248	3.899	0.4037	0.2521
126638	0	0	0	0
112268240	0	0	0	0.0346
388697	0.09621	0.07945	0.09121	0.02816
2312	0.02898	0.02175	0.04414	0.0106
339400	0.01493	0.05043	0.03032	0.01638
388698	0	0	0.006861	0
49860	0	0	0	0
254910	0	0	0	0
54544	0	0	0	0
353145	0	0	0	0
84648	0	0	0	0
353144	0	0	0	0
353143	0	0	0	0
353142	0	0	0	0
388699	0	0	0	0
353141	0	0	0	0
353140	0	0	0	0
26239	0	0	0	0
353139	0	0	0	0
199834	0	0	0	0
100129271	0	0	0	0
448834	0	0	0	0
353137	0	0	0	0
353135	0	0	0	0
353134	0	0	0	0
353133	0	0	0	0
353132	0	0	0	0
353131	0	0	0	0
448835	0	0	0	0
105371444	0.07085	0	0	0
105371445	0	0	0	0
4184	0	0	0	0
3713	0	0	0	0
101927988	0.03035	0.03417	0.03082	0.03331
163778	0	0	0	0
6698	0	0	0	0
6707	0	0	0	0
105371446	0	0	0	0
6699	0	0	0	0
6703	0	0	0	0
6700	0	0	0	0
6701	0	0	0	0
6704	0	0	0	0
6705	0	0	0	0
6702	0	0	0	0
6706	0	0	0	0
101928009	0	0	0	0
149018	0	0	0	0
574414	0	0	0	0
4014	0	0	0.04834	0
114771	0	0	0	0
57115	0.01176	0	0	0
6280	281.3	293	36.9	37.28
6283	0.6369	1.434	0.9057	0.4195
6279	84.59	88.54	2.247	2.055
338324	0	0	0	0
6278	0	0	0	0
6277	637.4	687.2	1441	1676
6276	0.278	0.3415	0.4106	0.1941
6275	1454	1630	2122	2393
101928034	5.645	5.956	6.817	7.025
6274	0.6661	1.125	7.019	5.483
6273	0.8995	1.139	2.569	3.332
140576	0	0	12.04	15.75
57402	0	0.1764	0.1061	0.1146
6284	22.57	22.03	35.82	33.34
6271	6.189	5.352	13.92	10.31
26097	113.8	119	94.07	89.73
23557	65.83	70.63	48.79	56.47
3608	384.6	400.2	173.5	190.1
100189015	0.8581	0	0	0
4881	0.1592	0.163	1.088	1.033
102466879	0	0	0.705	0
65123	65.57	67.93	69.68	56.88
11000	34.31	32.93	35.34	28.85
343052	0.1872	0	0.1901	0
57459	32.65	33.4	45.54	41.73
101928059	12.93	13.5	24	18.83
9909	129.7	123.1	224.8	182.8
200186	49.63	51.38	124.5	117.6
27173	127	130.9	251.8	283.5
102465441	1.765	0.9939	0.8964	0
148327	16.68	17.17	7.881	7.393
10899	340.9	360.4	293.4	310.5
5872	118.3	122.9	331.5	379.9
6232	1663	1727	853.2	992.3
91181	0.08249	0.1161	0.2304	0.215
100847024	0	0	0	0
7170	191.6	193.7	157.8	172
100126346	0	0	0	0
388701	0.6417	0.4129	0.1862	0.4024
25912	297.5	321	285.9	325.5
9898	157.6	155.7	173.5	166.5
109617023	4.089	2.046	3.23	1.496
10456	197.3	207.3	159.7	178.3
89872	0	0	0	0
57198	17.59	17.93	34.3	31.06
101928101	2.768	2.999	1.388	2.423
3570	180.7	185.9	130.9	125.4
126669	34.57	35.39	23.65	22.15
126668	0.1247	0.07801	0.3096	0.2281
55585	113.2	115.7	111.9	117.6
100874097	28.59	31.72	29.46	29.39
107985206	0	0	0.03709	0
1141	27.58	28.06	27.43	24.43
103	91.48	92.76	96.06	89.26
3782	0.009233	0.0104	0.03751	0.0304
105371449	0.3815	0.4296	0.3764	0.2273
10654	76.15	77.66	42.81	46.21
57326	37.95	38.07	58.25	48.36
90780	46.96	48.96	39.72	37.68
101928120	28.14	27.71	29.17	29.06
6464	87.75	87.51	98.67	103.9
1163	119.5	122.2	23.99	26.22
100423020	3.395	5.352	2.069	1.49
80308	39.9	41.91	30.49	28.49
55891	0.3773	0.2124	0.1916	0
51043	53.01	51.96	54.55	50.63
127579	0.5271	0.5935	0.3441	0.2893
149095	1.076	0.9086	0.4644	0.2657
100505666	3.128	3.636	1.332	1.218
8751	139.3	141.4	111.2	108.9
1945	5.912	6.047	9.958	10.06
1944	1.7	1.532	1.105	1.008
1942	0.07962	0.08965	0.4447	0.08739
55974	36.29	38.31	25.81	27.21
54344	79.29	82.91	55.43	61.48
200185	368.9	366.8	315.9	346.1
80128	18.96	19.23	30.13	26.31
4582	17.4	16.23	6.697	5.224
693235	0	0	0	0.7064
7059	7.869	7.37	23.37	18.04
105371450	4.409	3.566	12.2	8.724
4580	46.26	50.66	49.73	54.27
2630	42.33	41.89	44.78	42.87
2629	76.68	79.09	100.5	99.96
10712	73.81	73.8	44.41	45.5
10067	154.4	163	131.2	141.5
1196	106.8	103.1	119.9	97.75
57657	2.162	1.936	2.482	1.65
5313	0.3288	0.3267	0.3536	0.1698
2224	359.9	364.7	161.8	160.9
284618	80.83	81.07	46.91	38.06
23623	31.72	30.88	18.83	16.32
55870	31.43	31.43	36.35	28.26
693140	9.654	10.87	18.3	13.42
645682	0.2852	0.5782	0.6373	0.3131
645676	6.899	5.812	7.941	6.506
101929703	2.28	2.326	3.597	1.767
105371452	12.36	10.63	7.146	7.535
55154	37.82	37.14	29.43	24.6
55249	97.27	97.47	71.39	70.16
106633810	1.252	2.82	2.12	1.375
7818	166.9	171.1	134.7	139.5
100505728	6.803	6.419	6.536	4.339
100129405	41.4	40.2	30.29	25.29
54856	30.02	28.66	36.04	30.69
106633816	1.244	0.4669	1.263	0.9102
23208	0.5525	0.7015	6.495	5.974
6016	22.85	22.18	81.66	83.01
22889	62.43	59.89	80.64	59.25
677823	2.766	4.153	3.278	2.53
677771	3.353	4.854	2.432	4.205
107985207	0.3204	0.433	0.8462	0.7034
339403	0.1617	0.3035	0.8213	0.4142
9181	75.18	75.36	123.1	119.3
102465442	3.861	3.261	6.863	7.417
107985209	3.337	2.772	2.889	2.401
107985210	0	0	1.095	0.1691
107985208	0.2301	0	0.4674	0.1263
6746	460.2	486.6	446.6	536.2
105371729	1.354	1.725	1.882	1.095
56893	32.85	34.25	42.57	43.09
28956	315.7	315.8	213.8	242.4
57111	0	0.06325	0	0.06165
92312	1.893	1.668	0.6474	0.391
4000	178.1	179.6	738.1	773.7
64218	40.65	41.04	41	38.1
9673	24.94	25.93	26.7	26.59
100527963	25.86	26.83	14.17	14.9
11243	52.87	53.9	29.54	28.91
632	3.052	3.162	2.728	1.876
79957	8.059	7.488	17.02	12.47
23381	111.1	108.7	138.5	122.9
84283	8.245	8.922	8.89	7.669
112770	45.39	47.95	70.5	82.82
391104	0	0.1372	0.3713	0.4681
7203	529	554.1	443.1	489.3
128229	3.439	2.436	4.563	2.983
57127	0.01587	0.03574	0	0
10485	0.007701	0.008671	0.06257	0.03381
407046	0	0	0	0
4209	216.1	215.3	163.7	160.2
128239	56.88	54.65	21.57	17.63
164118	0.03786	0.02131	0.1922	0.1039
128240	48.9	52.18	31.12	32.26
54865	80.88	79.35	51.39	53.65
60484	0.03701	0	0.03759	0
101928177	0.1605	0.1807	0.163	0
105371453	4.555	4.409	23.43	23.25
63827	0.9883	0.9274	4.532	4.898
10763	1.553	1.887	43.08	42.48
1382	1.827	1.35	9.627	9.338
81875	79.01	81.53	66.62	70.52
51093	23.82	23.44	29.2	26.44
79590	107.6	114.1	81.45	81.95
3068	486.8	504.2	407.9	449.8
5546	110.8	110.9	93.88	101.4
9047	2.768	2.506	1.507	1.629
4914	0.1946	0.2192	0.1318	0.1424
3645	0.1069	0.04014	0.06034	0.03912
375033	0.6128	0.593	0.6515	0.4414
149499	0.05779	0	0.2544	0.1692
9826	21.93	22.62	41.5	39.78
768220	1.084	0	3.303	0
102724222	0	0	0	0
440695	0.651	0.8727	7.651	7.792
2117	16.5	16.44	45.68	48.8
360155	0.1993	0.4488	2.631	2.406
107985211	0.02363	0.03991	0	0
105371456	0	0	0	0
105371455	0	0	0	0
101928202	0.01345	0	0	0
83416	0	0	0	0
83417	0	0	0	0
105371457	0	0	0	0
115352	0	0	0	0
79368	0	0	0.02025	0.02189
115350	0.1622	0.09134	0.01648	0.05342
922	0.243	0.07462	0.2243	0.2909
105371458	0	0	0	0
105371459	0	0	0	0
55243	0.08638	0.1149	2.847	2.629
100505785	0	0	0	0
646268	0	0	0	0
105371460	0	0	0	0
912	4.455	4.401	12.43	9.643
909	0.0316	0.07117	1.765	1.422
910	0.02656	0	0.06743	0.1312
911	0.0748	0.1965	2.71	3.229
913	0	0	1.189	1.084
128360	0	0	0	0
391107	0	0	0	0
107985212	0	0	0	0
391109	0	0	0	0
107985213	0	0	0	0
343406	0	0	0	0
391112	0	0	0	0
128366	0	0	0	0
128367	0	0	0	0
128368	0	0	0	0
6708	0.1189	0.1423	0.0453	0.04079
81448	0	0	0	0
391114	0	0	0	0
128372	0.0905	0.08735	0	0.01419
128371	0	0	0	0
81442	0	0	0	0
4332	123	121.3	45.2	47.93
149628	0.9381	0.9161	0.08188	0.1046
3428	9.567	9.419	58.46	64.52
107181291	0	0	0.367	0
105371461	0	0	0.2068	0.1117
9447	0.06446	0.03629	0.6874	0.4422
100189166	0	0	0	0
57863	0	0.01735	0	0.01691
100131825	0	0	0	0
2532	0	0	0	0
2205	0	0	0.05354	0.05786
441911	0	0	0	0
26476	0	0	0	0
391121	0	0	0	0
105371462	0	0	0	0
127385	0	0	0	0
107985215	0	0	0	0
325	0	0	0	0
1401	0.03066	0	0	0
101928264	0.2658	0.1995	0.21	0.6159
54935	88.29	92.62	112.6	124
105371464	0.02851	0.04816	5.299	3.724
343413	0.3179	0.2278	5.107	4.694
107985217	0.02804	0.04736	1.879	2.2
56833	0.9682	0.9638	269.9	305.4
284677	0.6876	0.7446	111.1	123.5
391123	0.102	0.2296	0.9319	0.2238
107985216	0.5552	0.5579	1.995	0.9844
25790	0.4021	0.6414	1.974	1.839
100422852	0	0	0	0
8407	765.2	808.1	870.6	1005
57549	0.6833	1.121	0.5582	0.4891
89886	2.572	2.58	2.064	2.23
100505633	7.166	6.48	1.985	1.073
93183	12.67	12.47	11.95	9.529
3766	0.03561	0.02673	0.03617	0.03908
3765	0.02941	0.08278	0.05973	0
93185	9.823	10.07	16.62	13.71
477	0.1364	0.1152	0.01155	0.01248
480	0	0	0	0
844	0.1316	0.2593	0.2673	0.1083
729867	2.506	2.689	12.88	15.6
8682	75.55	75.74	431.6	503.1
50717	60	55.8	94.55	80.32
100287049	5.82	7.184	17.62	11.92
5824	43.9	48.31	54.57	61.53
107985219	29.18	32.58	46.56	46.55
1314	143.2	147.4	185.2	196.8
474338	22.87	23.46	17.01	16.64
23385	125	128	202.7	186.3
4807	0.2416	0.2449	2.16	1.193
105371466	0.01181	0	0.01199	0.01296
57216	0.2037	0.172	0.0931	0.1118
105371467	0	0	0	0
114836	2.691	2.678	1.716	1.74
105371468	0.03559	0.08015	0.1807	0.03906
8832	8.782	8.357	7.33	7.741
6504	1.234	1.034	0.1681	0.3634
107985220	0.1583	0.1188	0	0
962	0	0	0.03144	0.06795
57823	0.07954	0.08957	19.45	23.16
105371470	0	0	0	0
4063	0.2333	0.3284	0.8442	0.6882
51744	15.55	16.25	17.82	15.01
55600	0	0	0	0
101928372	0.08677	0.03257	0.05875	0.03175
142683	0	0	0	0
50848	24.86	24.79	54.53	58.85
100131187	0.6623	0.4262	0.8648	0.4154
7391	145.6	141.7	123.3	120.9
257106	134.6	134.6	259.2	258.8
81607	0.1747	0.3738	0.2839	0.3068
105371471	0.1403	0.07901	0	0.07702
126823	0.04523	0.05093	0.2297	0.04964
5202	188.4	192.6	159.4	186
4817	22.67	23.15	22.56	20.73
9191	33.16	33.7	43.63	44.45
51506	181.5	185.6	139.3	168
112543491	1.327	1.096	2.516	1.068
27005	35.92	37.69	29.94	25.78
5498	8.824	9.473	9.055	6.741
8703	52.45	54.92	98.29	93.6
9507	0.8608	0.7936	5.433	4.299
4720	160.8	164.9	192	191.1
2207	292.2	286.5	2193	2469
336	1.173	1.468	20.65	12.02
84134	33.81	32.89	43.52	37.83
100847090	8.942	11.9	21.47	10.71
9970	5.327	4.508	8.063	7.187
654790	0.4744	0.5753	1.223	0.6008
105371472	2.842	2.779	5.166	2.709
107985221	2.405	1.953	4.805	2.38
4359	5.583	4.741	6.6	5.927
6391	14.81	15.1	20.46	20.45
257177	4.071	3.416	10.13	7.71
100189373	0.8463	0	2.579	0.9289
100189407	8.581	10.63	11.33	7.535
100189402	1.67	0.9401	1.696	1.833
100188997	0.8581	0	1.743	0
100189412	4.29	4.831	0.8715	0
100189394	0	0	0	0
100189366	0.8702	0.9799	0	0
100189091	8.581	6.764	1.743	2.826
100189260	0.8581	0.9663	0	0
100189235	5.149	5.798	0.8715	0
100189009	0.7444	0.8382	0.756	0.817
100189252	0.8702	0.9799	0	0
100189385	8.581	8.696	1.743	2.826
100189141	0	0	0	0
100189290	5.149	5.798	0.8715	0
100189316	0.7444	0.8382	0.756	0.817
100189230	0.8702	0.9799	0	0
100189259	9.439	7.73	1.743	2.826
100189188	0.8581	0.9663	0	0
100189134	5.149	6.764	0.8715	0
100189364	0.7444	0.8382	0.756	0.817
100189160	0.8702	0.9799	0	0
100189017	8.581	7.73	1.743	2.826
100189039	0.8581	0	0	0
100189120	5.149	4.831	0.8715	0
100189139	0.7444	0.8382	0	0.817
100189274	0	0	0	0
105371473	0.108	0.04054	0.03657	0
2212	49.08	48.54	11.76	11.53
100189380	0.8702	0.9799	0	0
3310	0.5247	0.325	0.373	0.4319
100189018	0.7444	0	0	0
100189011	0	0	0	0
100189126	0	0	0	0
2214	0	0	0.8026	0.9462
9103	22.9	23.07	5.599	5.942
3311	0.3222	0.1395	0.2517	0.2992
100189003	0	0	0	0
2215	0	0	0.1278	0.3038
2213	2.414	2.638	1.575	1.624
641311	0.1983	0.2679	0.04028	0.04353
84824	0.05342	0.03008	3.418	3.518
127943	0.4273	0.5156	1.488	1.541
11266	46.74	45.53	36.63	37.16
102724329	0.06442	0.1451	0.1527	0.04714
22926	25.35	25.35	36.06	37.46
25903	0.01183	0.02663	3.231	2.985
9722	1.213	1.104	2.801	2.973
105371475	0	0.01239	0.03353	0
100616386	0	0	0	0
693141	0	0	0	0
284680	0.0599	0.1012	0.8212	0.263
400793	4.578	5.042	10.81	11.13
117157	0	0	0.07438	0
105371497	0	0	0	0
127933	73.28	72.66	88.62	79.07
102724358	0	0	0	0
6675	55.18	54.88	25.13	28.53
4921	0.4148	0.4108	0.3909	0.2852
51478	18.86	19.08	15.59	14.71
339512	0	0	0.008428	0.009108
107985223	0	0	0	0
5999	0	0	0.4101	0.4262
8490	1.422	1.233	0.9018	0.6434
101928404	0	0	0.02383	0
83540	111.2	109.4	12.53	8.4
100422212	0	0	0	0
5087	0.3455	0.2065	0.1361	0.05418
100505795	0	0	0	0
107985451	0	0	0	0
107985452	0	0	0	0
4009	0	0	0	0
105371561	0	0	0	0
102725140	0	0	0	0
6258	0	0	0	0
400794	0	0	0	0
440699	0	0	0	0
4259	125.1	132.1	122.2	122
223	86.77	92.79	84.05	93.59
440700	0.3048	0.1716	0.0516	0.05577
105371581	0.2336	0	0.1186	0.1282
54499	64.01	66.2	49.11	52.78
100147773	1.151	0.8421	0.7887	0.3788
7371	65.35	67.1	36.25	33.83
100500832	134.6	136.7	53.79	59.34
149297	0.005668	0	0	0
105371586	0.01945	0.01095	0.03951	0.0427
100126349	0	0	0	0
112268276	0	0.009748	0.008792	0
105371590	0	0	0	0
116123	0	0	0	0
57645	41.79	43.34	32.66	33.18
117143	29.24	29.91	13.02	11.29
387597	0.3971	0.3224	0.0349	0.04191
84944	0.3894	0.2322	0.02327	0
105371600	0.08989	0.1012	0	0
10223	5.943	5.37	0.4533	0.4383
105371598	0	0	0	0
92235	6.492	6.631	0.613	0.7917
105371601	0	0	0	0
101928484	0	0	0	0
5451	17.94	18.52	9.096	7.16
919	0.6117	0.6526	0.0981	0.1767
101928512	0.238	0.3216	0.1611	0.2786
107985224	0.3396	0.478	0.3665	0.4193
8804	162.6	180.4	150.2	159.3
92241	51.96	51.5	18.09	14.09
100189211	0	0	0	0
100189019	0	0	0	0
9019	4.232	4.57	6.92	8.487
55811	0.05651	0.07158	0.1865	0.09303
25874	48.84	51.95	26.88	30.91
55827	37.6	38.04	27.53	30.62
100313835	0	0	0	0
23432	0.1982	0.2232	0.3442	0.2175
261726	76.75	77.19	57.9	56.96
375035	22.96	22.95	31.78	26.49
84832	9.767	9.545	15.03	10.83
9095	1.801	1.818	5.487	4.316
693142	0	0	0	0
100505918	0	0	0	0
101928565	0	0	0	0.1096
6846	0	0	0	0
6375	0	0	0.03502	0
105371604	0	0	0	0
1805	0	0	0	0
79100	0	0	0	0
105371606	0	0	0	0
101978719	0	0	0	0
101928596	0	0	0	0
481	13.52	13.12	30.84	32.65
29922	16.52	16.72	11.58	12.71
8548	20.38	21.13	22.25	22.63
105371605	0	0	0	0.1028
57821	0.09028	0.06777	0.1681	0.1156
10560	8.882	9.39	8.9	6.412
2153	0	0	0.02028	0.02192
6403	0	0	0	0
107985745	0	0	0	0
6402	0.1537	0.08653	0.05203	0.08434
6401	0	0	0	0
101928628	0	0	0	0
92342	11.31	11.39	4.521	5.179
55732	13.6	13.28	4.829	4.068
57147	6.23	6.042	7.324	6.573
22920	7.935	7.429	9.003	9.156
105371608	0	0	0	0
149281	0	0	0	0
100423010	0	0	0	0
100422839	0	0	0	0
105371609	0.1278	0.1439	0.06489	0
284688	0	0	0	0
101928650	1.072	0.4389	1.979	1.177
92344	9.464	9.078	12.85	11.73
105371610	0	0	0	0
5396	0	0	0.04348	0.04698
80133	0	0.01254	0.01131	0
2328	0	0	0	0.06115
100302178	0	0	0	0
100847009	0	0	0	0
105371611	0.05798	0.03917	0.01178	0
388714	0	0	0	0
2327	0	0.01311	0	0
2326	0	0.02299	0	0
2329	5.331	5.36	3.523	3.28
7151	8.565	8.213	6.892	5.495
23215	147.3	144.7	166.5	141.3
110806290	0	0	0	0
4653	0	0	0	0
8674	6.934	6.744	13.78	11.57
105371614	0	0	0	0
51603	50.3	48.85	35.23	33.14
26052	0.7053	0.609	0.9237	0.7679
100874284	0.158	0.1779	0	0
100628315	0.02329	0	0.01577	0.02557
406996	0	0	0	0
100422882	0	0	0	0
406977	0	0	0	0
102724528	2.479	2.336	1.724	1.538
92346	0.1298	0.09132	0.1647	0.1602
5279	30.75	32.93	24.9	27.01
51430	20.85	20.7	20.41	19.07
356	0	0	0.03303	0
107985225	0	0	0	0
105371618	0	0	0	0
8995	0	0	5.117	4.805
7292	0.3625	0.3015	0.4288	0.2894
100506023	0.1979	0.3095	0.4244	0.4345
107985227	0.2171	0.163	0.294	0.1854
101928673	0.4755	0.3442	0.345	0.2982
9588	345.4	358.4	330.9	375.7
284525	1.278	1.517	0.5361	0.1525
730159	3.257	2.966	1.193	1.329
339416	6.818	6.649	2.842	2.251
105371619	0.1062	0.5977	0.2156	0.5826
27252	18.98	19.95	16.61	15.97
91687	40.81	41.69	10.67	11.92
55157	71.91	73.84	26.02	25.19
100506046	23.24	26.57	20.52	18.57
60674	274.3	290.5	268.8	249.6
26769	73.82	87.64	90.46	65.17
26802	202.2	186.1	189.1	108.3
26774	84.41	92.11	132.6	87.87
26770	84.66	97.91	137.1	91.25
692198	35.17	42.81	43.44	25.04
26806	73.94	86.68	111.1	66.7
106635533	160.2	171.5	156.1	155.3
692197	22.07	17.89	34.96	16.47
692196	94.58	103.9	111.6	88.74
692195	10.3	5.798	9.412	11.3
619498	12.87	12.56	20.04	16.01
84614	3.269	3.238	4.38	2.967
462	0.2107	0.3728	0.5502	0.1321
149041	25.69	24.54	30.85	21.01
105371620	0.3331	0.375	0.1691	0.3656
102724601	0.6895	0.4659	1.121	1.211
9910	9.613	9.17	19.68	18.96
9293	0.1172	0.04398	0.3966	0.2143
101928696	0	0.5192	0.3746	0
105371622	1.483	1.359	4.004	2.689
27101	114.6	116.5	56.64	57.05
63931	40.02	42.42	21.77	19.89
63923	11.22	10.69	4.946	4.008
9674	4.531	5.212	6.673	6.675
7143	0	0	0	0.009893
105371623	0	0	0	0
107985228	0.3876	0.1484	0.6536	0.5446
101928751	0.06846	0	0.03476	0.03757
64326	28.8	29.46	21.4	24.47
113839518	0	0	0.5704	0
677679	0	0	1.307	0.4709
60676	0.08182	0.1037	1.563	1.358
460	0	0	0	0
574441	0	0	0	0
57795	0.0173	0	0	0
105371625	0.04638	0	0	0
102724661	1.734	1.747	0	0
101928778	0	0	0	0
111240474	2.801	2.78	1.942	1.488
89866	2.133	2.153	1.291	0.8854
730102	17.35	18.09	12.04	9.827
100302401	1.903	1.785	3.972	4.032
9462	22.69	22	42.12	37.03
105371630	2.348	2.852	5.961	4.476
105371629	0.02892	0.03257	0.1763	0.03175
101928866	0	0	0.02878	0
84066	0	0	0	0
105371631	0	0	0	0
400798	0.8871	0.405	0.4626	0.421
105371632	0.01981	0.02231	0.02012	0
100616328	0	0	0	0
646976	0.06525	0.08572	0.01105	0.02387
55103	3.702	3.623	0.9682	0.7412
9068	0	0.01838	0	0
102724754	0.07978	0.08984	0.01621	0
9917	51.92	53.11	34	34.55
64222	94.42	94.23	73.87	77.73
27	4.706	4.481	23.11	22.09
6646	20.82	20.08	22.73	22.38
126859	0.05392	0.03036	0	0
7827	0	0.03644	0	0
163589	0.05723	0.1289	0.01453	0
105371635	0	0	0	0
148753	2.827	2.496	0.2157	0.2039
113219451	0	0	0	0
105371634	1.466	1.118	0.1145	0.1238
107985229	0.1169	0.03291	0.2375	0.1604
163590	20.14	20.18	25.1	22.78
26092	90.04	91.78	75.98	75.36
101928933	2.82	2.803	1.58	1.814
9857	37.14	36.31	28.8	21.97
105371636	0.2378	0.2142	0.1449	0
5768	123	122.8	194.8	163.9
89884	1.458	1.264	1.583	0.9104
84320	10.63	11.72	8.978	8.908
100527964	1.721	1.781	2.102	1.506
105371637	0.05968	0.06721	0.08082	0.04367
100423032	0	0	0	0
148756	0	0	0	0
9213	15.01	14.83	23.03	23.36
107985230	0.1704	0.1279	0.9997	0.7479
105371638	0.0983	0	0.5741	0.3237
57710	2.131	2.098	4.953	4.111
107985231	0.1303	0.2935	0.8605	0.4292
103344928	1.663	1.68	3.464	2.761
10228	26.68	27.16	51.77	51.4
3140	24.73	27.39	31.21	31.19
51278	19.93	19.62	19.01	18.16
101928973	0.114	0	0	0
100287948	0	0	0	0
107985454	0	0	0	0
777	2.174	2.409	9.873	6.818
107985232	0	0	0	0
105371640	0.1352	0.1522	0.1373	0
127665	0.06444	0.1088	0.02182	0
105371642	0.07757	0	0	0
107985233	0.04063	0.04576	0.04127	0.0223
400799	0	0	0	0
2752	133.6	137.2	66.53	72.08
127670	0.1211	0.05454	0.3444	0.1861
388719	0	0.1885	0.1701	0.1838
353299	0	0	0.02046	0.01105
6041	21.98	20.9	24.12	22.83
6004	4.849	5.143	191.1	206.5
284648	1.824	1.961	1.811	2.139
85397	0.5343	0.5432	0.1809	0.1629
105371644	0	0	0	0
80896	6.167	6.131	46.52	52.35
647070	1.346	1.394	2.611	2.015
1660	244.1	252.2	189.3	185.2
81626	0	0	0	0
3915	44.16	45.52	98.67	86.11
110841583	0.9261	1.788	3.897	3.34
3918	0.1177	0.09937	0.478	0.6134
23057	0.8814	1.063	1.385	1.497
105371646	0	0	0	0
284649	0.6792	0.4249	0.4599	0.3866
9887	50.03	49.31	40.51	38.68
4688	26.13	26.1	109	101.8
107985235	0	0.1653	0	0
10092	158.6	161.3	185.7	197.7
23179	1.265	0.8343	13.66	14.76
403314	0.02221	0	0	0
23127	1.362	1.39	0.5511	0.5255
116461	22.63	23.24	11.5	11.15
102724830	0.2325	0.187	0.2362	0.1094
81563	3.944	3.913	6.285	6.048
102724857	0	0.02815	0	0.02744
107985236	1.114	1.074	1.569	1.419
105371648	0	0	0.04779	0.01722
80267	77.05	74.73	95.08	78.91
105371649	0	0.03189	0.07191	0.03109
116496	30.96	31.12	65.72	58.04
107985238	0.1129	0	0.1912	0.1653
101929069	0	0	0	0
6045	7.239	7.266	7.065	8.471
81627	18.48	18.36	18.16	15.83
54823	0.5373	0.5775	7.003	5.326
105371651	0	0.0913	0.4117	0.178
10625	40.79	40.69	145	135.3
100288079	0	0	0.09408	0.1017
107985455	0	0	0	0
107985239	0	0	0	0
101929093	0	0	0	0
105371653	0	0	0	0
83872	0.2051	0.2575	1.164	1.133
105371654	0	0.01566	0.1694	0.1068
10216	3.747	4.054	2.033	1.728
7175	130.3	125.8	70.09	61.87
