GeneID	GSM3098174	GSM3098175	GSM3098176	GSM3098177	GSM3098178	GSM3098179	GSM3098180	GSM3098181	GSM3098182	GSM3098183	GSM3098184	GSM3098185	GSM3098186	GSM3098187	GSM3098188	GSM3098189	GSM3098190	GSM3098191	GSM3098192	GSM3098193	GSM3098194	GSM3098195
64902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03917	0	0	0	0
79925	0.09159	0.03748	0.1075	0.2399	0.3551	0.3141	0.1792	0.1626	0.2366	0.1184	0.187	0	0.03603	0.1342	0.0204	0.01899	0.09248	0.151	0.476	0.2426	0.1242	0.2342
105374724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3575	409.1	402.5	1271	949.3	436.6	387.6	723.5	776.9	373.2	453.8	837.9	739	1180	1044	1184	1132	806.8	843.9	1027	1119	638.3	827.5
133690	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4382	0	0	0	0	0	0	0	0
100506406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167127	0	0	0	0.4803	0	0	0	0	0	0	0	0	0	0	0	0	0.5786	0	0	0	0	0
92255	1.425	1.205	1.947	2.643	1.962	0.8974	1.795	2.24	1.112	2.296	1.049	0.1946	1.13	1.994	1.28	1.075	0.7784	1.098	1.457	1.553	0.8554	1.075
693165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6502	2.277	3.435	8.213	5.761	3.826	4.955	3.125	5.584	8.464	7.7	1.771	1.626	5.068	6.413	3.739	4.655	2.612	2.857	5.986	3.902	0.9266	2.895
133686	6.29	7.837	11.11	11.67	13.37	20.58	20.99	21.84	13.77	17.41	4.756	4.852	11.27	11.12	11.21	10.78	15.67	19.08	11.48	11.04	7.772	13.44
202151	0	0	0	0	0	0	0.4891	0	0	0	0	0	0	0	0	0	0	0	0	0.05518	0	0
6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06181	0	0	0	0	0
107986413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646719	0.4641	0.7597	0	0	0.04998	0.3714	0	0	0.3425	0.1	0.05263	0.05369	0	0.04855	0	0	0	0	0	0	0	0.1187
25836	35.3	33.69	31.15	42.23	35.53	43.59	38.13	36.82	29.97	32.29	27.65	19.62	23.58	35.86	37.52	34.74	34.73	36.26	29.75	29.65	20.26	23.68
65250	1.395	1.381	1.361	1.368	3.258	2.161	1.537	1.598	1.208	2.066	0.5206	0.2656	0.4249	0.4238	1.383	1.176	1.534	0.9324	0.6666	0.6991	0.3968	0.587
105374727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9631	7.344	6.505	8.131	11.95	8.345	13.42	7.601	16.83	11.73	14.72	5.366	2.635	7.853	8.416	8.365	7.114	3.957	5.09	7.07	7.727	7.019	4.235
55100	18.28	13.12	13.87	15.84	23.17	20.16	20.93	12.4	11.13	15.46	10.91	7.516	10.21	13.95	10.62	11.37	12.67	10	12.28	5.892	11.06	14.24
2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100861519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100852408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06411	0	0
100500824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253260	28.4	28.6	21.9	27.27	27.09	44.93	23.98	40.51	33.39	33.47	17.42	14.27	15.93	27.78	26.14	28.61	18.33	24.72	20.52	22.45	30.01	35.81
2533	105.9	83.17	165.6	139.7	153.9	118.2	138	149.3	112.5	129.8	178.7	127.5	191	176.2	161.8	200.7	142.9	95.11	271.6	206.7	228	261.4
735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1601	3.183	0.4954	0.5264	0.3758	0	0.1845	0.9569	0.4776	0	0	0	0.6224	0.3175	0	0	0	0	1.164	0.4194	2.008	0	0
112267931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5734	187.8	156.6	115.1	156.9	245.2	201.4	181.3	226.5	140.9	147.7	220.4	115.6	94.24	148.3	131.8	153	172	134.7	214	158.4	179.5	149.2
23548	7.002	8.101	9.899	12.52	11.7	17	8.998	9.762	14.2	10.81	7.234	7.838	8.825	12.1	11.76	18.15	11.38	11.65	6.801	11.71	5.27	4.331
5562	15.21	14.42	16.42	21.2	15.61	19.81	17.28	18.4	15	17.61	9.014	9.664	12.27	15.13	16.39	13.77	11.52	11.07	10.76	15.33	10.19	14.35
6167	6.701	12.27	12.22	12.36	11.16	10.69	13.02	9.543	14.47	10.64	11.53	11.19	11.48	16.89	13.47	16.91	21.82	14.89	18.77	16.81	15.77	11.99
619564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84674	0.5725	0.1757	0.3921	0.4498	0.185	0.1963	0.7128	0.05646	0.05281	0.06169	0.6492	0.7285	0.0563	0.5989	0.4463	0.1187	0.7948	0.236	1.041	0.2068	0.3235	0.2196
730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5019	16.97	13.99	17.77	20.24	22.58	24.58	15.19	25.45	20.39	26.26	14.23	4.907	17.74	18.06	25.08	17.28	19.45	10.65	6.209	11.22	8.776	9.47
102723752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285636	2.792	4.981	7.254	8.462	6.446	4.647	7.746	7.489	5.604	5.68	1.317	2.17	9.664	6.636	10.55	8.475	9.865	4.696	6.906	10.33	1.817	1.085
26272	0.3026	1.639	0.4598	0.9139	0.7363	0.9769	1.007	0.4214	0.8277	0.9899	0.2907	0.5685	0.7773	0.6035	1.546	2.104	0.9976	1.079	0.9714	1.415	0.4829	0.8741
101926960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129792	1.004	0.29	0.832	0.8043	1.984	1.539	1.828	1.258	1.373	1.375	1.125	0.3279	0.6969	0.1483	2.131	0.8083	0.805	0.5843	0.2762	0	0.1602	0.8155
6414	0.7001	0	0.1028	0.3668	0.6786	0.7204	0	0.3107	0.6782	0.5659	1.429	0	0	0	0.3509	0.1089	0.7953	0.5412	0	0	0	0.4028
105374745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643977	0	0	0	0.0783	0	0	0	0	0	0.1933	0	0	0	0	0	0.186	0	0	0	0	0	0
105374746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648987	4.117	4.983	2.21	1.849	6.461	3.308	6.717	5.082	5.73	4.792	2.962	1.552	3.609	3.323	5.581	4.391	1.782	3.201	4.677	6.799	1.755	1.624
105374748	0	0	0.0904	0	0.09951	0.1056	0.1643	0.09113	0.08524	0	0	0	0	0	0.1029	0.0958	0.1166	0.1905	0	0.1113	0.1044	0
389289	12.87	16.2	32.14	40.8	64.44	74.44	72.34	59.01	102.3	63.63	4.435	3.393	21.54	26.8	28.52	42.57	65.15	39.5	31.75	49.44	1.989	4.25
153684	0.6389	0	1.393	1.339	0.118	0.1252	1.071	0	0	0.118	0	1.14	0.6463	0.3438	0.3659	0.3407	2.488	1.129	2.135	0	0.6189	1.54
100132356	28.08	21.71	14.92	29.66	35.25	37.42	45.76	33.24	42.22	32.43	14.94	11.39	11.86	22.2	28.88	27.03	14.53	18.58	22.88	27.72	13.16	13.65
100506639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7690	4.689	7.732	11.23	19.75	21.21	24.28	28.31	21.49	27.02	27.64	4.129	1.979	7.378	20.43	26.48	22.19	23.05	14.78	12.26	21.32	2.681	1.975
167359	0	0	0.4661	0	0	0	0	0.1566	0	0	0.1801	0	0	0	0	0	0	0	0	0	0	0
3157	45.32	47.1	29.36	24.09	20.1	22.39	26.49	18.34	28.43	34.74	38.6	26.78	23.33	24.1	19.76	28.26	32.36	27.02	17.88	16.34	21.49	26.12
56477	0.1244	0	0.04867	0.08686	0	0.05687	0	0.3434	0	0	0	0.05755	0	0	0	0.05158	0	0.05127	0	0.2995	0	0
64417	3.326	5.973	6.528	9.311	5.71	7.492	6.782	9.813	10.55	6.613	1.892	3.033	8.437	7.23	7.895	7.783	5.639	3.746	6.27	5.524	2.76	4.57
105374749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375444	0.9348	1.366	1.098	0.7462	0.1726	1.527	0.7126	2.002	1.084	1.151	0.2423	0.1236	0.1576	0.7824	1.13	4.375	0.5394	0.3854	2.29	1.737	0.7848	0.8879
10605	10.84	21.08	21.88	30.54	39.15	36.25	30.3	37.35	34.17	45.98	5.52	8.182	11.67	30.23	20.92	20.74	27.07	22.5	27.27	24.45	6.274	7.681
100652772	0	0	0	0	0	0	0.06663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23530	5.092	7.108	9.304	8.856	14.04	12.81	16.67	11.38	18.39	14.46	5.464	4.078	5.536	7.163	8.443	7.178	11.33	6.272	8.862	10.2	9.371	9.597
2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10884	19.65	33.04	45.85	51.67	61.31	82.94	91.77	87.4	39.63	78.83	21.97	12.69	47.42	72.13	71.76	76.78	83.04	89.02	54.06	70.53	11.2	20.17
348980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133418	155.4	200.6	221.9	184.6	273.6	232.8	239.9	172.3	233	189.3	71.91	134.3	149.1	148.7	156.3	124.2	192.1	191.7	132.7	136.6	138.2	147.9
79668	75.84	95.51	52.93	88.98	146.8	174.5	49.04	86.08	98.25	111.2	22.28	26.32	28.35	40.42	28.36	29.51	79.37	67.23	36.17	32.64	29.55	22.3
100287592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378963	0	0.05979	0.05717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3672	0.4995	0.5897	3.767	1.812	0.04966	0	2.522	1.069	7.04	6.883	0.02615	0	1.587	1.93	0.3338	0.1673	0	0	0.7189	0	0.5993	1.327
53918	4.672	11.12	12.08	14.34	10.19	14.7	11.33	12.73	33.59	16.84	2.505	2.686	7.964	11.55	10.47	4.286	11.36	13.42	8.903	7.842	2.24	1.81
3673	0	0	0	0	0.2367	0.2154	0.2234	0.03097	0.3186	0	0	0	0.5558	0.03285	0	0	0	0	0.1224	0.3402	0	0.04014
4338	0.4951	0.2432	0.5814	1.401	0.5119	1.087	0.9512	1.113	1.918	0.7043	0.4043	0	0.5843	0.6838	1.588	1.971	1.2	0.7961	0.8492	1.002	0.06715	0.6078
257396	0	0	0.511	0	0	0.4776	0.7431	0.9271	0.4818	0	0	0	1.643	0	0.2326	0	0.5273	0	0	0	0	0.4006
107986380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10468	0	0	0	0.9155	0	0	0	0	0	0	0.5203	0.07582	0.5156	0.8228	0.6569	1.835	0	0	2.725	0.5524	0	2.262
4724	12.41	16.88	17.72	29.82	40.73	45.59	45.86	33.68	54.55	46.93	4.679	11.14	16.23	36.45	37.52	34.93	51.2	24.57	33.95	24.84	12.43	8.205
105378966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54622	0.5714	1.543	0.9392	1.257	5.022	4.155	3.049	0.4734	1.328	3.547	0.311	0.6346	0.5395	1.65	2.825	2.559	1.558	2.898	2.049	3.137	0.3875	0.526
693166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104355136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8988	0	4.476	0.3567	0	1.963	0	0	0.7191	0	1.571	0	0	0	0	0	0	9.203	0	0	0	0	0
112574	2.67	2.074	3.269	2.439	7.02	5.48	5.407	7.131	8.767	8.471	1.864	1.267	3.097	2.149	2.715	3.181	4.286	2.738	4.768	2.111	2.817	2.942
105378967	0	0	0.06443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11082	0	0	0	0	0.7631	0.27	0.5252	0	0	0	0	0	0	0.1236	0	0	0	0	0	0	0	0
102467081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3003	48.49	62.56	81.53	54.39	384.7	350.1	62.56	18.64	136.6	84.67	6.71	13.12	14.39	16.51	16.47	28.63	36.93	34.9	11.75	1.979	20.99	14.92
105378971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001	349.5	338.9	237.3	150.8	1322	891.6	519.2	130.5	794.7	553.2	38.54	72.23	38.04	32.66	9.537	26.64	877	358.8	45.58	13.64	236.7	144.8
166979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100313923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54505	15.56	13.54	14.19	18.64	15.9	22.85	20.89	28.47	27.89	23.18	6.443	6.338	9.129	14.38	11.92	8.257	8.899	12.7	12.13	20.89	6.306	12.45
105378973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23517	33.33	28.96	28.98	34.43	31.36	44.65	33.74	36.67	40.18	34.95	25.3	10.92	28.7	36.29	35.49	26.24	21.77	25.12	28.34	31.98	24.65	22.85
107986415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8611	2.489	2.223	6.643	4.623	2.047	2.639	5.917	2.143	2.631	2.927	1.54	1.414	6.009	2.841	2.419	2.816	1.2	1.679	5.822	0.654	0.9207	1.042
100847019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379013	0.07236	0.1333	0.08496	0.1895	0.2338	0.04964	0.4248	0.3426	0.1202	0.1404	0.04924	0	0.0427	0.1363	0.04835	0.1351	0	0.1343	0.1128	0.05228	0	0
105378975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153129	0.2332	1.002	0.2738	0.6109	2.336	2.32	2.862	0.6901	0.8391	1.81	0.238	0.3238	0.8945	0.2196	0.6233	1.814	2.737	1.514	2	0.5897	1.028	0.2684
54514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3572	11.65	10.1	22.99	25.82	10.28	11.2	17.58	18.42	11.38	8.147	36.27	27.73	31.35	46.94	42.76	46.03	26.37	29.42	51.37	41.08	20.07	17.61
441072	0	0	0	0.09442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4214	11.76	15.21	44.56	52.61	14.57	22.98	23.85	17.26	22.86	26.49	11.65	12.99	37.15	57.12	38.05	48.44	19.88	28.17	42.23	36.11	17.9	21.81
105378980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133383	0.3531	0.1806	0.38	0.5241	0.7226	0.2422	0.2198	0.2786	0.4561	0.3425	0.4005	0.4902	0.4862	0.2217	0.6685	0.5858	0.2228	0.3276	0.1835	0.04252	0.3192	0.2257
166968	8.928	11.44	9.575	15.83	9.741	9.226	13.82	22.83	17.11	13.15	9.205	3.863	6.614	13.88	8.471	11.54	11.01	7.696	10.67	8.712	4.351	5.278
65056	90.96	101.1	94.23	85.6	88.86	75.44	74.64	86.76	79.99	65.29	85.9	86.17	95.48	111.6	103.4	96.16	64.95	58.82	76.67	83.62	77.6	65.39
107986381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345651	0.07383	0	0	0	0.2862	0	0	0	0	0	0	0	0	0	0	0	0.4473	0	0	0	0	0.2266
102724122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10769	9.809	7.226	8.019	11.65	9.86	5.881	16.9	12.56	3.62	2.537	9.097	3.732	9.089	11.31	7.962	5.605	10.78	6.291	13.03	14.38	3.941	2.007
202309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2341	0.09835	0.2734	0	0
100616339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5144	0.4893	0	0.1249	0.1895	0.6186	0.467	0.05676	0	0	0.08253	0.08685	0.07383	0.1381	0.09348	0.3127	0.225	0.09666	0.06578	0.01658	0	0	0.4733
107986348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55789	0.4188	0.2999	0.5326	0.03656	0.451	0.9575	0.8938	0.6195	2.241	1.67	0	0.0969	0.2059	0	0.04664	0.1737	0	0.1726	0.3264	0	1.562	0.3748
79993	0	0	0	0	0.04445	0	0	0	0	0	0.0468	0	0	0	0	0.214	0.3646	0	0	0	0	0
1161	1.861	1.192	2.279	1.949	2.091	2.663	2.245	1.34	2.418	2.615	1.871	1.011	2.768	1.828	1.405	1.308	0.8576	1.601	2.649	1.403	1.316	1.117
105378991	14.38	9.209	17.61	14.41	15.35	20.58	16.68	10.36	18.68	20.21	14.46	7.81	19.92	13.34	10.02	10.11	6.627	12.37	19.49	10.84	9.325	8.632
91942	35.58	36.87	44.45	51.98	86.05	50.15	84.3	50.61	80.21	54.87	27.09	29.45	36.59	59.01	44.05	58.48	41.52	50.06	138.4	56.59	40.72	31.55
643155	43.85	49.63	48.64	41.01	40.43	28.32	34.53	27.47	47.52	37.87	42.77	38.38	35.4	35.6	31.88	30.57	34.83	36.04	31.63	31.58	53.47	67.62
101928630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57688	29.22	14.87	15.65	18.75	5.342	5.191	4.225	9.198	8.474	6.323	30.42	12.08	14.98	12.68	10.7	7.75	5.246	4.176	5.899	11.69	9.355	9.959
105378997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1501	0	0
101928651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3796	0	0.1201	0	0	0.1686	0	0	0	0	0.04217	0	0	0	0	0	0	0	0.04034	0	0.2356	0	0.05004
27292	7.282	9.257	12.56	9.52	13.74	9.725	14.51	12.66	14.84	15.17	9.296	7.604	8.974	14.24	20.58	17.16	10.83	5.818	14.07	5.959	6.904	5.834
51194	0	0	0	0	0.05754	0	0.04752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101180901	0.1135	0	0	0.8321	0.5866	1.09	0.9687	1.074	0.628	0.7336	0	0	0.1339	0.4274	0.3033	1.694	0.5156	0.421	0.5307	0	0	0
100130733	0.09537	0	0	0.6994	0.493	0.9158	0.8142	0.903	0.5279	0.6166	0	0	0.1125	0.3592	0.2549	1.424	0.4333	0.3539	0.4461	0	0	0
107986418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3350	0	0	0	0	0	0	0	1.196	0	0	0	0.1276	0	0	0	0	0	0.1136	0	1.062	0	0
285671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285672	1.762	3.352	3.344	4.675	7.513	8.418	9.713	6.811	6.37	6.264	1.159	1.549	2.98	5.75	4.669	5.516	8.182	6.355	3.845	7.466	1.672	1.577
10283	13.29	11.83	11.34	14.04	16.7	18.51	19.95	14.78	16.79	13.98	7.343	10.96	15.66	14.59	8.112	7.959	11.83	10.44	18.62	8.865	9.265	14.39
